,,Week,games_avg,tar_avg,rec_avg,yds_avg,td_avg,fum_avg,def_rk_avg,games_ma,tar_ma,rec_ma,yds_ma,td_ma,fum_ma,def_rk_ma,games_car,tar_car,rec_car,yds_car,td_car,fum_car,def_rk_car,year,def_rk,h/a_1,surface_0,salary,points
Khari Lee_reframed,576,13.0,1.5,1.0,0.5,3.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,3.5,0.0,0.0,8.0,2015,16,1.0,1.0,5100,0.0
Khari Lee_reframed,1549,15.0,2.0,1.0,0.33,2.33,0.0,0.0,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.33,2.33,0.0,0.0,10.67,2016,9,0.0,1.0,0,0.0
Khari Lee_reframed,3066,5.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,12.5,2018,20,0.0,1.0,2500,1.5
Kyle Rudolph_reframed,577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,9,0.0,1.0,3500,10.3
Kyle Rudolph_reframed,578,2.0,1.0,7.0,5.0,53.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,53.0,0.0,0.0,9.0,2015,27,1.0,0.0,2500,14.0
Kyle Rudolph_reframed,579,3.0,1.5,7.0,5.0,41.5,0.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.0,5.0,41.5,0.5,0.0,18.0,2015,18,1.0,0.0,2500,3.4
Kyle Rudolph_reframed,580,4.0,2.0,6.33,4.0,32.33,0.33,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.33,4.0,32.33,0.33,0.0,18.0,2015,19,0.0,1.0,2500,2.7
Kyle Rudolph_reframed,581,5.0,2.5,5.75,3.5,26.0,0.25,0.0,18.25,2.5,5.75,3.5,26.0,0.25,0.0,18.25,2.5,5.75,3.5,26.0,0.25,0.0,18.25,2015,2,1.0,0.0,5200,8.9
Kyle Rudolph_reframed,582,7.0,3.0,5.6,3.2,22.6,0.4,0.0,15.0,3.0,5.6,3.2,22.6,0.4,0.0,15.0,3.0,5.6,3.2,22.6,0.4,0.0,15.0,2015,27,0.0,0.0,2500,9.0
Kyle Rudolph_reframed,583,8.0,3.5,5.0,3.0,20.5,0.5,0.0,17.0,3.5,5.0,3.0,20.5,0.5,0.0,17.0,3.5,5.0,3.0,20.5,0.5,0.0,17.0,2015,13,0.0,1.0,2800,4.2
Kyle Rudolph_reframed,584,9.0,4.0,4.57,2.86,20.71,0.43,0.0,16.43,4.0,4.571428571428571,2.857142857142857,20.714285714285715,0.42857142857142855,0.0,16.428571428571427,4.0,4.57,2.86,20.71,0.43,0.0,16.43,2015,26,1.0,0.0,2600,5.0
Kyle Rudolph_reframed,585,10.0,4.5,4.25,2.75,21.88,0.38,0.0,17.62,4.5,4.25,2.75,21.875,0.375,0.0,17.625,4.5,4.25,2.75,21.88,0.38,0.0,17.62,2015,30,0.0,1.0,0,1.7
Kyle Rudolph_reframed,586,11.0,5.0,4.22,2.56,20.22,0.33,0.0,19.0,5.0,4.222222222222222,2.5555555555555554,20.22222222222222,0.3333333333333333,0.0,19.0,5.0,4.22,2.56,20.22,0.33,0.0,19.0,2015,14,1.0,0.0,2800,25.6
Kyle Rudolph_reframed,587,12.0,5.5,4.7,2.9,28.8,0.4,0.0,18.5,5.5,4.7,2.9,28.8,0.4,0.0,18.5,5.5,4.7,2.9,28.8,0.4,0.0,18.5,2015,29,0.0,0.0,2500,12.3
Kyle Rudolph_reframed,588,13.0,6.0,5.18,3.27,31.0,0.36,0.0,19.45,6.0,5.181818181818182,3.272727272727273,31.0,0.36363636363636365,0.0,19.454545454545453,6.0,5.18,3.27,31.0,0.36,0.0,19.45,2015,22,1.0,0.0,0,4.3
Kyle Rudolph_reframed,589,14.0,6.5,5.08,3.25,29.5,0.33,0.0,19.67,6.5,5.083333333333333,3.25,29.5,0.3333333333333333,0.0,19.666666666666668,6.5,5.08,3.25,29.5,0.33,0.0,19.67,2015,20,0.0,1.0,2500,12.7
Kyle Rudolph_reframed,590,15.0,7.0,5.15,3.46,32.38,0.31,0.0,19.69,7.0,5.153846153846154,3.4615384615384617,32.38461538461539,0.3076923076923077,0.0,19.692307692307693,7.0,5.15,3.46,32.38,0.31,0.0,19.69,2015,13,1.0,0.0,3600,4.1
Kyle Rudolph_reframed,591,16.0,7.5,4.93,3.36,31.57,0.29,0.0,19.21,7.5,4.928571428571429,3.357142857142857,31.571428571428573,0.2857142857142857,0.0,19.214285714285715,7.5,4.93,3.36,31.57,0.29,0.0,19.21,2015,31,1.0,0.0,2500,13.3
Kyle Rudolph_reframed,592,17.0,8.0,4.8,3.27,33.0,0.33,0.0,20.0,8.0,4.8,3.2666666666666666,33.0,0.3333333333333333,0.0,20.0,8.0,4.8,3.27,33.0,0.33,0.0,20.0,2015,14,0.0,1.0,3300,0.0
Kyle Rudolph_reframed,1550,18.0,8.5,4.56,3.06,30.94,0.31,0.0,19.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,4.56,3.06,30.94,0.31,0.0,19.62,2016,15,0.0,1.0,2500,10.5
Kyle Rudolph_reframed,1551,2.0,17.0,8.0,4.0,65.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,4.5,2.0,32.5,0.0,0.0,14.5,2016,21,1.0,0.0,2500,12.1
Kyle Rudolph_reframed,1552,3.0,17.5,8.0,3.5,48.0,0.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.67,2.33,32.0,0.33,0.0,16.67,2016,28,0.0,1.0,2500,20.0
Kyle Rudolph_reframed,1553,4.0,18.0,8.67,4.67,55.33,0.67,0.0,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,6.75,3.5,41.5,0.5,0.0,19.5,2016,20,1.0,0.0,2500,16.5
Kyle Rudolph_reframed,1554,5.0,18.5,8.25,4.75,55.25,0.75,0.0,21.0,18.5,8.25,4.75,55.25,0.75,0.0,21.0,18.0,6.8,3.8,44.2,0.6,0.0,19.6,2016,3,1.0,0.0,2500,3.5
Kyle Rudolph_reframed,1555,6.0,19.0,7.4,4.2,47.2,0.6,0.0,17.4,19.0,7.4,4.2,47.2,0.6,0.0,17.4,18.5,6.33,3.5,39.33,0.5,0.0,16.83,2016,2,0.0,1.0,2500,10.5
Kyle Rudolph_reframed,1556,8.0,19.5,8.0,4.33,48.5,0.5,0.0,14.83,19.5,8.0,4.333333333333333,48.5,0.5,0.0,14.833333333333334,19.0,7.0,3.71,41.57,0.43,0.0,14.71,2016,9,0.0,1.0,2500,8.1
Kyle Rudolph_reframed,1557,9.0,20.0,7.71,4.43,46.0,0.43,0.0,14.0,20.0,7.714285714285714,4.428571428571429,46.0,0.42857142857142855,0.0,14.0,19.5,6.88,3.88,40.25,0.38,0.0,14.0,2016,27,1.0,0.0,2500,7.1
Kyle Rudolph_reframed,1558,10.0,20.5,7.12,4.0,40.38,0.5,0.0,15.62,20.5,7.125,4.0,40.375,0.5,0.0,15.625,20.0,6.44,3.56,35.89,0.44,0.0,15.44,2016,29,0.0,1.0,2500,17.9
Kyle Rudolph_reframed,1559,11.0,21.0,7.22,4.11,43.56,0.56,0.0,17.11,21.0,7.222222222222222,4.111111111111111,43.55555555555556,0.5555555555555556,0.0,17.11111111111111,20.5,6.6,3.7,39.2,0.5,0.0,16.8,2016,1,1.0,0.0,2500,3.2
Kyle Rudolph_reframed,1560,12.0,21.5,6.8,3.9,40.4,0.5,0.0,15.5,21.5,6.8,3.9,40.4,0.5,0.0,15.5,21.0,6.27,3.55,36.73,0.45,0.0,15.36,2016,27,0.0,0.0,0,15.4
Kyle Rudolph_reframed,1561,13.0,22.0,7.09,4.36,42.55,0.45,0.0,16.55,22.0,7.090909090909091,4.363636363636363,42.54545454545455,0.45454545454545453,0.0,16.545454545454547,21.5,6.58,4.0,39.0,0.42,0.0,16.33,2016,32,1.0,0.0,0,10.5
Kyle Rudolph_reframed,1562,14.0,22.5,7.5,4.5,42.75,0.42,0.0,17.83,22.5,7.5,4.5,42.75,0.4166666666666667,0.0,17.833333333333332,22.0,7.0,4.15,39.46,0.38,0.0,17.54,2016,16,0.0,1.0,2500,16.0
Kyle Rudolph_reframed,1563,15.0,23.0,7.54,4.46,44.08,0.46,0.0,17.69,23.0,7.538461538461538,4.461538461538462,44.07692307692308,0.46153846153846156,0.0,17.692307692307693,22.5,7.07,4.14,40.93,0.43,0.0,17.43,2016,23,1.0,0.0,2500,17.7
Kyle Rudolph_reframed,1564,16.0,23.5,7.71,4.71,47.86,0.43,0.0,18.07,23.5,7.714285714285714,4.714285714285714,47.857142857142854,0.42857142857142855,0.0,18.071428571428573,23.0,7.27,4.4,44.67,0.4,0.0,17.8,2016,21,0.0,1.0,3000,11.3
Kyle Rudolph_reframed,1565,17.0,24.0,7.8,4.8,48.2,0.4,0.0,18.27,24.0,7.8,4.8,48.2,0.4,0.0,18.266666666666666,23.5,7.38,4.5,45.19,0.38,0.0,18.0,2016,9,1.0,0.0,2500,31.7
Kyle Rudolph_reframed,2514,18.0,24.5,8.25,5.19,52.5,0.44,0.0,17.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.82,4.88,49.41,0.41,0.0,17.47,2017,2,1.0,0.0,2500,11.6
Kyle Rudolph_reframed,2515,2.0,33.0,3.0,3.0,26.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,9.0,7.0,71.5,1.0,0.0,5.5,2017,4,0.0,1.0,3300,8.5
Kyle Rudolph_reframed,2516,3.0,33.5,4.5,3.5,35.5,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,6.0,62.67,0.67,0.0,5.0,2017,3,1.0,0.0,2500,1.4
Kyle Rudolph_reframed,2517,4.0,34.0,3.67,2.67,25.0,0.33,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,6.5,4.75,48.0,0.5,0.0,4.5,2017,16,1.0,0.0,2500,5.4
Kyle Rudolph_reframed,2518,5.0,34.5,3.75,2.5,27.25,0.25,0.0,6.25,34.5,3.75,2.5,27.25,0.25,0.0,6.25,34.0,6.0,4.2,45.2,0.4,0.0,6.8,2017,12,0.0,1.0,3500,16.5
Kyle Rudolph_reframed,2519,6.0,35.0,4.8,3.2,30.8,0.4,0.0,7.4,35.0,4.8,3.2,30.8,0.4,0.0,7.4,34.5,6.5,4.5,45.17,0.5,0.0,7.67,2017,5,1.0,0.0,3200,9.7
Kyle Rudolph_reframed,2520,7.0,35.5,5.5,3.5,33.5,0.33,0.0,7.0,35.5,5.5,3.5,33.5,0.3333333333333333,0.0,7.0,35.0,6.86,4.57,45.43,0.43,0.0,7.29,2017,24,1.0,0.0,2500,9.3
Kyle Rudolph_reframed,2521,8.0,36.0,5.71,3.71,34.86,0.29,0.0,9.43,36.0,5.714285714285714,3.7142857142857144,34.857142857142854,0.2857142857142857,0.0,9.428571428571429,35.5,6.88,4.62,45.12,0.38,0.0,9.38,2017,30,0.0,1.0,6400,14.7
Kyle Rudolph_reframed,2522,9.0,36.5,5.88,4.0,33.88,0.38,0.0,12.0,36.5,5.875,4.0,33.875,0.375,0.0,12.0,36.0,6.89,4.78,43.11,0.44,0.0,11.67,2017,28,0.0,1.0,0,8.7
Kyle Rudolph_reframed,2523,11.0,37.0,6.0,4.11,34.22,0.33,0.0,13.78,37.0,6.0,4.111111111111111,34.22222222222222,0.3333333333333333,0.0,13.777777777777779,36.5,6.9,4.8,42.5,0.4,0.0,13.3,2017,20,1.0,0.0,2500,10.8
Kyle Rudolph_reframed,2524,12.0,37.5,6.1,4.2,36.6,0.3,0.0,14.4,37.5,6.1,4.2,36.6,0.3,0.0,14.4,37.0,6.91,4.82,43.91,0.36,0.0,13.91,2017,16,0.0,0.0,0,22.3
Kyle Rudolph_reframed,2525,13.0,38.0,5.91,4.18,39.0,0.45,0.0,14.55,38.0,5.909090909090909,4.181818181818182,39.0,0.45454545454545453,0.0,14.545454545454545,37.5,6.67,4.75,45.5,0.5,0.0,14.08,2017,13,0.0,0.0,2500,13.6
Kyle Rudolph_reframed,2526,14.0,38.5,5.83,4.17,38.75,0.5,0.0,14.42,38.5,5.833333333333333,4.166666666666667,38.75,0.5,0.0,14.416666666666666,38.0,6.54,4.69,44.77,0.54,0.0,14.0,2017,6,0.0,1.0,2500,13.1
Kyle Rudolph_reframed,2527,15.0,39.0,5.77,4.08,38.92,0.54,0.0,13.77,39.0,5.769230769230769,4.076923076923077,38.92307692307692,0.5384615384615384,0.0,13.76923076923077,38.5,6.43,4.57,44.5,0.57,0.0,13.43,2017,23,1.0,0.0,2500,9.7
Kyle Rudolph_reframed,2528,16.0,39.5,5.5,3.93,37.36,0.57,0.0,14.43,39.5,5.5,3.9285714285714284,37.357142857142854,0.5714285714285714,0.0,14.428571428571429,39.0,6.13,4.4,42.67,0.6,0.0,14.07,2017,5,0.0,1.0,5700,1.6
Kyle Rudolph_reframed,2529,17.0,40.0,5.2,3.73,35.27,0.53,0.0,13.8,40.0,5.2,3.7333333333333334,35.266666666666666,0.5333333333333333,0.0,13.8,39.5,5.81,4.19,40.38,0.56,0.0,13.5,2017,12,1.0,0.0,3900,1.3
Kyle Rudolph_reframed,3067,18.0,40.5,5.06,3.56,33.25,0.5,0.0,13.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.65,4.0,38.18,0.53,0.0,13.41,2018,27,1.0,0.0,2600,8.1
Kyle Rudolph_reframed,3068,2.0,49.0,2.0,1.0,11.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,2.5,1.0,7.0,0.5,0.0,19.5,2018,21,0.0,1.0,5600,14.2
Kyle Rudolph_reframed,3069,3.0,49.5,5.0,4.0,41.5,0.5,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.33,3.0,28.67,0.33,0.0,20.0,2018,22,1.0,0.0,2500,15.8
Kyle Rudolph_reframed,3070,4.0,50.0,5.33,4.33,43.67,0.67,0.0,23.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,4.75,3.5,33.5,0.5,0.0,20.5,2018,23,0.0,1.0,2500,10.7
Ladarius Green_reframed,593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,27,0.0,0.0,3500,18.4
Ladarius Green_reframed,594,2.0,1.0,6.0,5.0,74.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,74.0,1.0,0.0,27.0,2015,17,0.0,0.0,2500,9.7
Ladarius Green_reframed,595,3.0,1.5,6.0,5.0,60.5,0.5,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,5.0,60.5,0.5,0.0,22.0,2015,6,0.0,1.0,4500,15.3
Ladarius Green_reframed,596,5.0,2.0,6.0,4.67,58.0,0.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.67,58.0,0.67,0.0,16.67,2015,25,0.0,1.0,2500,10.0
Ladarius Green_reframed,597,6.0,2.5,5.75,4.75,56.0,0.5,0.0,18.75,2.5,5.75,4.75,56.0,0.5,0.0,18.75,2.5,5.75,4.75,56.0,0.5,0.0,18.75,2015,14,0.0,1.0,2500,12.5
Ladarius Green_reframed,598,7.0,3.0,5.4,4.4,51.8,0.6,0.0,17.8,3.0,5.4,4.4,51.8,0.6,0.0,17.8,3.0,5.4,4.4,51.8,0.6,0.0,17.8,2015,30,0.0,1.0,2500,18.5
Ladarius Green_reframed,599,8.0,3.5,6.0,4.33,50.67,0.67,0.0,19.83,3.5,6.0,4.333333333333333,50.666666666666664,0.6666666666666666,0.0,19.833333333333332,3.5,6.0,4.33,50.67,0.67,0.0,19.83,2015,4,0.0,1.0,8100,2.0
Ladarius Green_reframed,600,9.0,4.0,5.29,3.86,44.86,0.57,0.0,17.57,4.0,5.285714285714286,3.857142857142857,44.857142857142854,0.5714285714285714,0.0,17.571428571428573,4.0,5.29,3.86,44.86,0.57,0.0,17.57,2015,2,0.0,1.0,0,1.9
Ladarius Green_reframed,601,12.0,4.5,5.0,3.5,40.38,0.5,0.0,15.62,4.5,5.0,3.5,40.375,0.5,0.0,15.625,4.5,5.0,3.5,40.38,0.5,0.0,15.62,2015,28,0.0,1.0,2500,2.9
Ladarius Green_reframed,602,13.0,5.0,4.56,3.22,38.0,0.44,0.0,17.0,5.0,4.555555555555555,3.2222222222222223,38.0,0.4444444444444444,0.0,17.0,5.0,4.56,3.22,38.0,0.44,0.0,17.0,2015,19,0.0,1.0,7700,4.1
Ladarius Green_reframed,603,14.0,5.5,4.7,3.1,36.3,0.4,0.0,17.2,5.5,4.7,3.1,36.3,0.4,0.0,17.2,5.5,4.7,3.1,36.3,0.4,0.0,17.2,2015,2,0.0,1.0,2500,4.6
Ladarius Green_reframed,604,15.0,6.0,4.82,3.0,35.36,0.36,0.0,15.82,6.0,4.818181818181818,3.0,35.36363636363637,0.36363636363636365,0.0,15.818181818181818,6.0,4.82,3.0,35.36,0.36,0.0,15.82,2015,7,0.0,1.0,3000,3.3
Ladarius Green_reframed,605,16.0,6.5,4.67,2.92,33.5,0.33,0.0,15.08,6.5,4.666666666666667,2.9166666666666665,33.5,0.3333333333333333,0.0,15.083333333333334,6.5,4.67,2.92,33.5,0.33,0.0,15.08,2015,30,0.0,1.0,2500,4.7
Ladarius Green_reframed,1566,17.0,7.0,4.85,2.85,33.0,0.31,0.0,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.85,2.85,33.0,0.31,0.0,16.23,2016,32,1.0,1.0,2500,6.0
Ladarius Green_reframed,1567,11.0,14.0,4.0,3.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,5.5,2.5,28.5,0.0,0.0,31.0,2016,31,0.0,1.0,0,0.0
Ladarius Green_reframed,1568,12.0,14.5,3.0,1.5,15.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.33,1.67,19.0,0.0,0.0,31.0,2016,23,0.0,0.0,2500,8.7
Ladarius Green_reframed,1569,13.0,15.0,3.0,1.67,32.33,0.0,0.0,28.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,4.0,1.75,31.0,0.0,0.0,29.0,2016,20,1.0,1.0,2500,26.0
Ladarius Green_reframed,1570,14.0,15.5,5.0,2.75,51.75,0.25,0.0,26.5,15.5,5.0,2.75,51.75,0.25,0.0,26.5,15.0,5.4,2.6,46.8,0.2,0.0,27.2,2016,6,0.0,0.0,3600,4.5
Ladarius Green_reframed,1571,15.0,16.0,5.2,2.6,46.4,0.2,0.0,22.4,16.0,5.2,2.6,46.4,0.2,0.0,22.4,15.5,5.5,2.5,43.17,0.17,0.0,23.67,2016,30,0.0,0.0,0,12.2
Lance Kendricks_reframed,606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,22,0.0,0.0,2500,12.2
Lance Kendricks_reframed,607,2.0,1.0,2.0,2.0,42.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,42.0,1.0,0.0,22.0,2015,16,0.0,1.0,2500,2.5
Lance Kendricks_reframed,608,3.0,1.5,2.0,1.5,28.5,0.5,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.5,28.5,0.5,0.0,19.0,2015,25,0.0,1.0,7400,3.2
Lance Kendricks_reframed,609,4.0,2.0,3.0,1.67,23.0,0.33,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.67,23.0,0.33,0.0,21.0,2015,20,0.0,1.0,2500,0.0
Lance Kendricks_reframed,610,5.0,2.5,2.75,1.25,17.25,0.25,0.0,20.75,2.5,2.75,1.25,17.25,0.25,0.0,20.75,2.5,2.75,1.25,17.25,0.25,0.0,20.75,2015,14,0.0,1.0,3500,3.6
Lance Kendricks_reframed,611,6.0,3.0,2.8,1.4,17.0,0.2,0.0,19.4,3.0,2.8,1.4,17.0,0.2,0.0,19.4,3.0,2.8,1.4,17.0,0.2,0.0,19.4,2015,9,0.0,1.0,2500,2.7
Lance Kendricks_reframed,612,9.0,3.5,2.67,1.5,15.33,0.17,0.0,17.67,3.5,2.6666666666666665,1.5,15.333333333333334,0.16666666666666666,0.0,17.666666666666668,3.5,2.67,1.5,15.33,0.17,0.0,17.67,2015,15,0.0,0.0,4700,4.5
Lance Kendricks_reframed,613,10.0,4.0,2.57,1.57,16.71,0.14,0.0,17.29,4.0,2.5714285714285716,1.5714285714285714,16.714285714285715,0.14285714285714285,0.0,17.285714285714285,4.0,2.57,1.57,16.71,0.14,0.0,17.29,2015,13,0.0,1.0,2500,1.4
Lance Kendricks_reframed,614,11.0,4.5,2.62,1.5,15.12,0.12,0.0,16.75,4.5,2.625,1.5,15.125,0.125,0.0,16.75,4.5,2.62,1.5,15.12,0.12,0.0,16.75,2015,4,0.0,1.0,2500,12.3
Lance Kendricks_reframed,615,12.0,5.0,2.78,1.56,18.22,0.22,0.0,15.33,5.0,2.7777777777777777,1.5555555555555556,18.22222222222222,0.2222222222222222,0.0,15.333333333333334,5.0,2.78,1.56,18.22,0.22,0.0,15.33,2015,17,0.0,0.0,4300,4.7
Lance Kendricks_reframed,616,13.0,5.5,2.9,1.7,18.1,0.2,0.0,15.5,5.5,2.9,1.7,18.1,0.2,0.0,15.5,5.5,2.9,1.7,18.1,0.2,0.0,15.5,2015,27,0.0,0.0,0,0.0
Lance Kendricks_reframed,617,15.0,6.0,2.73,1.55,16.45,0.18,0.0,16.55,6.0,2.727272727272727,1.5454545454545454,16.454545454545453,0.18181818181818182,0.0,16.545454545454547,6.0,2.73,1.55,16.45,0.18,0.0,16.55,2015,21,0.0,1.0,6400,5.7
Lance Kendricks_reframed,618,16.0,6.5,2.75,1.67,17.33,0.17,0.0,16.92,6.5,2.75,1.6666666666666667,17.333333333333332,0.16666666666666666,0.0,16.916666666666668,6.5,2.75,1.67,17.33,0.17,0.0,16.92,2015,22,0.0,0.0,2500,0.0
Lance Kendricks_reframed,619,17.0,7.0,2.69,1.54,16.0,0.15,0.0,17.31,7.0,2.6923076923076925,1.5384615384615385,16.0,0.15384615384615385,0.0,17.307692307692307,7.0,2.69,1.54,16.0,0.15,0.0,17.31,2015,9,0.0,1.0,6900,8.7
Lance Kendricks_reframed,1572,18.0,7.5,2.86,1.79,17.5,0.14,0.0,16.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.86,1.79,17.5,0.14,0.0,16.71,2016,18,0.0,1.0,2500,3.5
Lance Kendricks_reframed,1573,2.0,15.0,3.0,2.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,4.0,3.5,26.0,0.0,0.0,13.5,2016,4,1.0,1.0,3900,10.1
Lance Kendricks_reframed,1574,3.0,15.5,4.5,3.0,38.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.67,3.67,37.67,0.0,0.0,10.33,2016,14,0.0,1.0,3100,0.0
Lance Kendricks_reframed,1575,4.0,16.0,4.33,2.0,25.33,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,4.5,2.75,28.25,0.0,0.0,11.25,2016,1,0.0,1.0,6000,10.2
Lance Kendricks_reframed,1576,5.0,16.5,5.0,2.75,32.0,0.0,0.0,9.25,16.5,5.0,2.75,32.0,0.0,0.0,9.25,16.0,5.0,3.2,33.0,0.0,0.0,9.2,2016,6,1.0,1.0,0,4.4
Lance Kendricks_reframed,1577,6.0,17.0,4.6,2.6,30.4,0.0,0.0,8.6,17.0,4.6,2.6,30.4,0.0,0.0,8.6,16.5,4.67,3.0,31.5,0.0,0.0,8.67,2016,27,0.0,0.0,2600,14.4
Lance Kendricks_reframed,1578,7.0,17.5,5.17,3.0,31.0,0.17,0.0,11.67,17.5,5.166666666666667,3.0,31.0,0.16666666666666666,0.0,11.666666666666666,17.0,5.14,3.29,31.86,0.14,0.0,11.29,2016,20,1.0,1.0,2500,12.5
Lance Kendricks_reframed,1579,8.0,18.0,5.71,3.57,34.43,0.14,0.0,12.86,18.0,5.714285714285714,3.5714285714285716,34.42857142857143,0.14285714285714285,0.0,12.857142857142858,17.5,5.62,3.75,34.75,0.12,0.0,12.38,2016,28,1.0,1.0,2900,16.0
Lance Kendricks_reframed,1580,10.0,18.5,6.5,4.0,41.38,0.12,0.0,14.75,18.5,6.5,4.0,41.375,0.125,0.0,14.75,18.0,6.33,4.11,40.89,0.11,0.0,14.11,2016,22,0.0,0.0,2500,1.0
Lance Kendricks_reframed,1581,11.0,19.0,6.0,3.67,36.78,0.11,0.0,15.56,19.0,6.0,3.6666666666666665,36.77777777777778,0.1111111111111111,0.0,15.555555555555555,18.5,5.9,3.8,36.8,0.1,0.0,14.9,2016,25,1.0,1.0,2500,6.8
Lance Kendricks_reframed,1582,12.0,19.5,6.1,3.7,36.9,0.1,0.1,16.5,19.5,6.1,3.7,36.9,0.1,0.1,16.5,19.0,6.0,3.82,36.91,0.09,0.09,15.82,2016,13,0.0,0.0,2900,15.1
Lance Kendricks_reframed,1583,13.0,20.0,6.18,3.73,38.18,0.18,0.09,16.18,20.0,6.181818181818182,3.727272727272727,38.18181818181818,0.18181818181818182,0.09090909090909091,16.181818181818183,19.5,6.08,3.83,38.08,0.17,0.08,15.58,2016,8,0.0,0.0,3700,3.3
Lance Kendricks_reframed,1584,14.0,20.5,6.08,3.58,36.08,0.17,0.08,15.5,20.5,6.083333333333333,3.5833333333333335,36.083333333333336,0.16666666666666666,0.08333333333333333,15.5,20.0,6.0,3.69,36.15,0.15,0.08,15.0,2016,26,1.0,1.0,5800,2.3
Lance Kendricks_reframed,1585,15.0,21.0,5.85,3.38,34.31,0.15,0.08,16.31,21.0,5.846153846153846,3.3846153846153846,34.30769230769231,0.15384615384615385,0.07692307692307693,16.307692307692307,20.5,5.79,3.5,34.5,0.14,0.07,15.79,2016,4,0.0,0.0,2500,1.5
Lance Kendricks_reframed,1586,16.0,21.5,5.71,3.21,32.21,0.14,0.07,15.43,21.5,5.714285714285714,3.2142857142857144,32.214285714285715,0.14285714285714285,0.07142857142857142,15.428571428571429,21.0,5.67,3.33,32.53,0.13,0.07,15.0,2016,18,1.0,1.0,2900,6.6
Lance Kendricks_reframed,1587,17.0,22.0,5.6,3.2,32.47,0.13,0.07,15.6,22.0,5.6,3.2,32.46666666666667,0.13333333333333333,0.06666666666666667,15.6,21.5,5.56,3.31,32.75,0.12,0.06,15.19,2016,1,1.0,1.0,0,3.2
Lance Kendricks_reframed,2530,18.0,22.5,5.44,3.12,31.19,0.12,0.06,14.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.41,3.24,31.53,0.12,0.06,14.35,2017,9,1.0,1.0,4700,3.8
