year,games,Name,Week,Opponent,Team,tar,rec,yds,yds/rec,yds/tar,td,def_rk,h/a_1,surface_0,points
2014.0,20,Junior Hemingway,3,MIA,KC,2,2,18,9.0,9.0,0,7,0.0,1.0,3.8
2014.0,3,Justin Brown,3,CAR,PIT,4,2,10,5.0,2.5,0,3,1.0,1.0,3.0
2014.0,17,Justin Hunter,3,CIN,TEN,7,3,37,12.3,5.3,0,11,1.0,1.0,6.7
2014.0,4,Kamar Aiken,3,CLE,BAL,0,0,0,0.0,0.0,0,14,1.0,1.0,0.0
2014.0,32,Kassim Osgood,3,ARI,SF,0,0,0,0.0,0.0,0,8,1.0,1.0,0.0
2014.0,18,Keenan Allen,3,BUF,LAC,2,2,17,8.5,8.5,0,23,0.0,0.0,3.7
2014.0,3,Kelvin Benjamin,3,PIT,CAR,11,8,115,14.4,10.5,1,12,1.0,1.0,28.5
2014.0,14,Kenbrell Thompkins,3,OAK,NE,1,1,16,16.0,16.0,0,28,1.0,0.0,2.6
2014.0,34,Kendall Wright,3,CIN,TEN,10,5,44,8.8,4.4,0,11,1.0,1.0,9.4
2014.0,28,Kenny Britt,3,DAL,LAR,7,5,69,13.8,9.9,0,27,0.0,0.0,12.1
2014.0,18,Kenny Stills,3,MIN,NO,5,4,38,9.5,7.6,0,31,1.0,0.0,7.8
2014.0,35,Keshawn Martin,3,NYG,HOU,2,1,16,16.0,8.0,0,6,0.0,0.0,2.6
2014.0,28,Lance Moore,3,CAR,PIT,0,0,0,0.0,0.0,0,3,1.0,1.0,0.0
2014.0,35,Larry Fitzgerald,3,SF,ARI,7,3,34,11.3,4.9,0,9,1.0,1.0,5.4
2014.0,18,Malcom Floyd,3,BUF,LAC,4,2,98,49.0,24.5,0,23,0.0,0.0,11.8
2014.0,22,Marcus Easley,3,LAC,BUF,0,0,0,0.0,0.0,0,29,1.0,0.0,0.0
2014.0,15,Markus Wheaton,3,CAR,PIT,5,4,35,8.8,7.0,0,3,1.0,1.0,7.5
2014.0,17,Marlon Brown,3,CLE,BAL,1,1,15,15.0,15.0,0,14,1.0,1.0,2.5
2014.0,29,Marlon Moore,3,BAL,CLE,0,0,0,0.0,0.0,0,16,1.0,1.0,0.0
2014.0,34,Marques Colston,3,MIN,NO,5,2,25,12.5,5.0,1,31,1.0,0.0,10.5
2014.0,15,Marquise Goodwin,3,LAC,BUF,1,0,0,0.0,0.0,0,29,1.0,0.0,0.0
2014.0,30,Matthew Slater,3,OAK,NE,0,0,0,0.0,0.0,0,28,1.0,0.0,0.0
2014.0,24,Michael Crabtree,3,ARI,SF,11,10,80,8.0,7.3,1,8,1.0,1.0,24.4
2014.0,35,Michael Floyd,3,SF,ARI,9,5,114,22.8,12.7,0,9,1.0,1.0,19.4
2014.0,16,Mike Brown,3,IND,JAX,1,1,14,14.0,14.0,0,20,1.0,1.0,1.4
2014.0,3,Mike Evans,3,ATL,TB,7,4,52,13.0,7.4,0,21,0.0,0.0,9.2
2014.0,34,Mike Wallace,3,KC,MIA,12,5,74,14.8,6.2,0,18,1.0,1.0,13.6
2014.0,25,Mike Williams,3,LAC,BUF,4,2,11,5.5,2.8,0,29,1.0,0.0,3.1
2014.0,29,Miles Austin,3,BAL,CLE,7,6,51,8.5,7.3,1,16,1.0,1.0,17.1
2014.0,28,Mohamed Sanu,3,TEN,CIN,8,5,44,8.8,5.5,0,2,1.0,0.0,14.12
2014.0,35,Nate Washington,3,CIN,TEN,3,0,0,0.0,0.0,0,11,1.0,1.0,0.0
2014.0,3,Paul Richardson,3,DEN,SEA,1,1,7,7.0,7.0,0,22,1.0,0.0,1.7
2014.0,13,Percy Harvin,3,DEN,SEA,9,7,42,6.0,4.7,0,22,1.0,0.0,11.2
2014.0,29,Pierre Garcon,3,PHI,WAS,16,11,138,12.5,8.6,1,32,1.0,1.0,33.8
2014.0,5,Preston Parker,3,HOU,NYG,4,3,33,11.0,8.2,0,5,1.0,0.0,6.3
2014.0,23,Randall Cobb,3,DET,GB,6,3,29,9.7,4.8,0,30,0.0,0.0,5.9
2014.0,1,Rashad Ross,3,NYJ,CHI,0,0,0,0.0,0.0,0,25,0.0,0.0,0.0
2014.0,26,Reggie Wayne,3,JAX,IND,5,4,62,15.5,12.4,0,17,0.0,1.0,10.2
2014.0,11,Ricardo Lockette,3,DEN,SEA,1,1,39,39.0,39.0,1,22,1.0,0.0,10.9
2014.0,30,Riley Cooper,3,WAS,PHI,7,4,34,8.5,4.9,0,26,1.0,1.0,7.4
2014.0,27,Rishard Matthews,3,KC,MIA,1,1,13,13.0,13.0,0,18,1.0,1.0,2.3
2014.0,3,Robert Herron,3,ATL,TB,3,1,5,5.0,1.7,0,21,0.0,0.0,1.5
2014.0,33,Robert Meachem,3,MIN,NO,1,1,23,23.0,23.0,0,31,1.0,0.0,3.3
2014.0,17,Robert Woods,3,LAC,BUF,8,3,19,6.3,2.4,0,29,1.0,0.0,4.9
2014.0,35,Rod Streater,3,NE,OAK,3,3,32,10.7,10.7,0,10,0.0,0.0,6.2
2014.0,35,Rueben Randle,3,HOU,NYG,10,5,27,5.4,2.7,0,5,1.0,0.0,7.7
2014.0,17,Russell Shepard,3,ATL,TB,0,0,0,0.0,0.0,0,21,0.0,0.0,0.0
2014.0,3,Ryan Grant,3,PHI,WAS,1,0,0,0.0,0.0,0,32,1.0,1.0,0.0
2014.0,6,Saalim Hakim,3,CHI,NYJ,0,0,0,0.0,0.0,0,13,1.0,0.0,0.0
2014.0,3,Sammy Watkins,3,LAC,BUF,8,2,19,9.5,2.4,0,29,1.0,0.0,3.9
2014.0,18,Santonio Holmes,3,NYJ,CHI,3,2,9,4.5,3.0,0,25,0.0,0.0,2.9
2014.0,21,Seyi Ajirotutu,3,BUF,LAC,0,0,0,0.0,0.0,0,23,0.0,0.0,0.0
2014.0,3,Solomon Patton,3,ATL,TB,0,0,0,0.0,0.0,0,21,0.0,0.0,0.0
2014.0,17,Stedman Bailey,3,DAL,LAR,0,0,0,0.0,0.0,0,27,0.0,0.0,0.0
2014.0,31,Steve Johnson,3,ARI,SF,9,9,103,11.4,11.4,0,8,1.0,1.0,22.3
2014.0,48,Steve Smith,3,CLE,BAL,7,5,101,20.2,14.4,0,14,1.0,1.0,18.1
2014.0,34,T.Y. Hilton,3,JAX,IND,6,5,80,16.0,13.3,0,17,0.0,1.0,13.0
2014.0,3,Taylor Gabriel,3,BAL,CLE,2,2,81,40.5,40.5,0,16,1.0,1.0,9.9
2014.0,31,Ted Ginn,3,SF,ARI,3,1,8,8.0,2.7,0,9,1.0,1.0,2.6
2014.0,19,Terrance Williams,3,LAR,DAL,3,2,32,16.0,10.7,1,15,1.0,0.0,11.2
2014.0,35,Torrey Smith,3,CLE,BAL,8,2,25,12.5,3.1,0,14,1.0,1.0,4.5
2014.0,25,Travis Benjamin,3,BAL,CLE,1,1,43,43.0,43.0,0,16,1.0,1.0,5.1
2014.0,33,Victor Cruz,3,HOU,NYG,6,5,107,21.4,17.8,1,5,1.0,0.0,24.7
2014.0,17,Vincent Brown,3,NE,OAK,0,0,0,0.0,0.0,0,10,0.0,0.0,0.0
2014.0,35,Vincent Jackson,3,ATL,TB,9,2,15,7.5,1.7,1,21,0.0,0.0,9.5
2014.0,30,Wes Welker,3,SEA,DEN,9,6,60,10.0,6.7,0,1,1.0,1.0,12.0
2014.0,23,AJ Jenkins,4,NE,KC,1,1,0,0.0,0.0,0,10,1.0,1.0,1.0
2014.0,4,Adam Thielen,4,ATL,MIN,0,0,0,0.0,0.0,0,21,1.0,0.0,0.0
2014.0,35,Aldrick Robinson,4,NYG,WAS,1,0,0,0.0,0.0,0,6,1.0,1.0,0.0
2014.0,4,Allen Hurns,4,LAC,JAX,6,5,68,13.6,11.3,0,29,1.0,1.0,11.8
2014.0,4,Allen Robinson,4,LAC,JAX,7,5,38,7.6,5.4,0,29,1.0,1.0,8.8
2014.0,30,Alshon Jeffery,4,GB,CHI,7,4,39,9.8,5.6,1,24,1.0,1.0,15.1
2014.0,21,Andre Holmes,4,MIA,OAK,12,5,74,14.8,6.2,1,7,1.0,1.0,18.4
2014.0,36,Andre Johnson,4,BUF,HOU,7,6,71,11.8,10.1,0,23,1.0,0.0,12.1
2014.0,35,Andre Roberts,4,NYG,WAS,5,1,18,18.0,3.6,1,6,1.0,1.0,9.0
2014.0,35,Anquan Boldin,4,PHI,SF,7,5,62,12.4,8.9,0,32,1.0,1.0,11.2
2014.0,33,Antonio Brown,4,TB,PIT,11,7,131,18.7,11.9,2,19,1.0,1.0,35.78
2014.0,25,Brad Smith,4,SF,PHI,0,0,0,0.0,0.0,0,9,0.0,1.0,0.0
2014.0,4,Brandin Cooks,4,DAL,NO,6,5,31,6.2,5.2,0,27,1.0,0.0,8.1
2014.0,27,Brandon Gibson,4,OAK,MIA,4,2,26,13.0,6.5,0,28,0.0,1.0,4.6
2014.0,33,Brandon LaFell,4,KC,NE,10,6,119,19.8,11.9,1,18,0.0,1.0,26.9
2014.0,19,Brandon Lloyd,4,PHI,SF,5,2,28,14.0,5.6,0,32,1.0,1.0,4.8
2014.0,36,Brandon Marshall,4,GB,CHI,6,2,19,9.5,3.2,1,24,1.0,1.0,9.9
2014.0,3,Brenton Bersin,4,BAL,CAR,1,1,12,12.0,12.0,0,16,0.0,1.0,2.2
2014.0,36,Brian Hartline,4,OAK,MIA,7,6,74,12.3,10.6,0,28,0.0,1.0,13.4
2014.0,13,Brice Butler,4,MIA,OAK,3,2,30,15.0,10.0,0,7,1.0,1.0,5.0
2014.0,4,Bruce Ellington,4,PHI,SF,0,0,0,0.0,0.0,0,32,1.0,1.0,1.5
2014.0,34,Calvin Johnson,4,NYJ,DET,2,2,12,6.0,6.0,0,25,1.0,0.0,3.2
2014.0,29,Cecil Shorts,4,LAC,JAX,4,2,25,12.5,6.2,0,29,1.0,1.0,4.5
2014.0,20,Chris Hogan,4,HOU,BUF,0,0,0,0.0,0.0,0,5,1.0,0.0,0.0
2014.0,29,Cole Beasley,4,NO,DAL,2,2,14,7.0,7.0,0,4,1.0,0.0,3.4
2014.0,20,Cordarrelle Patterson,4,ATL,MIN,4,2,38,19.0,9.5,0,21,1.0,0.0,5.8
2014.0,4,Corey Brown,4,BAL,CAR,4,2,35,17.5,8.8,0,16,0.0,1.0,5.5
2014.0,4,Corey Fuller,4,NYJ,DET,1,0,0,0.0,0.0,0,25,1.0,0.0,0.0
2014.0,4,Corey Washington,4,WAS,NYG,0,0,0,0.0,0.0,0,26,0.0,1.0,0.0
2014.0,16,Courtney Roby,4,MIN,ATL,0,0,0,0.0,0.0,0,31,1.0,0.0,0.0
2014.0,31,Damaris Johnson,4,BUF,HOU,2,1,10,10.0,5.0,0,23,1.0,0.0,2.8
2014.0,27,Danny Amendola,4,KC,NE,0,0,0,0.0,0.0,0,18,0.0,1.0,0.0
2014.0,35,Darrius Heyward-Bey,4,TB,PIT,0,0,0,0.0,0.0,0,19,1.0,1.0,0.0
2014.0,4,Davante Adams,4,CHI,GB,3,2,18,9.0,6.0,0,13,1.0,1.0,3.8
2014.0,17,David Nelson,4,DET,NYJ,1,1,7,7.0,7.0,0,30,1.0,0.0,1.7
2014.0,20,DeAndre Hopkins,4,BUF,HOU,6,5,64,12.8,10.7,1,23,1.0,0.0,17.4
2014.0,31,DeSean Jackson,4,NYG,WAS,4,1,9,9.0,2.2,0,6,1.0,1.0,1.9
2014.0,18,Derek Hagan,4,IND,TEN,0,0,0,0.0,0.0,0,20,1.0,1.0,0.0
2014.0,35,Devin Hester,4,MIN,ATL,7,5,70,14.0,10.0,1,31,1.0,0.0,18.0
2014.0,4,Devin Street,4,NO,DAL,1,0,0,0.0,0.0,0,4,1.0,0.0,0.0
2014.0,36,Dez Bryant,4,NO,DAL,6,3,44,14.7,7.3,1,4,1.0,0.0,13.4
2014.0,36,Donnie Avery,4,NE,KC,2,2,46,23.0,23.0,0,10,1.0,1.0,6.6
2014.0,4,Donte Moncrief,4,TEN,IND,2,2,14,7.0,7.0,0,2,1.0,0.0,3.4
2014.0,2,Dontrelle Inman,4,JAX,LAC,0,0,0,0.0,0.0,0,17,0.0,1.0,0.0
2014.0,31,Dwayne Bowe,4,NE,KC,6,5,81,16.2,13.5,0,10,1.0,1.0,13.1
2014.0,33,Dwayne Harris,4,NO,DAL,2,2,18,9.0,9.0,0,4,1.0,0.0,3.7
2014.0,29,Eddie Royal,4,JAX,LAC,7,5,105,21.0,15.0,2,17,0.0,1.0,30.5
2014.0,36,Eric Decker,4,DET,NYJ,10,4,48,12.0,4.8,1,30,1.0,0.0,14.8
2014.0,35,Eric Weems,4,MIN,ATL,0,0,0,0.0,0.0,0,31,1.0,0.0,0.0
2014.0,4,Frankie Hammond,4,NE,KC,1,0,0,0.0,0.0,0,10,1.0,1.0,0.0
2014.0,35,Golden Tate,4,NYJ,DET,10,8,116,14.5,11.6,0,25,1.0,0.0,22.6
2014.0,27,Greg Jennings,4,ATL,MIN,4,3,72,24.0,18.0,0,21,1.0,0.0,10.2
2014.0,13,Greg Salas,4,DET,NYJ,4,2,60,30.0,15.0,0,30,1.0,0.0,8.0
2014.0,12,Griff Whalen,4,TEN,IND,0,0,0,0.0,0.0,0,2,1.0,0.0,0.0
2014.0,32,Hakeem Nicks,4,TEN,IND,6,2,12,6.0,2.0,0,2,1.0,0.0,3.2
2014.0,4,J Talley,4,WAS,NYG,0,0,0,0.0,0.0,0,26,0.0,1.0,0.0
2014.0,32,Jacoby Jones,4,CAR,BAL,1,0,0,0.0,0.0,0,3,1.0,1.0,0.0
2014.0,33,James Jones,4,MIA,OAK,6,6,83,13.8,13.8,0,7,1.0,1.0,14.3
2014.0,27,Jarius Wright,4,ATL,MIN,10,8,132,16.5,13.2,0,21,1.0,0.0,24.2
2014.0,4,Jarvis Landry,4,OAK,MIA,4,4,38,9.5,9.5,0,28,0.0,1.0,6.8
2014.0,34,Jason Avant,4,BAL,CAR,3,2,24,12.0,8.0,0,16,0.0,1.0,4.4
2014.0,1,Jeff Janis,4,CHI,GB,0,0,0,0.0,0.0,0,13,1.0,1.0,0.0
2014.0,20,Jeff Maehl,4,SF,PHI,0,0,0,0.0,0.0,0,9,0.0,1.0,0.0
2014.0,33,Jeremy Kerley,4,DET,NYJ,3,1,3,3.0,1.0,0,30,1.0,0.0,1.3
2014.0,19,Jeremy Maclin,4,SF,PHI,16,5,68,13.6,4.2,0,9,0.0,1.0,11.8
2014.0,21,Jeremy Ross,4,NYJ,DET,2,2,65,32.5,32.5,1,25,1.0,0.0,14.5
2014.0,33,Jerricho Cotchery,4,BAL,CAR,7,5,80,16.0,11.4,0,16,0.0,1.0,13.0
2014.0,4,Jordan Matthews,4,SF,PHI,7,4,28,7.0,4.0,0,9,0.0,1.0,6.8
2014.0,31,Jordy Nelson,4,CHI,GB,12,10,108,10.8,9.0,2,13,1.0,1.0,35.8
2014.0,33,Josh Morgan,4,GB,CHI,4,3,24,8.0,6.0,0,24,1.0,1.0,5.4
2014.0,29,Julian Edelman,4,KC,NE,8,4,23,5.8,2.9,0,18,0.0,1.0,6.3
2014.0,25,Julio Jones,4,MIN,ATL,8,6,82,13.7,10.2,0,31,1.0,0.0,14.2
2014.0,21,Junior Hemingway,4,NE,KC,1,0,0,0.0,0.0,0,10,1.0,1.0,0.0
2014.0,4,Justin Brown,4,TB,PIT,2,1,5,5.0,2.5,0,19,1.0,1.0,1.5
2014.0,18,Justin Hunter,4,IND,TEN,5,1,12,12.0,2.4,0,20,1.0,1.0,2.2
2014.0,5,Kamar Aiken,4,CAR,BAL,1,1,22,22.0,22.0,0,3,1.0,1.0,3.2
2014.0,33,Kassim Osgood,4,PHI,SF,0,0,0,0.0,0.0,0,32,1.0,1.0,0.0
2014.0,19,Keenan Allen,4,JAX,LAC,11,10,135,13.5,12.3,0,17,0.0,1.0,26.5
2014.0,4,Kelvin Benjamin,4,BAL,CAR,9,5,76,15.2,8.4,1,16,0.0,1.0,18.6
2014.0,35,Kendall Wright,4,IND,TEN,8,5,55,11.0,6.9,0,20,1.0,1.0,9.5
2014.0,19,Kenny Stills,4,DAL,NO,3,2,62,31.0,20.7,0,27,1.0,0.0,8.2
2014.0,36,Keshawn Martin,4,BUF,HOU,1,0,0,0.0,0.0,0,23,1.0,0.0,0.0
2014.0,29,Lance Moore,4,TB,PIT,1,1,12,12.0,12.0,0,19,1.0,1.0,2.2
2014.0,31,Louis Murphy,4,PIT,TB,11,6,99,16.5,9.0,0,12,1.0,1.0,15.9
2014.0,19,Malcom Floyd,4,JAX,LAC,4,3,39,13.0,9.8,1,17,0.0,1.0,12.9
2014.0,16,Markus Wheaton,4,TB,PIT,6,4,57,14.2,9.5,0,19,1.0,1.0,9.0
2014.0,18,Marlon Brown,4,CAR,BAL,3,3,31,10.3,10.3,0,3,1.0,1.0,6.1
2014.0,35,Marques Colston,4,DAL,NO,10,5,50,10.0,5.0,0,27,1.0,0.0,10.0
2014.0,31,Matthew Slater,4,KC,NE,0,0,0,0.0,0.0,0,18,0.0,1.0,0.0
2014.0,25,Michael Crabtree,4,PHI,SF,8,5,43,8.6,5.4,0,32,1.0,1.0,9.3
2014.0,17,Mike Brown,4,LAC,JAX,3,1,12,12.0,4.0,0,29,1.0,1.0,2.2
2014.0,4,Mike Evans,4,PIT,TB,7,4,65,16.2,9.3,1,12,1.0,1.0,16.5
2014.0,35,Mike Wallace,4,OAK,MIA,4,3,35,11.7,8.8,1,28,0.0,1.0,12.5
2014.0,26,Mike Williams,4,HOU,BUF,6,2,84,42.0,14.0,1,5,1.0,0.0,16.4
2014.0,36,Nate Washington,4,IND,TEN,4,1,20,20.0,5.0,0,20,1.0,1.0,3.0
2014.0,10,Nick Toon,4,DAL,NO,0,0,0,0.0,0.0,0,27,1.0,0.0,0.0
2014.0,30,Pierre Garcon,4,NYG,WAS,6,2,28,14.0,4.7,0,6,1.0,1.0,4.8
2014.0,6,Preston Parker,4,WAS,NYG,5,3,29,9.7,5.8,0,26,0.0,1.0,5.9
2014.0,24,Randall Cobb,4,CHI,GB,9,7,113,16.1,12.6,2,13,1.0,1.0,33.3
2014.0,2,Rashad Ross,4,GB,CHI,0,0,0,0.0,0.0,0,24,1.0,1.0,0.0
2014.0,27,Reggie Wayne,4,TEN,IND,8,7,119,17.0,14.9,1,2,1.0,0.0,27.9
2014.0,31,Riley Cooper,4,SF,PHI,8,6,54,9.0,6.8,0,9,0.0,1.0,10.4
2014.0,28,Rishard Matthews,4,OAK,MIA,2,2,27,13.5,13.5,0,28,0.0,1.0,4.7
2014.0,34,Robert Meachem,4,DAL,NO,1,0,0,0.0,0.0,0,27,1.0,0.0,0.0
2014.0,18,Robert Woods,4,HOU,BUF,12,3,17,5.7,1.4,0,5,1.0,0.0,4.7
2014.0,32,Roddy White,4,MIN,ATL,14,4,73,18.2,5.2,1,31,1.0,0.0,17.3
2014.0,36,Rueben Randle,4,WAS,NYG,10,8,89,11.1,8.9,0,26,0.0,1.0,16.9
2014.0,18,Russell Shepard,4,PIT,TB,2,2,30,15.0,15.0,0,12,1.0,1.0,5.0
2014.0,18,Ryan Broyles,4,NYJ,DET,2,1,21,21.0,10.5,0,25,1.0,0.0,3.1
2014.0,4,Ryan Grant,4,NYG,WAS,1,0,0,0.0,0.0,0,6,1.0,1.0,0.0
2014.0,7,Saalim Hakim,4,DET,NYJ,0,0,0,0.0,0.0,0,30,1.0,0.0,0.0
2014.0,4,Sammy Watkins,4,HOU,BUF,9,4,30,7.5,3.3,1,5,1.0,0.0,13.0
2014.0,19,Santonio Holmes,4,GB,CHI,0,0,0,0.0,0.0,0,24,1.0,1.0,0.0
2014.0,22,Seyi Ajirotutu,4,JAX,LAC,0,0,0,0.0,0.0,0,17,0.0,1.0,0.0
2014.0,4,Solomon Patton,4,PIT,TB,0,0,0,0.0,0.0,0,12,1.0,1.0,1.9
2014.0,32,Steve Johnson,4,PHI,SF,2,1,12,12.0,6.0,1,32,1.0,1.0,8.2
2014.0,49,Steve Smith,4,CAR,BAL,10,7,139,19.9,13.9,2,3,1.0,1.0,35.9
2014.0,35,T.Y. Hilton,4,TEN,IND,10,6,105,17.5,10.5,0,2,1.0,0.0,20.0
2014.0,20,Terrance Williams,4,NO,DAL,7,6,77,12.8,11.0,2,4,1.0,0.0,25.7
2014.0,36,Torrey Smith,4,CAR,BAL,3,2,53,26.5,17.7,1,3,1.0,1.0,13.3
2014.0,34,Victor Cruz,4,WAS,NYG,10,6,108,18.0,10.8,0,26,0.0,1.0,19.8
2014.0,18,Vincent Brown,4,MIA,OAK,4,3,22,7.3,5.5,0,7,1.0,1.0,5.2
2014.0,36,Vincent Jackson,4,PIT,TB,10,3,32,10.7,3.2,1,12,1.0,1.0,12.2
2014.0,1,Walter Powell,4,DET,NYJ,0,0,0,0.0,0.0,0,30,1.0,0.0,0.0
2014.0,36,AJ Green,5,NE,CIN,7,5,81,16.2,11.6,1,10,1.0,0.0,18.1
2014.0,24,AJ Jenkins,5,SF,KC,2,1,3,3.0,1.5,0,9,0.0,1.0,1.1
2014.0,14,Aaron Dobson,5,CIN,NE,1,1,16,16.0,16.0,0,11,1.0,0.0,2.6
2014.0,16,Ace Sanders,5,PIT,JAX,2,2,12,6.0,6.0,0,12,1.0,1.0,3.2
2014.0,5,Adam Thielen,5,GB,MIN,5,4,57,14.2,11.4,0,24,0.0,1.0,9.7
2014.0,36,Aldrick Robinson,5,SEA,WAS,0,0,0,0.0,0.0,0,1,1.0,1.0,0.0
2014.0,5,Allen Hurns,5,PIT,JAX,11,4,26,6.5,2.4,0,12,1.0,1.0,6.6
2014.0,5,Allen Robinson,5,PIT,JAX,11,5,51,10.2,4.6,0,12,1.0,1.0,10.1
2014.0,31,Alshon Jeffery,5,CAR,CHI,7,6,97,16.2,13.9,1,3,1.0,1.0,21.7
2014.0,28,Andre Caldwell,5,ARI,DEN,1,0,0,0.0,0.0,0,8,1.0,1.0,0.0
2014.0,37,Andre Johnson,5,DAL,HOU,8,5,58,11.6,7.2,0,27,1.0,0.0,10.8
2014.0,36,Andre Roberts,5,SEA,WAS,9,5,29,5.8,3.2,1,1,1.0,1.0,13.9
2014.0,26,Andrew Hawkins,5,TEN,CLE,9,3,27,9.0,3.0,0,2,1.0,1.0,5.7
2014.0,36,Anquan Boldin,5,KC,SF,8,4,72,18.0,9.0,0,18,1.0,1.0,11.2
2014.0,34,Antonio Brown,5,JAX,PIT,12,5,84,16.8,7.0,0,17,0.0,1.0,13.4
2014.0,34,Austin Pettis,5,PHI,LAR,6,3,29,9.7,4.8,0,32,0.0,1.0,5.9
2014.0,26,Brad Smith,5,LAR,PHI,0,0,0,0.0,0.0,0,15,1.0,1.0,0.0
2014.0,5,Brandin Cooks,5,TB,NO,11,9,56,6.2,5.1,0,19,1.0,0.0,16.1
2014.0,34,Brandon LaFell,5,CIN,NE,4,1,20,20.0,5.0,0,11,1.0,0.0,3.0
2014.0,20,Brandon Lloyd,5,KC,SF,5,3,76,25.3,15.2,0,18,1.0,1.0,10.6
2014.0,37,Brandon Marshall,5,CAR,CHI,5,3,44,14.7,8.8,0,3,1.0,1.0,7.4
2014.0,36,Brandon Tate,5,NE,CIN,0,0,0,0.0,0.0,0,10,1.0,0.0,-1.0
2014.0,4,Brenton Bersin,5,CHI,CAR,1,1,21,21.0,21.0,0,13,1.0,1.0,3.1
2014.0,35,Brian Quick,5,PHI,LAR,9,5,87,17.4,9.7,2,32,0.0,1.0,25.7
2014.0,5,Bruce Ellington,5,KC,SF,1,1,1,1.0,1.0,0,18,1.0,1.0,1.1
2014.0,8,Bryan Walters,5,WAS,SEA,0,0,0,0.0,0.0,0,26,0.0,1.0,0.0
2014.0,35,Calvin Johnson,5,BUF,DET,1,1,7,7.0,7.0,0,23,1.0,0.0,1.7
2014.0,1,Charles Johnson,5,GB,MIN,3,1,7,7.0,2.3,0,24,0.0,1.0,1.7
2014.0,21,Chris Hogan,5,DET,BUF,2,2,27,13.5,13.5,0,30,0.0,0.0,4.7
2014.0,2,Chris Williams,5,CAR,CHI,0,0,0,0.0,0.0,0,3,1.0,1.0,0.0
2014.0,30,Cole Beasley,5,HOU,DAL,4,4,23,5.8,5.8,0,5,1.0,0.0,6.3
2014.0,21,Cordarrelle Patterson,5,GB,MIN,4,2,8,4.0,2.0,0,24,0.0,1.0,2.8
2014.0,5,Corey Brown,5,CHI,CAR,1,1,4,4.0,4.0,0,13,1.0,1.0,9.6
2014.0,5,Corey Fuller,5,BUF,DET,4,3,17,5.7,4.2,0,23,1.0,0.0,3.7
2014.0,5,Corey Washington,5,ATL,NYG,0,0,0,0.0,0.0,0,21,1.0,0.0,0.0
2014.0,17,Courtney Roby,5,NYG,ATL,0,0,0,0.0,0.0,0,6,1.0,0.0,0.0
2014.0,32,Damaris Johnson,5,DAL,HOU,2,0,0,0.0,0.0,0,27,1.0,0.0,0.0
2014.0,20,Dane Sanzenbacher,5,NE,CIN,1,1,5,5.0,5.0,0,10,1.0,0.0,0.5
2014.0,28,Danny Amendola,5,CIN,NE,1,1,7,7.0,7.0,0,11,1.0,0.0,1.7
2014.0,36,Darrius Heyward-Bey,5,JAX,PIT,1,1,0,0.0,0.0,0,17,0.0,1.0,1.0
2014.0,5,Davante Adams,5,MIN,GB,4,1,11,11.0,2.8,1,31,1.0,1.0,8.1
2014.0,18,David Nelson,5,LAC,NYJ,4,1,9,9.0,2.2,0,29,0.0,1.0,1.9
2014.0,1,De'Anthony Thomas,5,SF,KC,0,0,0,0.0,0.0,0,9,0.0,1.0,7.7
2014.0,21,DeAndre Hopkins,5,DAL,HOU,6,6,63,10.5,10.5,0,27,1.0,0.0,12.3
2014.0,32,DeSean Jackson,5,SEA,WAS,11,5,157,31.4,14.3,1,1,1.0,1.0,29.7
2014.0,36,Demaryius Thomas,5,ARI,DEN,16,8,226,28.2,14.1,2,8,1.0,1.0,45.6
2014.0,19,Derek Hagan,5,CLE,TEN,0,0,0,0.0,0.0,0,14,1.0,1.0,0.0
2014.0,36,Devin Hester,5,NYG,ATL,4,2,16,8.0,4.0,0,6,1.0,0.0,3.9
2014.0,5,Devin Street,5,HOU,DAL,0,0,0,0.0,0.0,0,5,1.0,0.0,0.0
2014.0,37,Dez Bryant,5,HOU,DAL,14,9,85,9.4,6.1,1,5,1.0,0.0,23.5
2014.0,5,Donte Moncrief,5,BAL,IND,0,0,0,0.0,0.0,0,16,1.0,0.0,0.0
2014.0,34,Doug Baldwin,5,WAS,SEA,5,4,50,12.5,10.0,0,26,0.0,1.0,9.0
2014.0,32,Dwayne Bowe,5,SF,KC,6,3,42,14.0,7.0,0,9,0.0,1.0,7.2
2014.0,34,Dwayne Harris,5,HOU,DAL,3,3,30,10.0,10.0,0,5,1.0,0.0,5.0
2014.0,30,Eddie Royal,5,NYJ,LAC,3,3,40,13.3,13.3,0,25,0.0,0.0,7.0
2014.0,36,Emmanuel Sanders,5,ARI,DEN,9,7,101,14.4,11.2,0,8,1.0,1.0,20.9
2014.0,36,Eric Weems,5,NYG,ATL,0,0,0,0.0,0.0,0,6,1.0,0.0,0.0
2014.0,5,Frankie Hammond,5,SF,KC,0,0,0,0.0,0.0,0,9,0.0,1.0,0.0
2014.0,36,Golden Tate,5,BUF,DET,9,7,134,19.1,14.9,1,23,1.0,0.0,29.4
2014.0,28,Greg Jennings,5,GB,MIN,6,2,31,15.5,5.2,0,24,0.0,1.0,5.1
2014.0,14,Greg Salas,5,LAC,NYJ,7,2,12,6.0,1.7,0,29,0.0,1.0,3.2
2014.0,13,Griff Whalen,5,BAL,IND,0,0,0,0.0,0.0,0,16,1.0,0.0,-1.0
2014.0,33,Hakeem Nicks,5,BAL,IND,6,3,29,9.7,4.8,0,16,1.0,0.0,5.9
