year,year,Name,Week,Opponent,games,tar_avg,rec_avg,yds_avg,yds/rec_avg,yds/tar_avg,td_avg,tar_ma,rec_ma,yds_ma,yds/rec_ma,yds/tar_ma,td_ma,tar_car,rec_car,yds_car,yds/rec_car,yds/tar_car,td_car,surface_0,h/a_1,def_rk,points
2014,2014.0,AJ Jenkins,7,LAC,25,1.2,1.0,3.8,1.66,1.36,0.0,1.2,1.0,3.8,1.6600000000000001,1.3599999999999999,0.0,2.17,1.33,14.33,5.1,2.73,0.0,1.0,0.0,29,5.7
2014,2014.0,AJ Jenkins,8,LAR,26,1.33,1.17,9.33,4.47,4.22,0.0,1.3333333333333333,1.1666666666666667,9.333333333333334,4.466666666666667,4.216666666666667,0.0,2.14,1.43,17.57,7.01,4.99,0.0,1.0,1.0,15,0.0
2014,2014.0,AJ Jenkins,9,NYJ,27,1.14,1.0,8.0,3.83,3.61,0.0,1.1428571428571428,1.0,8.0,3.8285714285714287,3.6142857142857143,0.0,1.88,1.25,15.38,6.14,4.36,0.0,1.0,1.0,25,2.0
2014,0.0,AJ Jenkins,10,BUF,28,1.38,1.0,8.25,4.6,3.58,0.0,1.375,1.0,8.25,4.6,3.575,0.0,2.0,1.22,14.78,6.57,4.24,0.0,0.0,0.0,23,3.7
2016,2016.0,Aaron Burbridge,1,LAR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30,0.0
2016,2016.0,Aaron Burbridge,2,CAR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
2016,2016.0,Aaron Burbridge,3,SEA,3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0
2016,2016.0,Aaron Burbridge,4,DAL,4,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12,1.5
2016,2016.0,Aaron Burbridge,5,ARI,5,0.75,0.25,1.25,1.25,0.62,0.0,0.75,0.25,1.25,1.25,0.625,0.0,0.75,0.25,1.25,1.25,0.62,0.0,1.0,1.0,27,0.0
2016,2016.0,Aaron Burbridge,6,BUF,6,0.6,0.2,1.0,1.0,0.5,0.0,0.6,0.2,1.0,1.0,0.5,0.0,0.6,0.2,1.0,1.0,0.5,0.0,0.0,0.0,10,0.0
2016,2016.0,Aaron Burbridge,7,TB,7,0.5,0.17,0.83,0.83,0.42,0.0,0.5,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.4166666666666667,0.0,0.5,0.17,0.83,0.83,0.42,0.0,1.0,1.0,13,1.5
2016,2016.0,Aaron Burbridge,9,NO,8,0.71,0.29,2.86,2.86,1.43,0.0,0.7142857142857143,0.2857142857142857,2.857142857142857,2.857142857142857,1.4285714285714286,0.0,0.71,0.29,2.86,2.86,1.43,0.0,1.0,1.0,24,0.0
2016,2016.0,Aaron Burbridge,10,ARI,9,0.88,0.25,2.5,2.5,1.25,0.0,0.875,0.25,2.5,2.5,1.25,0.0,0.88,0.25,2.5,2.5,1.25,0.0,1.0,0.0,27,0.0
2016,2016.0,Aaron Burbridge,11,NE,10,0.78,0.22,2.22,2.22,1.11,0.0,0.7777777777777778,0.2222222222222222,2.2222222222222223,2.2222222222222223,1.1111111111111112,0.0,0.78,0.22,2.22,2.22,1.11,0.0,1.0,1.0,7,0.0
2016,2016.0,Aaron Burbridge,12,MIA,11,0.8,0.2,2.0,2.0,1.0,0.0,0.8,0.2,2.0,2.0,1.0,0.0,0.8,0.2,2.0,2.0,1.0,0.0,1.0,0.0,22,0.0
2016,2016.0,Aaron Burbridge,13,CHI,12,0.73,0.18,1.82,1.82,0.91,0.0,0.7272727272727273,0.18181818181818182,1.8181818181818181,1.8181818181818181,0.9090909090909091,0.0,0.73,0.18,1.82,1.82,0.91,0.0,1.0,0.0,28,0.0
2016,2016.0,Aaron Burbridge,14,NYJ,13,0.67,0.17,1.67,1.67,0.83,0.0,0.6666666666666666,0.16666666666666666,1.6666666666666667,1.6666666666666667,0.8333333333333334,0.0,0.67,0.17,1.67,1.67,0.83,0.0,1.0,1.0,15,0.0
2016,2016.0,Aaron Burbridge,15,ATL,14,0.62,0.15,1.54,1.54,0.77,0.0,0.6153846153846154,0.15384615384615385,1.5384615384615385,1.5384615384615385,0.7692307692307693,0.0,0.62,0.15,1.54,1.54,0.77,0.0,0.0,0.0,23,4.9
2016,2016.0,Aaron Burbridge,16,LAR,15,0.79,0.29,3.5,2.46,1.41,0.0,0.7857142857142857,0.2857142857142857,3.5,2.4642857142857144,1.407142857142857,0.0,0.79,0.29,3.5,2.46,1.41,0.0,1.0,0.0,30,3.5
2016,0.0,Aaron Burbridge,17,SEA,16,0.93,0.4,4.27,2.8,1.65,0.0,0.9333333333333333,0.4,4.266666666666667,2.8,1.6466666666666667,0.0,0.93,0.4,4.27,2.8,1.65,0.0,1.0,1.0,17,3.4
2013,2013.0,Aaron Dobson,3,TB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32,12.2
2013,2013.0,Aaron Dobson,4,ATL,2,10.0,7.0,52.0,7.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,52.0,7.4,5.2,0.0,0.0,0.0,7,2.0
2013,2013.0,Aaron Dobson,5,CIN,4,6.5,4.0,31.0,8.7,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.0,31.0,8.7,4.25,0.0,0.0,0.0,4,6.9
2013,2013.0,Aaron Dobson,6,NO,5,5.67,3.33,37.0,13.97,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,3.33,37.0,13.97,6.9,0.0,0.0,1.0,31,12.3
2013,2013.0,Aaron Dobson,7,NYJ,6,6.75,4.0,43.5,13.1,6.75,0.0,6.75,4.0,43.5,13.1,6.75,0.0,6.75,4.0,43.5,13.1,6.75,0.0,0.0,0.0,1,6.4
2013,2013.0,Aaron Dobson,8,MIA,7,6.8,3.8,41.6,12.74,6.38,0.0,6.8,3.8,41.6,12.74,6.38,0.0,6.8,3.8,41.6,12.74,6.38,0.0,0.0,1.0,20,16.0
2013,2013.0,Aaron Dobson,9,PIT,8,6.5,3.83,44.67,13.12,7.32,0.17,6.5,3.8333333333333335,44.666666666666664,13.116666666666667,7.316666666666666,0.16666666666666666,6.5,3.83,44.67,13.12,7.32,0.17,0.0,1.0,6,33.0
2013,2013.0,Aaron Dobson,11,CAR,9,6.86,4.0,56.86,14.96,8.33,0.43,6.857142857142857,4.0,56.857142857142854,14.957142857142857,8.328571428571427,0.42857142857142855,6.86,4.0,56.86,14.96,8.33,0.43,1.0,0.0,5,7.8
2013,2013.0,Aaron Dobson,12,DEN,10,6.88,4.0,54.5,14.27,7.96,0.38,6.875,4.0,54.5,14.274999999999999,7.9625,0.375,6.88,4.0,54.5,14.27,7.96,0.38,0.0,1.0,3,0.0
2013,2013.0,Aaron Dobson,16,BAL,11,6.11,3.56,48.44,12.69,7.08,0.33,6.111111111111111,3.5555555555555554,48.44444444444444,12.688888888888888,7.077777777777778,0.3333333333333333,6.11,3.56,48.44,12.69,7.08,0.33,1.0,0.0,17,3.1
2013,2013.0,Aaron Dobson,17,BUF,12,5.9,3.3,45.7,13.52,6.89,0.3,5.9,3.3,45.7,13.52,6.890000000000001,0.3,5.9,3.3,45.7,13.52,6.89,0.3,0.0,1.0,18,1.6
2014,2014.0,Aaron Dobson,2,MIN,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64,3.09,42.09,12.84,6.45,0.27,0.0,1.0,31,2.3
2014,2014.0,Aaron Dobson,5,CIN,14,2.0,1.0,13.0,13.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,9.5,9.5,4.25,0.0,0.0,1.0,11,2.6
2014,2014.0,Aaron Dobson,6,BUF,15,1.5,1.0,14.5,14.5,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.67,11.67,8.17,0.0,0.0,1.0,23,1.9
2014,2014.0,Aaron Dobson,13,GB,16,1.33,1.0,12.67,12.67,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.0,11.0,11.0,8.38,0.0,1.0,0.0,24,0.0
2015,2015.0,Aaron Dobson,1,PIT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.8,8.8,8.8,6.7,0.0,0.0,1.0,32,1.9
2015,2015.0,Aaron Dobson,2,BUF,18,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.5,4.5,4.5,0.0,0.0,0.0,24,15.7
2015,2015.0,Aaron Dobson,3,JAX,19,4.5,4.0,48.0,10.7,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,2.67,32.0,7.13,6.63,0.0,0.0,1.0,15,1.5
2015,2015.0,Aaron Dobson,7,NYJ,20,4.0,3.0,33.67,8.8,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,2.25,25.25,6.6,5.4,0.0,0.0,1.0,19,3.8
2015,2015.0,Aaron Dobson,8,MIA,21,3.75,2.75,29.75,8.85,6.9,0.0,3.75,2.75,29.75,8.85,6.8999999999999995,0.0,3.2,2.2,23.8,7.08,5.52,0.0,0.0,1.0,17,0.0
2015,2015.0,Aaron Dobson,9,WAS,22,3.0,2.2,23.8,7.08,5.52,0.0,3.0,2.2,23.8,7.08,5.52,0.0,2.67,1.83,19.83,5.9,4.6,0.0,0.0,1.0,28,0.0
2015,2015.0,Aaron Dobson,10,NYG,23,2.5,1.83,19.83,5.9,4.6,0.0,2.5,1.8333333333333333,19.833333333333332,5.8999999999999995,4.6,0.0,2.29,1.57,17.0,5.06,3.94,0.0,0.0,0.0,27,1.5
2015,0.0,Aaron Dobson,11,BUF,24,2.71,1.71,17.71,5.77,4.11,0.0,2.7142857142857144,1.7142857142857142,17.714285714285715,5.771428571428571,4.114285714285714,0.0,2.5,1.5,15.5,5.05,3.6,0.0,0.0,1.0,24,2.7
2013,2013.0,Ace Sanders,1,KC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13,4.4
2013,2013.0,Ace Sanders,3,SEA,2,9.0,3.0,14.0,4.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,14.0,4.7,1.6,0.0,0.0,0.0,2,4.5
2013,2013.0,Ace Sanders,4,IND,3,6.0,2.5,19.5,8.6,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.5,19.5,8.6,4.95,0.0,1.0,1.0,29,9.9
2013,2013.0,Ace Sanders,5,LAR,5,6.67,3.0,32.67,10.67,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,3.0,32.67,10.67,5.77,0.0,1.0,0.0,9,0.0
2013,2013.0,Ace Sanders,6,DEN,6,5.25,2.25,24.5,8.0,4.32,0.0,5.25,2.25,24.5,8.0,4.325,0.0,5.25,2.25,24.5,8.0,4.32,0.0,1.0,0.0,3,1.9
2013,2013.0,Ace Sanders,8,SF,7,4.8,2.0,21.4,8.2,4.06,0.0,4.8,2.0,21.4,8.2,4.0600000000000005,0.0,4.8,2.0,21.4,8.2,4.06,0.0,1.0,1.0,8,2.1
2013,2013.0,Ace Sanders,10,TEN,8,4.17,1.83,19.67,8.67,5.22,0.0,4.166666666666667,1.8333333333333333,19.666666666666668,8.666666666666666,5.216666666666667,0.0,4.17,1.83,19.67,8.67,5.22,0.0,1.0,0.0,24,0.0
2013,2013.0,Ace Sanders,11,ARI,9,3.71,1.57,16.86,7.43,4.47,0.0,3.7142857142857144,1.5714285714285714,16.857142857142858,7.428571428571429,4.4714285714285715,0.0,3.71,1.57,16.86,7.43,4.47,0.0,1.0,1.0,10,14.1
2013,2013.0,Ace Sanders,12,HOU,10,4.5,2.38,22.38,7.45,4.68,0.0,4.5,2.375,22.375,7.45,4.675000000000001,0.0,4.5,2.38,22.38,7.45,4.68,0.0,0.0,0.0,22,10.1
2013,2013.0,Ace Sanders,13,CLE,11,4.56,2.56,26.67,8.31,5.51,0.0,4.555555555555555,2.5555555555555554,26.666666666666668,8.31111111111111,5.511111111111112,0.0,4.56,2.56,26.67,8.31,5.51,0.0,1.0,0.0,28,15.1
2013,2013.0,Ace Sanders,14,HOU,12,5.2,3.1,30.7,8.32,5.57,0.0,5.2,3.1,30.7,8.32,5.570000000000001,0.0,5.2,3.1,30.7,8.32,5.57,0.0,1.0,1.0,22,10.44
2013,2013.0,Ace Sanders,15,BUF,13,5.27,3.09,30.27,8.35,5.45,0.0,5.2727272727272725,3.090909090909091,30.272727272727273,8.354545454545455,5.454545454545455,0.0,5.27,3.09,30.27,8.35,5.45,0.0,1.0,1.0,18,9.7
2013,2013.0,Ace Sanders,16,TEN,14,5.08,3.0,29.17,8.37,5.48,0.08,5.083333333333333,3.0,29.166666666666668,8.366666666666667,5.4750000000000005,0.08333333333333333,5.08,3.0,29.17,8.37,5.48,0.08,1.0,1.0,24,6.0
2013,2013.0,Ace Sanders,17,IND,15,5.08,3.08,28.46,8.11,5.36,0.08,5.076923076923077,3.076923076923077,28.46153846153846,8.107692307692307,5.361538461538462,0.07692307692307693,5.08,3.08,28.46,8.11,5.36,0.08,0.0,0.0,29,11.0
2014,2014.0,Ace Sanders,5,PIT,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,3.29,30.0,8.12,5.24,0.07,1.0,1.0,12,3.2
2014,2014.0,Ace Sanders,6,TEN,17,2.0,2.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,31.0,7.15,4.8,0.0,1.0,0.0,2,0.0
2014,2014.0,Ace Sanders,7,CLE,18,1.5,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,2.67,20.67,4.77,3.2,0.0,1.0,1.0,14,1.0
2014,2014.0,Ace Sanders,8,MIA,19,1.33,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.25,15.5,3.58,2.4,0.0,1.0,1.0,7,0.0
2014,2014.0,Ace Sanders,9,CIN,20,1.0,0.75,3.0,1.5,1.5,0.0,1.0,0.75,3.0,1.5,1.5,0.0,3.6,1.8,12.4,2.86,1.92,0.0,0.0,0.0,11,0.0
2014,2014.0,Ace Sanders,10,DAL,21,0.8,0.6,2.4,1.2,1.2,0.0,0.8,0.6,2.4,1.2,1.2,0.0,3.0,1.5,10.33,2.38,1.6,0.0,1.0,1.0,27,1.0
2014,2014.0,Ace Sanders,12,IND,22,0.83,0.67,3.67,2.67,2.67,0.0,0.8333333333333334,0.6666666666666666,3.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,2.71,1.43,10.29,3.47,2.8,0.0,0.0,0.0,20,0.0
2014,2014.0,Ace Sanders,13,NYG,23,0.71,0.57,3.14,2.29,2.29,0.0,0.7142857142857143,0.5714285714285714,3.142857142857143,2.2857142857142856,2.2857142857142856,0.0,2.38,1.25,9.0,3.04,2.45,0.0,1.0,1.0,6,0.0
2014,2014.0,Ace Sanders,14,HOU,24,0.62,0.5,2.75,2.0,2.0,0.0,0.625,0.5,2.75,2.0,2.0,0.0,2.11,1.11,8.0,2.7,2.18,0.0,1.0,1.0,5,1.9
2014,2014.0,Ace Sanders,15,BAL,25,0.67,0.56,3.44,2.78,2.78,0.0,0.6666666666666666,0.5555555555555556,3.4444444444444446,2.7777777777777777,2.7777777777777777,0.0,2.0,1.1,8.1,3.33,2.86,0.0,1.0,1.0,16,0.0
2014,2014.0,Ace Sanders,16,TEN,26,0.6,0.5,3.1,2.5,2.5,0.0,0.6,0.5,3.1,2.5,2.5,0.0,1.82,1.0,7.36,3.03,2.6,0.0,1.0,1.0,2,0.0
2014,0.0,Ace Sanders,17,HOU,27,0.55,0.45,2.82,2.27,2.27,0.0,0.5454545454545454,0.45454545454545453,2.8181818181818183,2.272727272727273,2.272727272727273,0.0,1.67,0.92,6.75,2.78,2.38,0.0,0.0,0.0,5,3.4
2015,2015.0,Adam Humphries,1,TEN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20,3.4
2015,2015.0,Adam Humphries,2,NO,2,4.0,2.0,14.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,14.0,7.0,3.5,0.0,0.0,0.0,21,0.0
2015,2015.0,Adam Humphries,4,CAR,3,2.0,1.0,7.0,3.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,3.5,1.75,0.0,1.0,1.0,10,0.0
2015,2015.0,Adam Humphries,8,ATL,4,1.33,0.67,4.67,2.33,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.67,4.67,2.33,1.17,0.0,0.0,0.0,2,4.4
2015,2015.0,Adam Humphries,9,NYG,5,2.5,1.25,7.0,2.92,1.45,0.0,2.5,1.25,7.0,2.925,1.45,0.0,2.5,1.25,7.0,2.92,1.45,0.0,1.0,1.0,27,10.5
2015,2015.0,Adam Humphries,10,DAL,6,3.0,2.0,16.6,4.54,3.36,0.0,3.0,2.0,16.6,4.54,3.3600000000000003,0.0,3.0,2.0,16.6,4.54,3.36,0.0,1.0,1.0,8,4.5
2015,2015.0,Adam Humphries,11,PHI,7,3.0,2.0,18.0,5.87,4.18,0.0,3.0,2.0,18.0,5.866666666666667,4.183333333333334,0.0,3.0,2.0,18.0,5.87,4.18,0.0,1.0,0.0,31,9.0
2015,2015.0,Adam Humphries,12,IND,8,3.29,2.29,22.57,6.81,5.01,0.0,3.2857142857142856,2.2857142857142856,22.571428571428573,6.814285714285715,5.014285714285714,0.0,3.29,2.29,22.57,6.81,5.01,0.0,0.0,0.0,26,4.0
2015,2015.0,Adam Humphries,13,ATL,9,3.25,2.25,22.25,7.21,5.22,0.0,3.25,2.25,22.25,7.2125,5.225,0.0,3.25,2.25,22.25,7.21,5.22,0.0,1.0,1.0,2,1.6
2015,2015.0,Adam Humphries,14,NO,10,3.0,2.11,20.44,7.08,5.31,0.0,3.0,2.111111111111111,20.444444444444443,7.077777777777778,5.311111111111111,0.0,3.0,2.11,20.44,7.08,5.31,0.0,1.0,1.0,21,7.6
2015,2015.0,Adam Humphries,15,LAR,11,3.0,2.0,19.0,6.97,4.98,0.1,3.0,2.0,19.0,6.970000000000001,4.9799999999999995,0.1,3.0,2.0,19.0,6.97,4.98,0.1,1.0,0.0,11,12.0
2015,2015.0,Adam Humphries,16,CHI,12,3.27,2.36,22.73,7.25,5.44,0.09,3.272727272727273,2.3636363636363638,22.727272727272727,7.245454545454546,5.4363636363636365,0.09090909090909091,3.27,2.36,22.73,7.25,5.44,0.09,1.0,1.0,5,2.0
2015,2015.0,Adam Humphries,17,CAR,13,3.17,2.25,21.67,7.48,5.4,0.08,3.1666666666666665,2.25,21.666666666666668,7.4750000000000005,5.3999999999999995,0.08333333333333333,3.17,2.25,21.67,7.48,5.4,0.08,1.0,0.0,10,0.0
2016,2016.0,Adam Humphries,1,ATL,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,2.08,20.0,6.9,4.98,0.08,0.0,0.0,23,7.1
2016,2016.0,Adam Humphries,2,ARI,15,5.0,3.0,34.0,11.3,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5,17.0,5.65,3.4,0.0,1.0,0.0,27,12.7
2016,2016.0,Adam Humphries,3,LAR,16,6.5,4.5,50.5,11.25,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,33.67,7.5,5.07,0.0,1.0,1.0,30,22.0
2016,2016.0,Adam Humphries,4,DEN,17,8.33,6.0,67.0,11.2,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,4.5,50.25,8.4,5.88,0.0,1.0,1.0,1,1.4
2016,2016.0,Adam Humphries,5,CAR,18,7.25,4.75,51.25,9.4,6.12,0.0,7.25,4.75,51.25,9.4,6.125,0.0,6.2,3.8,41.0,7.52,4.9,0.0,1.0,0.0,25,4.1
2016,2016.0,Adam Humphries,7,SF,19,6.2,4.0,43.2,9.72,6.0,0.0,6.2,4.0,43.2,9.72,6.0,0.0,5.5,3.33,36.0,8.1,5.0,0.0,1.0,0.0,19,4.3
2016,2016.0,Adam Humphries,8,OAK,20,5.67,3.67,38.83,9.52,5.95,0.0,5.666666666666667,3.6666666666666665,38.833333333333336,9.516666666666667,5.95,0.0,5.14,3.14,33.29,8.16,5.1,0.0,1.0,1.0,16,8.8
2016,2016.0,Adam Humphries,9,ATL,21,5.43,3.57,41.57,10.91,7.17,0.0,5.428571428571429,3.5714285714285716,41.57142857142857,10.914285714285715,7.171428571428572,0.0,5.0,3.12,36.38,9.55,6.28,0.0,1.0,1.0,23,15.6
2016,2016.0,Adam Humphries,10,CHI,22,5.62,3.75,42.12,10.7,7.1,0.12,5.625,3.75,42.125,10.7,7.1,0.125,5.22,3.33,37.44,9.51,6.31,0.11,1.0,1.0,28,9.8
2016,2016.0,Adam Humphries,11,KC,23,5.89,3.89,42.56,10.53,6.96,0.11,5.888888888888889,3.888888888888889,42.55555555555556,10.533333333333333,6.955555555555555,0.1111111111111111,5.5,3.5,38.3,9.48,6.26,0.1,1.0,0.0,20,8.7
2016,2016.0,Adam Humphries,12,SEA,24,6.0,3.9,43.0,10.66,6.93,0.1,6.0,3.9,43.0,10.66,6.93,0.1,5.64,3.55,39.09,9.69,6.3,0.09,1.0,1.0,17,3.1
2016,2016.0,Adam Humphries,13,LAC,25,5.55,3.64,40.73,11.33,7.94,0.09,5.545454545454546,3.6363636363636362,40.72727272727273,11.327272727272726,7.9363636363636365,0.09090909090909091,5.25,3.33,37.33,10.38,7.28,0.08,1.0,0.0,8,3.9
2016,2016.0,Adam Humphries,15,DAL,26,5.25,3.5,38.92,11.18,8.07,0.08,5.25,3.5,38.916666666666664,11.174999999999999,8.066666666666666,0.08333333333333333,5.0,3.23,35.92,10.32,7.45,0.08,0.0,0.0,12,12.9
2016,2016.0,Adam Humphries,16,NO,27,5.23,3.38,39.69,12.2,8.2,0.15,5.230769230769231,3.3846153846153846,39.69230769230769,12.2,8.2,0.15384615384615385,5.0,3.14,36.86,11.33,7.61,0.14,0.0,0.0,24,2.2
2016,2016.0,Adam Humphries,17,CAR,28,5.0,3.21,37.71,12.19,8.04,0.14,5.0,3.2142857142857144,37.714285714285715,12.185714285714285,8.042857142857143,0.14285714285714285,4.8,3.0,35.2,11.37,7.51,0.13,1.0,1.0,25,19.4
2017,2017.0,Adam Humphries,2,CHI,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,3.44,38.88,11.25,7.49,0.12,1.0,1.0,14,3.8
2017,2017.0,Adam Humphries,3,MIN,30,3.0,2.0,18.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,9.2,6.6,0.0,0.0,0.0,8,12.8
2017,2017.0,Adam Humphries,4,NYG,31,6.5,4.0,43.0,10.15,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,6.0,60.0,9.9,6.67,0.0,1.0,1.0,21,13.0
2017,2017.0,Adam Humphries,5,NE,32,6.67,4.67,52.0,10.67,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,6.0,62.5,10.35,7.5,0.0,1.0,1.0,30,8.1
2017,2017.0,Adam Humphries,6,ARI,33,6.25,4.25,51.75,12.25,8.25,0.0,6.25,4.25,51.75,12.25,8.25,0.0,7.6,5.4,60.2,11.68,8.04,0.0,1.0,0.0,13,11.1
2017,2017.0,Adam Humphries,7,BUF,34,6.4,4.6,51.6,11.5,8.06,0.0,6.4,4.6,51.6,11.5,8.059999999999999,0.0,7.5,5.5,58.67,11.15,7.92,0.0,0.0,0.0,10,2.3
2017,2017.0,Adam Humphries,8,CAR,35,5.83,4.17,45.17,10.67,7.43,0.0,5.833333333333333,4.166666666666667,45.166666666666664,10.666666666666666,7.433333333333333,0.0,6.86,5.0,52.14,10.49,7.4,0.0,1.0,1.0,28,6.6
2017,2017.0,Adam Humphries,9,NO,36,5.86,4.14,42.43,10.07,6.99,0.0,5.857142857142857,4.142857142857143,42.42857142857143,10.071428571428571,6.985714285714285,0.0,6.75,4.88,48.88,9.99,7.01,0.0,0.0,0.0,20,3.4
2017,2017.0,Adam Humphries,10,NYJ,37,5.38,3.88,38.88,9.69,6.99,0.0,5.375,3.875,38.875,9.6875,6.9875,0.0,6.22,4.56,45.0,9.66,7.01,0.0,1.0,1.0,19,3.7
2017,2017.0,Adam Humphries,11,MIA,38,5.22,3.67,36.44,9.56,6.68,0.0,5.222222222222222,3.6666666666666665,36.44444444444444,9.555555555555555,6.677777777777778,0.0,6.0,4.3,42.2,9.54,6.73,0.0,1.0,0.0,2,3.1
2017,2017.0,Adam Humphries,12,ATL,39,5.1,3.5,33.9,9.15,6.29,0.0,5.1,3.5,33.9,9.15,6.29,0.0,5.82,4.09,39.36,9.17,6.37,0.0,0.0,0.0,12,7.8
2017,2017.0,Adam Humphries,13,GB,40,5.18,3.55,34.27,9.18,6.29,0.0,5.181818181818182,3.5454545454545454,34.27272727272727,9.181818181818182,6.290909090909091,0.0,5.83,4.08,39.25,9.2,6.37,0.0,1.0,0.0,29,7.3
2017,2017.0,Adam Humphries,14,DET,41,5.08,3.58,34.17,9.1,6.45,0.0,5.083333333333333,3.5833333333333335,34.166666666666664,9.1,6.45,0.0,5.69,4.08,38.77,9.12,6.51,0.0,1.0,1.0,17,5.5
2017,2017.0,Adam Humphries,15,ATL,42,4.92,3.54,33.46,9.04,6.59,0.0,4.923076923076923,3.5384615384615383,33.46153846153846,9.038461538461538,6.592307692307693,0.0,5.5,4.0,37.79,9.06,6.64,0.0,1.0,1.0,12,15.9
2017,2017.0,Adam Humphries,16,CAR,43,4.93,3.64,34.14,9.01,6.74,0.07,4.928571428571429,3.642857142857143,34.142857142857146,9.007142857142856,6.735714285714286,0.07142857142857142,5.47,4.07,38.13,9.03,6.77,0.07,1.0,0.0,28,8.1
2017,2017.0,Adam Humphries,17,NO,44,4.8,3.6,35.27,9.54,7.42,0.07,4.8,3.6,35.266666666666666,9.54,7.42,0.06666666666666667,5.31,4.0,38.94,9.53,7.41,0.06,1.0,1.0,20,20.2
2018,2018.0,Adam Humphries,1,NO,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,4.18,42.65,9.83,7.52,0.06,0.0,0.0,32,5.7
2018,2018.0,Adam Humphries,2,PHI,46,5.0,3.0,27.0,9.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,64.5,11.8,7.35,0.0,1.0,1.0,26,1.8
2018,2018.0,Adam Humphries,3,PIT,47,3.5,2.0,17.5,8.5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.67,45.67,10.53,6.23,0.0,1.0,1.0,30,6.4
