PlayerID,Name,Team,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsDraftKings,year,salary,def_rk,h/a,surface
18039,Pharoh Cooper,LAR,2,WAS,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3400,6,away,grass
18047,Demarcus Robinson,KC,2,PHI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,24,away,grass
18080,Trevor Davis,GB,2,ATL,1,1,100.0,9,0,9,9.0,9.0,0,0,0.0,0,0,0,1.9,2017,3000,12,away,turf
18082,Tyreek Hill,KC,2,PHI,6,4,66.7,43,0,18,7.2,10.8,1,6,6.0,0,0,0,8.9,2017,3000,24,away,grass
18089,Rashard Higgins,CLE,2,BAL,11,7,63.6,95,0,35,8.6,13.6,1,4,4.0,0,0,0,16.9,2017,3000,5,home,grass
18103,Jakeem Grant,MIA,2,LAC,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,7,home,grass
18116,Cody Core,CIN,2,HOU,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,6200,27,home,turf
18157,Charone Peake,NYJ,2,OAK,1,1,100.0,3,0,3,3.0,3.0,0,0,0.0,0,0,0,1.3,2017,3000,15,away,grass
18187,Robby Anderson,NYJ,2,OAK,4,2,50.0,28,0,19,7.0,14.0,0,0,0.0,0,0,0,4.8,2017,3000,15,away,grass
18197,Alex Erickson,CIN,2,HOU,6,4,66.7,62,0,37,10.3,15.5,1,2,2.0,0,0,0,10.4,2017,3000,27,home,turf
18241,Johnny Holton,OAK,2,NYJ,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3400,19,home,grass
18269,Geronimo Allison,GB,2,ATL,5,3,60.0,24,0,13,4.8,8.0,0,0,0.0,0,0,0,5.4,2017,3000,12,away,turf
18285,Roger Lewis,NYG,2,DET,2,2,100.0,13,0,8,6.5,6.5,0,0,0.0,0,0,0,3.3,2017,3000,17,away,turf
18401,Tommylee Lewis,NO,2,NE,2,1,50.0,16,0,16,8.0,16.0,0,0,0.0,0,0,0,2.6,2017,3000,30,away,turf
18602,Tanner McEvoy,SEA,2,SF,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3300,23,home,turf
18660,Maxwell McCaffrey,JAX,2,TEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,22,away,grass
18879,Corey Davis,TEN,2,JAX,3,1,33.3,4,0,4,1.3,4.0,0,0,0.0,0,0,0,1.4,2017,3000,1,home,grass
18880,Chris Godwin,TB,2,CHI,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,4100,14,away,grass
18881,John Ross,CIN,2,HOU,0,0,0.0,0,0,0,0.0,0.0,1,12,12.0,0,1,1,0.2,2017,3000,27,home,turf
18882,Cooper Kupp,LAR,2,WAS,6,3,50.0,33,0,17,5.5,11.0,0,0,0.0,0,0,0,6.3,2017,3300,6,away,grass
18883,Juju Smith-Schuster,PIT,2,MIN,4,3,75.0,16,1,9,4.0,5.3,0,0,0.0,0,0,0,10.6,2017,4100,8,home,grass
18926,Zay Jones,BUF,2,CAR,6,2,33.3,18,0,12,3.0,9.0,0,0,0.0,0,0,0,3.8,2017,3000,28,home,turf
18928,Curtis Samuel,CAR,2,BUF,3,2,66.7,7,0,8,2.3,3.5,0,0,0.0,0,0,0,2.7,2017,3500,10,home,grass
18965,Ardarius Stewart,NYJ,2,OAK,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3200,15,away,grass
18971,Taywan Taylor,TEN,2,JAX,1,1,100.0,42,0,42,42.0,42.0,2,16,8.0,0,0,0,6.8,2017,3200,1,home,grass
18974,Chad Williams,ARI,2,IND,2,1,50.0,15,0,15,7.5,15.0,0,0,0.0,0,0,0,2.5,2017,3600,26,home,grass
18977,Kenny Golladay,DET,2,NYG,3,1,33.3,8,0,8,2.7,8.0,0,0,0.0,0,0,0,1.8,2017,3000,21,home,turf
18985,Amara Darboh,SEA,2,SF,1,1,100.0,16,0,16,16.0,16.0,0,0,0.0,0,0,0,2.6,2017,4000,23,home,turf
19008,Ryan Switzer,DAL,2,DEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,3,home,turf
19017,Josh Reynolds,LAR,2,WAS,1,1,100.0,28,0,28,28.0,28.0,0,0,0.0,0,0,0,3.8,2017,3000,6,away,grass
19021,Chad Hansen,NYJ,2,OAK,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,15,away,grass
19023,Mack Hollins,PHI,2,KC,3,3,100.0,32,0,13,10.7,10.7,0,0,0.0,0,0,0,6.2,2017,3000,31,home,grass
19043,Isaiah McKenzie,DEN,2,DAL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,25,home,grass
19064,Trent Taylor,SF,2,SEA,4,2,50.0,6,0,5,1.5,3.0,0,0,0.0,0,0,0,2.6,2017,3000,18,away,turf
19080,Noah Brown,DAL,2,DEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,3,home,turf
19317,Victor Bolden Jr.,SF,2,SEA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,18,away,turf
19431,Tanner Gentry,CHI,2,TB,3,2,66.7,27,0,15,9.0,13.5,0,0,0.0,0,0,0,4.7,2017,3000,32,home,grass
19514,Keelan Cole,JAX,2,TEN,3,2,66.7,13,0,11,4.3,6.5,0,0,0.0,0,1,0,3.3,2017,3000,22,away,grass
3601,Eric Weems,TEN,3,SEA,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,18,home,grass
3943,DeSean Jackson,TB,3,MIN,7,4,57.1,84,1,32,12.0,21.0,0,0,0.0,0,0,0,18.4,2017,4600,8,away,turf
4556,Jordy Nelson,GB,3,CIN,9,6,66.7,52,2,23,5.8,8.7,0,0,0.0,0,0,0,23.2,2017,7800,4,away,turf
5571,Larry Fitzgerald,ARI,3,DAL,15,13,86.7,149,1,37,9.9,11.5,0,0,0.0,0,0,0,36.9,2017,6100,25,home,grass
6767,Pierre Garcon,SF,3,LAR,10,7,70.0,142,0,59,14.2,20.3,0,0,0.0,0,0,0,24.2,2017,5300,11,away,grass
8373,Brandon Tate,BUF,3,DEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,3,home,turf
8529,Mike Wallace,BAL,3,JAX,5,1,20.0,6,0,6,1.2,6.0,1,4,4.0,0,0,0,2.0,2017,3700,1,home,grass
8532,Kenny Britt,CLE,3,IND,10,3,30.0,54,1,38,5.4,18.0,0,0,0.0,0,0,0,14.4,2017,4100,26,home,grass
8771,Darrius Heyward-Bey,PIT,3,CHI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,14,home,grass
8914,Jeremy Maclin,BAL,3,JAX,5,1,20.0,8,0,8,1.6,8.0,0,0,0.0,0,0,0,1.8,2017,5200,1,home,grass
9331,Michael Crabtree,OAK,3,WAS,3,1,33.3,7,0,7,2.3,7.0,0,0,0.0,0,0,0,1.7,2017,7400,6,home,grass
9906,Danny Amendola,NE,3,HOU,5,3,60.0,48,0,27,9.6,16.0,0,0,0.0,0,0,0,7.8,2017,5400,27,away,turf
11056,Antonio Brown,PIT,3,CHI,14,10,71.4,110,1,23,7.9,11.0,0,0,0.0,0,0,0,30.0,2017,9000,14,home,grass
11063,Emmanuel Sanders,DEN,3,BUF,15,7,46.7,75,0,29,5.0,10.7,0,0,0.0,0,0,0,14.5,2017,5800,10,home,grass
11182,Eric Decker,TEN,3,SEA,5,4,80.0,49,0,17,9.8,12.2,0,0,0.0,0,0,0,8.9,2017,4000,18,home,grass
11197,Demaryius Thomas,DEN,3,BUF,9,6,66.7,98,0,29,10.9,16.3,0,0,0.0,0,0,0,15.8,2017,5900,10,home,grass
11270,Dez Bryant,DAL,3,ARI,2,2,100.0,12,1,15,6.0,6.0,0,0,0.0,0,0,0,9.2,2017,6300,13,home,turf
11463,Brandon LaFell,CIN,3,GB,2,1,50.0,5,0,5,2.5,5.0,0,0,0.0,0,0,0,1.5,2017,3700,29,home,turf
11501,Arrelious Benn,JAX,3,BAL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,5,away,grass
11565,Andre Roberts,ATL,3,DET,1,1,100.0,12,0,12,12.0,12.0,0,0,0.0,0,0,0,2.2,2017,3000,17,home,turf
11611,Golden Tate,DET,3,ATL,11,7,63.6,58,1,18,5.3,8.3,0,0,0.0,0,0,0,18.8,2017,6900,12,home,turf
11667,Brandon Marshall,NYG,3,PHI,11,8,72.7,66,0,18,6.0,8.2,0,0,0.0,0,0,0,14.6,2017,5000,24,away,grass
12109,Ted Ginn,NO,3,CAR,3,2,66.7,44,1,40,14.7,22.0,1,15,15.0,0,0,0,13.9,2017,4100,28,away,grass
12722,Kamar Aiken,IND,3,CLE,1,1,100.0,9,0,9,9.0,9.0,0,0,0.0,0,0,0,1.9,2017,3300,16,home,turf
12794,Jeremy Kerley,NYJ,3,MIA,5,5,100.0,42,0,14,8.4,8.4,0,0,0.0,0,0,0,9.2,2017,3600,2,away,grass
12830,Torrey Smith,PHI,3,NYG,5,4,80.0,29,0,14,5.8,7.2,0,0,0.0,0,0,0,6.9,2017,3600,21,home,grass
12845,AJ Green,CIN,3,GB,13,10,76.9,111,1,20,8.5,11.1,0,0,0.0,0,0,0,30.1,2017,8100,29,home,turf
13117,Dwayne Harris,NYG,3,PHI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,24,away,grass
13171,Aldrick Robinson,SF,3,LAR,4,2,50.0,23,0,17,5.8,11.5,0,0,0.0,0,0,0,4.3,2017,3000,11,away,grass
13264,Andre Holmes,BUF,3,DEN,2,2,100.0,6,1,4,3.0,3.0,0,0,0.0,0,0,0,8.6,2017,3000,3,home,turf
13291,Julio Jones,ATL,3,DET,12,7,58.3,91,0,18,7.6,13.0,0,0,0.0,0,0,0,16.1,2017,9300,17,home,turf
13460,Doug Baldwin,SEA,3,TEN,15,10,66.7,105,1,36,7.0,10.5,0,0,0.0,0,0,0,29.5,2017,6400,22,home,turf
13693,Terrelle Pryor,WAS,3,OAK,4,2,50.0,19,0,12,4.8,9.5,0,0,0.0,0,0,0,3.9,2017,5900,15,home,grass
13788,Rishard Matthews,TEN,3,SEA,10,6,60.0,87,1,55,8.7,14.5,0,0,0.0,0,0,0,20.7,2017,4200,18,home,grass
13856,Deonte Thompson,CHI,3,PIT,2,1,50.0,9,0,9,4.5,9.0,0,0,0.0,0,0,0,1.9,2017,3500,9,home,grass
13870,Marvin Jones,DET,3,ATL,6,3,50.0,24,0,12,4.0,8.0,0,0,0.0,0,0,0,5.4,2017,4200,12,home,turf
13878,Mohamed Sanu,ATL,3,DET,6,4,66.7,28,1,12,4.7,7.0,0,0,0.0,0,0,0,12.8,2017,4500,17,home,turf
13887,Travis Benjamin,LAC,3,KC,8,5,62.5,105,0,44,13.1,21.0,1,9,9.0,0,0,0,19.4,2017,3500,31,away,grass
13957,Kendall Wright,CHI,3,PIT,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,4300,9,home,grass
14005,T.Y. Hilton,IND,3,CLE,9,7,77.8,153,1,61,17.0,21.9,0,0,0.0,0,0,0,31.3,2017,5200,16,home,turf
14141,Cole Beasley,DAL,3,ARI,1,1,100.0,4,0,4,4.0,4.0,0,0,0.0,0,0,0,1.4,2017,4800,13,home,turf
14187,Alshon Jeffery,PHI,3,NYG,8,4,50.0,56,0,19,7.0,14.0,0,0,0.0,0,0,0,9.6,2017,5900,21,home,grass
14424,Brian Quick,WAS,3,OAK,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,15,home,grass
14465,Jarius Wright,MIN,3,TB,3,2,66.7,9,1,7,3.0,4.5,0,0,0.0,0,0,0,8.9,2017,3000,32,home,turf
14749,Jermaine Kearse,NYJ,3,MIA,3,3,100.0,42,0,18,14.0,14.0,0,0,0.0,0,0,0,7.2,2017,4600,2,away,grass
14795,Josh Bellamy,CHI,3,PIT,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3300,9,home,grass
14828,Chris Hogan,NE,3,HOU,6,4,66.7,68,2,47,11.3,17.0,0,0,0.0,0,0,0,22.8,2017,6100,27,away,turf
14847,Ifeanyi Momah,ARI,3,DAL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3500,25,home,grass
14850,Russell Shepard,CAR,3,NO,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3500,20,home,grass
14865,Marquise Goodwin,SF,3,LAR,5,2,40.0,62,0,50,12.4,31.0,0,0,0.0,0,0,0,8.2,2017,3300,11,away,grass
14871,Robert Woods,LAR,3,SF,7,6,85.7,108,0,31,15.4,18.0,0,0,0.0,0,0,0,19.8,2017,3500,23,away,grass
14973,Markus Wheaton,CHI,3,PIT,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,6200,9,home,grass
14986,DeAndre Hopkins,HOU,3,NE,8,7,87.5,76,0,21,9.5,10.9,0,0,0.0,0,0,0,14.6,2017,3000,30,home,turf
15066,Brice Butler,DAL,3,ARI,2,2,100.0,90,1,53,45.0,45.0,0,0,0.0,0,0,0,17.0,2017,7200,13,home,turf
15076,Keenan Allen,LAC,3,KC,9,5,55.6,61,0,17,6.8,12.2,0,0,0.0,0,0,0,11.1,2017,3700,31,away,grass
15088,Terrance Williams,DAL,3,ARI,4,3,75.0,47,0,22,11.8,15.7,0,0,0.0,0,0,0,7.7,2017,3000,13,home,turf
15150,Cordarrelle Patterson,OAK,3,WAS,2,1,50.0,7,0,7,3.5,7.0,2,5,2.5,0,0,0,2.2,2017,4400,6,home,grass
15196,Kenny Stills,MIA,3,NYJ,10,4,40.0,51,0,17,5.1,12.8,0,0,0.0,0,0,0,9.1,2017,3400,19,home,grass
15215,Tavon Austin,LAR,3,SF,0,0,0.0,0,0,0,0.0,0.0,3,14,4.7,0,1,1,0.4,2017,3800,23,away,grass
15509,Jaron Brown,ARI,3,DAL,6,2,33.3,27,1,25,4.5,13.5,0,0,0.0,0,0,0,10.7,2017,5700,25,home,grass
15534,Adam Thielen,MIN,3,TB,8,5,62.5,98,0,45,12.2,19.6,0,0,0.0,0,0,0,14.8,2017,3000,32,home,turf
15725,Brittan Golden,ARI,3,DAL,3,1,33.3,21,0,21,7.0,21.0,0,0,0.0,0,0,0,3.1,2017,3500,25,home,grass
15974,Jordan Matthews,BUF,3,DEN,5,3,60.0,61,0,28,12.2,20.3,0,0,0.0,0,0,0,9.1,2017,5500,3,home,turf
16003,Sammy Watkins,LAR,3,SF,7,6,85.7,106,2,47,15.1,17.7,0,0,0.0,0,0,0,31.6,2017,6800,23,away,grass
16012,Matt Hazel,IND,3,CLE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3100,16,home,turf
16020,Jarvis Landry,MIA,3,NYJ,11,6,54.5,48,0,15,4.4,8.0,0,0,0.0,0,0,0,10.8,2017,4000,19,home,grass
16081,Michael Campanaro,BAL,3,JAX,2,1,50.0,3,0,3,1.5,3.0,1,7,7.0,0,0,0,2.0,2017,5700,1,home,grass
16129,Taylor Gabriel,ATL,3,DET,6,5,83.3,79,1,40,13.2,15.8,0,0,0.0,0,0,0,18.9,2017,3800,17,home,turf
16146,Martavis Bryant,PIT,3,CHI,8,2,25.0,30,0,17,3.8,15.0,0,0,0.0,0,0,0,5.0,2017,4600,14,home,grass
16232,Donte Moncrief,IND,3,CLE,3,2,66.7,44,0,34,14.7,22.0,0,0,0.0,0,0,0,6.4,2017,4400,16,home,turf
16253,Allen Hurns,JAX,3,BAL,3,3,100.0,20,1,9,6.7,6.7,0,0,0.0,0,0,0,11.0,2017,3000,5,away,grass
16258,Marqise Lee,JAX,3,BAL,7,4,57.1,65,0,35,9.3,16.2,0,0,0.0,0,0,0,10.5,2017,3000,5,away,grass
16276,Bennie Fowler,DEN,3,BUF,7,4,57.1,55,0,20,7.9,13.8,0,0,0.0,0,0,0,9.5,2017,3100,10,home,grass
16278,Cody Latimer,DEN,3,BUF,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3400,10,home,grass
16305,De'Anthony Thomas,KC,3,LAC,1,1,100.0,14,0,14,14.0,14.0,0,0,0.0,0,0,0,2.4,2017,8600,7,away,grass
16308,Albert Wilson,KC,3,LAC,4,3,75.0,18,1,11,4.5,6.0,1,-4,-4.0,0,0,0,10.4,2017,3500,7,away,grass
16326,Seth Roberts,OAK,3,WAS,5,4,80.0,20,0,9,4.0,5.0,0,0,0.0,0,1,1,5.0,2017,3000,6,home,grass
16389,Odell Beckham Jr,NYG,3,PHI,13,9,69.2,79,2,14,6.1,8.8,0,0,0.0,0,0,0,28.9,2017,5600,24,away,grass
16411,Ryan Grant,WAS,3,OAK,4,3,75.0,31,0,14,7.8,10.3,0,0,0.0,0,0,0,6.1,2017,3300,15,home,grass
16456,TJ Jones,DET,3,ATL,3,3,100.0,63,0,29,21.0,21.0,0,0,0.0,0,0,0,9.3,2017,3000,12,home,turf
16469,Jared Abbrederis,DET,3,ATL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,6700,12,home,turf
16470,Davante Adams,GB,3,CIN,6,3,50.0,60,0,41,10.0,20.0,0,0,0.0,0,0,0,9.0,2017,3900,4,away,turf
16480,Jeff Janis,GB,3,CIN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,7300,4,away,turf
16536,Bernard Reedy,TB,3,MIN,1,1,100.0,6,0,6,6.0,6.0,1,3,3.0,0,0,0,1.9,2017,7500,8,away,turf
16550,Kelvin Benjamin,CAR,3,NO,2,2,100.0,8,0,4,4.0,4.0,0,0,0.0,0,0,0,2.8,2017,3300,20,home,grass
16567,Brandon Coleman,NO,3,CAR,1,1,100.0,11,1,11,11.0,11.0,0,0,0.0,0,0,0,8.1,2017,4100,28,away,grass
16568,Brandin Cooks,NE,3,HOU,7,5,71.4,131,2,44,18.7,26.2,0,0,0.0,0,0,0,35.1,2017,3400,27,away,turf
16597,Mike Evans,TB,3,MIN,12,7,58.3,67,0,17,5.6,9.6,0,0,0.0,0,0,0,13.7,2017,7100,8,away,turf
16664,Bruce Ellington,HOU,3,NE,7,4,57.1,59,1,29,8.4,14.8,1,-1,-1.0,0,0,0,15.8,2017,6300,30,home,turf
16694,Paul Richardson,SEA,3,TEN,7,2,28.6,30,1,22,4.3,15.0,0,0,0.0,0,0,0,11.0,2017,4200,22,home,turf
16728,Dontrelle Inman,LAC,3,KC,1,1,100.0,2,0,2,2.0,2.0,0,0,0.0,0,0,0,1.2,2017,3000,31,away,grass
16731,Chris Matthews,BAL,3,JAX,1,1,100.0,8,0,8,8.0,8.0,0,0,0.0,0,0,0,1.8,2017,4000,1,home,grass
16765,Amari Cooper,OAK,3,WAS,5,1,20.0,6,0,6,1.2,6.0,0,0,0.0,0,0,0,1.6,2017,4200,6,home,grass
16775,Devante Parker,MIA,3,NYJ,10,8,80.0,76,1,26,7.6,9.5,0,0,0.0,0,0,0,21.6,2017,4300,19,home,grass
16781,Nelson Agholor,PHI,3,NYG,3,2,66.7,20,0,11,6.7,10.0,0,0,0.0,0,0,0,4.0,2017,3200,21,home,grass
16787,Breshad Perriman,BAL,3,JAX,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,4900,1,home,grass
16790,Phillip Dorsett,NE,3,HOU,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,27,away,turf
16802,Devin Funchess,CAR,3,NO,10,4,40.0,58,0,21,5.8,14.5,0,0,0.0,0,0,0,9.8,2017,6500,20,home,grass
16830,Tyler Lockett,SEA,3,TEN,3,2,66.7,30,0,16,10.0,15.0,0,0,0.0,0,0,0,5.0,2017,5700,22,home,turf
16837,Chris Conley,KC,3,LAC,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,7,away,grass
16866,Jamison Crowder,WAS,3,OAK,6,6,100.0,52,0,30,8.7,8.7,0,0,0.0,0,1,1,10.2,2017,4600,15,home,grass
16868,Justin Hardy,ATL,3,DET,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,17,home,turf
16884,Vince Mayle,BAL,3,JAX,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,1,home,grass
16906,Stefon Diggs,MIN,3,TB,11,8,72.7,173,2,59,15.7,21.6,0,0,0.0,0,0,0,40.3,2017,3100,32,home,turf
16919,JJ Nelson,ARI,3,DAL,3,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,25,home,grass
16944,Kaelin Clay,BUF,3,DEN,2,1,50.0,28,0,28,14.0,28.0,0,0,0.0,0,0,0,3.8,2017,3600,3,home,turf
16979,Neal Sterling,NYJ,3,MIA,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3300,2,away,grass
17048,Tyrell Williams,LAC,3,KC,7,2,28.6,15,0,14,2.1,7.5,0,0,0.0,0,0,0,3.5,2017,3500,31,away,grass
17079,Kasen Williams,CLE,3,IND,2,1,50.0,10,0,10,5.0,10.0,0,0,0.0,0,0,0,2.0,2017,7000,26,home,grass
17141,Damiere Byrd,CAR,3,NO,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,4700,20,home,grass
17290,Adam Humphries,TB,3,MIN,10,6,60.0,68,0,17,6.8,11.3,0,0,0.0,0,0,0,12.8,2017,3100,8,away,turf
17355,Quan Bray,IND,3,CLE,1,1,100.0,22,0,22,22.0,22.0,0,0,0.0,0,0,0,3.2,2017,3300,16,home,turf
17799,Jordan Leslie,CLE,3,IND,1,1,100.0,26,0,26,26.0,26.0,0,0,0.0,0,0,0,3.6,2017,3000,26,home,grass
17914,Laquon Treadwell,MIN,3,TB,1,1,100.0,2,0,2,2.0,2.0,0,0,0.0,0,0,0,1.2,2017,3000,32,home,turf
17939,Josh Doctson,WAS,3,OAK,2,1,50.0,52,1,52,26.0,52.0,0,0,0.0,0,0,0,12.2,2017,3000,15,home,grass
17960,Michael Thomas,NO,3,CAR,8,7,87.5,87,1,26,10.9,12.4,0,0,0.0,0,0,0,21.7,2017,3000,28,away,grass
17961,Sterling Shepard,NYG,3,PHI,10,7,70.0,133,1,77,13.3,19.0,0,0,0.0,0,0,0,29.3,2017,3000,24,away,grass
17964,Braxton Miller,HOU,3,NE,4,1,25.0,15,0,15,3.8,15.0,0,0,0.0,0,0,0,2.5,2017,6600,30,home,turf
17986,Tyler Boyd,CIN,3,GB,1,1,100.0,11,0,11,11.0,11.0,0,0,0.0,0,0,0,2.1,2017,4000,29,home,turf
18014,Leonte Carroo,MIA,3,NYJ,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,19,home,grass
18030,Chris Moore,BAL,3,JAX,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,1,home,grass
18036,Ricardo Louis,CLE,3,IND,6,1,16.7,10,0,10,1.7,10.0,0,0,0.0,0,0,0,2.0,2017,3000,26,home,grass
18039,Pharoh Cooper,LAR,3,SF,1,1,100.0,4,0,4,4.0,4.0,0,0,0.0,0,1,1,0.4,2017,3400,23,away,grass
18047,Demarcus Robinson,KC,3,LAC,2,2,100.0,9,0,7,4.5,4.5,0,0,0.0,0,0,0,2.9,2017,3100,7,away,grass
18080,Trevor Davis,GB,3,CIN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,4,away,turf
18082,Tyreek Hill,KC,3,LAC,8,5,62.5,77,1,30,9.6,15.4,3,13,4.3,0,0,0,20.0,2017,3000,7,away,grass
18089,Rashard Higgins,CLE,3,IND,6,2,33.3,10,0,9,1.7,5.0,0,0,0.0,0,0,0,3.0,2017,3300,26,home,grass
18103,Jakeem Grant,MIA,3,NYJ,1,1,100.0,12,0,12,12.0,12.0,0,0,0.0,0,1,0,2.2,2017,3100,19,home,grass
18116,Cody Core,CIN,3,GB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,29,home,turf
18157,Charone Peake,NYJ,3,MIA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,2,away,grass
18187,Robby Anderson,NYJ,3,MIA,6,3,50.0,95,1,69,15.8,31.7,0,0,0.0,0,0,0,18.5,2017,3000,2,away,grass
18197,Alex Erickson,CIN,3,GB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,4700,29,home,turf
18209,Marcus Johnson,PHI,3,NYG,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,21,home,grass
18241,Johnny Holton,OAK,3,WAS,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3100,6,home,grass
18269,Geronimo Allison,GB,3,CIN,8,6,75.0,122,0,72,15.2,20.3,0,0,0.0,0,0,0,21.2,2017,3200,4,away,turf
18285,Roger Lewis,NYG,3,PHI,1,1,100.0,6,0,6,6.0,6.0,0,0,0.0,0,0,0,1.6,2017,3100,24,away,grass
18401,Tommylee Lewis,NO,3,CAR,3,3,100.0,15,0,13,5.0,5.0,1,8,8.0,0,0,0,5.3,2017,3600,28,away,grass
18602,Tanner McEvoy,SEA,3,TEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,22,home,turf
18660,Maxwell McCaffrey,JAX,3,BAL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,4600,5,away,grass
18880,Chris Godwin,TB,3,MIN,3,3,100.0,44,0,18,14.7,14.7,0,0,0.0,0,0,0,7.4,2017,3000,8,away,turf
18882,Cooper Kupp,LAR,3,SF,2,2,100.0,17,0,13,8.5,8.5,0,0,0.0,0,0,0,3.7,2017,3000,23,away,grass
18883,Juju Smith-Schuster,PIT,3,CHI,6,2,33.3,39,0,25,6.5,19.5,0,0,0.0,0,0,0,5.9,2017,3000,14,home,grass
18926,Zay Jones,BUF,3,DEN,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3000,3,home,turf
18928,Curtis Samuel,CAR,3,NO,5,2,40.0,5,0,7,1.0,2.5,1,31,31.0,0,0,0,5.6,2017,3000,20,home,grass
18965,Ardarius Stewart,NYJ,3,MIA,1,1,100.0,24,0,24,24.0,24.0,0,0,0.0,0,0,0,3.4,2017,3000,2,away,grass
18971,Taywan Taylor,TEN,3,SEA,3,2,66.7,16,0,11,5.3,8.0,1,-1,-1.0,0,0,0,3.5,2017,3000,18,home,grass
18974,Chad Williams,ARI,3,DAL,1,1,100.0,8,0,8,8.0,8.0,0,0,0.0,0,0,0,1.8,2017,3000,25,home,grass
