PassingAttempts,PassingRating,PlayerID,comp,comp%,def_rk,int,points,ru_att,ru_td,ru_yds,ru_yds/att,salary,td,yds,yds/att,h/a_encoded,surface_encoded,passingattempts_car,passingrating_car,playerid_car,comp_car,comp%_car,def_rk_car,int_car,points_car,ru_att_car,ru_td_car,ru_yds_car,ru_yds/att_car,salary_car,td_car,yds_car,yds/att_car,h/a_encoded_car,surface_encoded_car,year
35,102.08,9038,23,65.7,7,0,18.0,2,0,22,11.0,5100,2,220,6.3,1,1,39.75,95.42,9791.17,25.75,70.31,13.33,1.25,19.59,2.33,0.08,11.33,3.87,6191.67,1.92,279.33,7.72,0.67,0.83,2015
46,84.06,9038,30,65.2,10,1,17.3,2,0,5,2.5,5000,2,245,5.3,0,0,40.23,94.55,9733.23,26.08,69.92,13.08,1.23,19.41,2.31,0.08,10.85,3.76,6100.0,1.92,276.69,7.53,0.62,0.77,2015
25,148.58,9038,22,88.0,32,0,22.06,4,0,-1,-0.2,5100,3,254,10.2,0,1,39.14,98.41,9683.57,25.79,71.21,14.43,1.14,19.6,2.43,0.07,10.0,3.48,6028.57,2.0,275.07,7.72,0.57,0.79,2015
37,118.58,9038,29,78.4,16,0,24.14,5,0,11,2.2,5700,2,301,8.1,1,1,39.0,99.75,9640.53,26.0,71.69,14.53,1.07,19.91,2.6,0.07,10.07,3.39,6006.67,2.0,276.8,7.75,0.6,0.8,2015
39,119.39,9038,28,71.8,25,0,24.92,6,0,10,1.7,5100,3,298,7.6,0,0,39.0,100.98,9602.88,26.12,71.69,15.19,1.0,20.22,2.81,0.06,10.06,3.29,5950.0,2.06,278.12,7.74,0.56,0.75,2015
6,93.06,9447,5,83.3,10,0,1.32,2,0,-2,-1.0,6300,0,38,6.3,0,0,6.0,93.06,9447.0,5.0,83.3,10.0,0.0,1.32,2.0,0.0,-2.0,-1.0,6300.0,0.0,38.0,6.3,0.0,0.0,2015
26,95.67,9447,19,73.1,19,0,12.26,9,0,33,3.7,5000,1,124,4.8,1,0,16.0,94.36,9447.0,12.0,78.2,14.5,0.0,6.79,5.5,0.0,15.5,1.35,5650.0,0.5,81.0,5.55,0.5,0.0,2015
52,146.16,18894,26,100.0,26,2,27.04,2,0,48,48.0,10000,2,406,15.6,0,0,28.0,111.63,12596.0,16.67,85.47,18.33,0.67,13.54,4.33,0.0,26.33,16.9,7100.0,1.0,189.33,8.9,0.33,0.0,2015
8,45.83,9447,3,37.5,12,0,4.94,5,0,47,9.4,5000,0,6,0.8,1,0,23.0,95.18,11808.75,13.25,73.47,16.75,0.5,11.39,4.5,0.0,31.5,15.02,6575.0,0.75,143.5,6.88,0.5,0.0,2015
27,115.82,13723,18,66.7,2,0,20.98,4,1,11,2.8,8300,1,297,11.0,0,1,27.0,115.82,13723.0,18.0,66.7,2.0,0.0,20.98,4.0,1.0,11.0,2.8,8300.0,1.0,297.0,11.0,0.0,1.0,2015
32,76.3,13723,17,53.1,21,0,10.1,1,0,1,1.0,5200,1,150,4.7,0,0,29.5,96.06,13723.0,17.5,59.9,11.5,0.0,15.54,2.5,0.5,6.0,1.9,6750.0,1.0,223.5,7.85,0.0,0.5,2015
28,73.07,13723,19,67.9,24,1,7.88,1,0,10,10.0,5300,0,197,7.0,0,0,29.0,88.4,13723.0,18.0,62.57,15.67,0.33,12.99,2.0,0.33,7.33,4.6,6266.67,0.67,214.67,7.57,0.0,0.33,2015
24,126.91,13723,16,66.7,12,0,18.74,1,0,-1,-1.0,5100,3,171,7.1,0,0,27.75,98.02,13723.0,17.5,63.6,14.75,0.25,14.42,1.75,0.25,5.25,3.2,5975.0,1.25,203.75,7.45,0.0,0.25,2015
60,47.5,27446,22,73.4,14,8,11.68,2,0,4,4.0,10600,2,282,9.4,0,0,34.2,87.92,16467.6,18.4,65.56,14.6,1.8,13.88,1.8,0.2,5.0,3.36,6900.0,1.4,219.4,7.84,0.0,0.2,2015
23,85.96,13723,15,65.2,28,0,6.32,2,0,-2,-1.0,5100,0,163,7.1,0,0,32.33,87.59,16010.17,17.83,65.5,16.83,1.5,12.62,1.83,0.17,3.83,2.63,6600.0,1.17,210.0,7.72,0.0,0.17,2015
23,101.9,13723,14,60.9,16,0,13.34,3,0,-3,-1.0,5600,1,191,8.3,0,0,31.0,89.64,15683.43,17.29,64.84,16.71,1.29,12.72,2.0,0.14,2.86,2.11,6457.14,1.14,207.29,7.8,0.0,0.14,2015
33,68.75,13723,18,54.5,11,0,6.92,1,0,2,2.0,7000,0,168,5.1,0,1,31.25,87.03,15438.38,17.38,63.55,16.0,1.12,12.0,1.88,0.12,2.75,2.1,6525.0,1.0,202.38,7.46,0.0,0.25,2015
36,53.01,13723,17,47.2,25,1,7.0,0,0,0,0.0,7000,0,200,5.6,0,0,31.78,83.25,15247.78,17.33,61.73,17.0,1.11,11.44,1.67,0.11,2.44,1.87,6577.78,0.89,202.11,7.26,0.0,0.22,2015
46,49.91,13723,30,65.2,3,3,6.32,1,0,2,2.0,6100,0,228,5.0,0,1,33.2,79.91,15095.3,18.6,62.08,15.6,1.3,10.93,1.6,0.1,2.4,1.88,6530.0,0.8,204.7,7.03,0.0,0.3,2015
35,43.27,13723,15,42.9,12,1,4.64,2,0,-2,-1.0,5000,0,146,4.2,0,0,33.36,76.58,14970.55,18.27,60.34,15.27,1.27,10.36,1.64,0.09,2.0,1.62,6390.91,0.73,199.36,6.77,0.0,0.27,2015
40,59.9,7328,24,60.0,19,1,5.9,1,0,-1,-1.0,7100,0,175,4.4,1,0,40.0,59.9,7328.0,24.0,60.0,19.0,1.0,5.9,1.0,0.0,-1.0,-1.0,7100.0,0.0,175.0,4.4,1.0,0.0,2015
45,86.9,7328,26,57.8,9,1,21.24,0,0,0,0.0,5200,3,256,5.7,0,0,42.5,73.4,7328.0,25.0,58.9,14.0,1.0,13.57,0.5,0.0,-0.5,-0.5,6150.0,1.5,215.5,5.05,0.5,0.0,2015
42,101.69,7328,31,73.8,23,1,22.86,1,0,-1,-1.0,5000,2,324,7.7,0,1,42.33,82.83,7328.0,27.0,63.87,17.0,1.0,16.67,0.67,0.0,-0.67,-0.67,5766.67,1.67,251.67,5.93,0.33,0.33,2015
27,68.9,7328,17,63.0,11,2,10.32,2,0,-2,-1.0,5000,1,213,7.9,1,0,38.5,79.35,7328.0,24.5,63.65,15.5,1.25,15.08,1.0,0.0,-1.0,-0.75,5575.0,1.5,242.0,6.43,0.5,0.25,2015
70,124.64,14656,44,125.8,40,4,17.28,0,0,0,0.0,10000,0,532,15.2,0,0,44.8,88.41,8793.6,28.4,76.08,20.4,1.8,15.52,0.8,0.0,-0.8,-0.6,6460.0,1.2,300.0,8.18,0.4,0.2,2015
48,53.3,7328,26,54.2,28,3,12.6,0,0,0,0.0,6300,1,290,6.0,0,0,45.33,82.56,8549.33,28.0,72.43,21.67,2.0,15.03,0.67,0.0,-0.67,-0.5,6433.33,1.17,298.33,7.82,0.33,0.17,2015
29,96.91,7328,21,72.4,7,1,15.6,0,0,0,0.0,6400,0,340,11.7,1,0,43.0,84.61,8374.86,27.0,72.43,19.57,1.86,15.11,0.57,0.0,-0.57,-0.43,6428.57,1.0,304.29,8.37,0.43,0.14,2015
36,78.59,7328,21,58.3,26,2,17.24,0,0,0,0.0,5200,2,281,7.8,0,1,42.12,83.85,8244.0,26.25,70.66,20.38,1.88,15.38,0.5,0.0,-0.5,-0.38,6275.0,1.12,301.38,8.3,0.38,0.25,2015
9,80.32,7328,5,55.6,13,0,2.56,2,0,-2,-1.0,6700,0,69,7.7,1,0,38.44,83.46,8142.22,23.89,68.99,19.56,1.67,13.96,0.67,0.0,-0.67,-0.44,6322.22,1.0,275.56,8.23,0.44,0.22,2015
41,103.56,8244,34,82.9,23,2,24.92,2,0,-2,-1.0,5500,2,403,9.8,0,1,41.0,103.56,8244.0,34.0,82.9,23.0,2.0,24.92,2.0,0.0,-2.0,-1.0,5500.0,2.0,403.0,9.8,0.0,1.0,2015
27,113.12,8244,21,77.8,3,1,16.14,1,0,5,5.0,6000,2,241,8.9,0,1,34.0,108.34,8244.0,27.5,80.35,13.0,1.5,20.53,1.5,0.0,1.5,2.0,5750.0,2.0,322.0,9.35,0.0,1.0,2015
34,81.25,8244,21,61.8,11,1,11.84,0,0,0,0.0,5800,1,246,7.2,0,1,34.0,99.31,8244.0,25.33,74.17,12.33,1.33,17.63,1.0,0.0,1.0,1.33,5766.67,1.67,296.67,8.63,0.0,1.0,2015
38,118.09,8244,23,60.5,28,0,29.22,1,0,-1,-1.0,5500,3,358,9.4,0,0,35.0,104.0,8244.0,24.75,70.75,16.25,1.0,20.53,1.0,0.0,0.5,0.75,5700.0,2.0,312.0,8.83,0.0,0.75,2015
96,199.48,16488,70,145.8,48,2,49.2,0,0,0,0.0,10000,4,730,15.2,0,0,47.2,123.1,9892.8,33.8,85.76,22.6,1.2,26.26,0.8,0.0,0.4,0.6,6560.0,2.4,395.6,10.1,0.0,0.6,2015
65,99.71,8244,43,66.2,7,0,31.12,0,0,0,0.0,5000,2,503,7.7,0,0,50.17,119.2,9618.0,35.33,82.5,20.0,1.0,27.07,0.67,0.0,0.33,0.5,6300.0,2.33,413.5,9.7,0.0,0.5,2015
58,83.69,8244,38,65.5,20,2,30.44,0,0,0,0.0,7000,3,336,5.8,0,0,51.29,114.13,9421.71,35.71,80.07,20.0,1.14,27.55,0.57,0.0,0.29,0.43,6400.0,2.43,402.43,9.14,0.0,0.43,2015
37,126.07,8244,28,75.7,19,0,27.04,1,0,0,0.0,6600,3,301,8.1,0,0,49.5,115.62,9274.5,34.75,79.53,19.88,1.0,27.49,0.62,0.0,0.25,0.38,6425.0,2.5,389.75,9.01,0.0,0.38,2015
42,89.38,8244,26,61.9,25,0,15.2,0,0,0,0.0,5000,1,280,6.7,0,0,48.67,112.71,9160.0,33.78,77.57,20.44,0.89,26.12,0.56,0.0,0.22,0.33,6266.67,2.33,377.56,8.76,0.0,0.33,2015
30,65.69,8244,19,63.3,9,1,6.92,4,0,8,2.0,8500,0,178,5.9,0,0,46.8,108.0,9068.4,32.3,76.14,19.3,0.9,24.2,0.9,0.0,1.0,0.5,6490.0,2.1,357.6,8.47,0.0,0.3,2015
43,118.36,8244,29,67.4,29,0,31.9,5,0,9,1.8,6500,4,300,7.0,0,0,46.45,108.95,8993.45,32.0,75.35,20.18,0.82,24.9,1.27,0.0,1.73,0.62,6490.91,2.27,352.36,8.34,0.0,0.27,2015
35,57.08,8244,18,51.4,1,1,7.08,0,0,0,0.0,6900,0,202,5.8,0,0,45.5,104.62,8931.0,30.83,73.35,18.58,0.83,23.42,1.17,0.0,1.58,0.57,6525.0,2.08,339.83,8.12,0.0,0.25,2015
43,64.39,8244,24,55.8,9,1,9.92,1,0,4,4.0,5100,0,263,6.1,0,0,45.31,101.53,8878.15,30.31,72.0,17.85,0.85,22.38,1.15,0.0,1.77,0.83,6415.38,1.92,333.92,7.97,0.0,0.23,2015
36,102.89,8244,26,72.2,18,2,25.44,0,0,0,0.0,5100,3,311,8.6,0,0,44.64,101.63,8832.86,30.0,72.01,17.86,0.93,22.6,1.07,0.0,1.64,0.77,6321.43,2.0,332.29,8.01,0.0,0.21,2015
49,85.16,8244,31,63.3,20,0,15.08,0,0,0,0.0,0,1,277,5.7,0,0,44.93,100.53,8793.6,30.07,71.43,18.0,0.87,22.1,1.0,0.0,1.53,0.72,5900.0,1.93,328.6,7.86,0.0,0.2,2015
35,86.37,8244,21,60.0,1,1,16.62,2,0,5,2.5,5300,2,228,6.5,0,0,44.31,99.64,8759.25,29.5,70.72,16.94,0.88,21.76,1.06,0.0,1.75,0.83,5862.5,1.94,322.31,7.78,0.0,0.19,2015
41,90.14,14536,32,78.0,10,1,16.14,8,0,31,3.9,5000,1,251,6.1,0,0,41.0,90.14,14536.0,32.0,78.0,10.0,1.0,16.14,8.0,0.0,31.0,3.9,5000.0,1.0,251.0,6.1,0.0,0.0,2015
30,91.81,14536,19,63.3,7,1,23.04,10,0,78,7.8,6000,2,206,6.9,0,0,35.5,90.98,14536.0,25.5,70.65,8.5,1.0,19.59,9.0,0.0,54.5,5.85,5500.0,1.5,228.5,6.5,0.0,0.0,2015
30,101.39,14536,20,66.7,25,0,16.2,6,0,28,4.7,6900,1,235,7.8,1,1,33.67,94.45,14536.0,23.67,69.33,14.0,0.67,18.46,8.0,0.0,45.67,5.47,5966.67,1.33,230.67,6.93,0.33,0.33,2015
26,125.0,14536,20,76.9,23,0,17.48,10,0,40,4.0,5000,1,287,11.0,1,1,31.75,102.08,14536.0,22.75,71.22,16.25,0.5,18.22,8.5,0.0,44.25,5.1,5725.0,1.25,244.75,7.95,0.5,0.5,2015
46,182.78,29072,30,130.4,6,2,27.24,6,0,42,14.0,10000,2,426,18.6,0,2,34.6,118.22,17443.2,24.2,83.06,14.2,0.8,20.02,8.0,0.0,43.8,6.88,6580.0,1.4,281.0,10.08,0.4,0.8,2015
30,96.67,14536,18,60.0,6,0,18.94,8,0,53,6.6,7600,1,241,8.0,1,1,33.83,114.63,16958.67,23.17,79.22,12.83,0.67,19.84,8.0,0.0,45.33,6.83,6750.0,1.33,274.33,9.73,0.5,0.83,2015
24,84.55,14536,18,75.0,16,2,13.4,7,0,20,2.9,6500,1,235,9.8,0,0,32.43,110.33,16612.57,22.43,78.61,13.29,0.86,18.92,7.86,0.0,41.71,6.27,6714.29,1.29,268.71,9.74,0.43,0.71,2015
30,81.25,14536,19,63.3,5,1,14.6,6,0,32,5.3,5000,1,210,7.0,0,1,32.12,106.7,16353.0,22.0,76.7,12.25,0.88,18.38,7.62,0.0,40.5,6.15,6500.0,1.25,261.38,9.4,0.38,0.75,2015
32,67.19,14536,14,43.8,12,1,17.8,6,0,52,8.7,5900,1,240,7.5,1,1,32.11,102.31,16151.11,21.11,73.04,12.22,0.89,18.32,7.44,0.0,41.78,6.43,6433.33,1.22,259.0,9.19,0.44,0.78,2015
29,138.51,14536,24,82.8,16,0,25.4,9,0,30,3.3,5300,3,260,9.0,1,1,31.8,105.93,15989.6,21.4,74.02,12.6,0.8,19.02,7.6,0.0,40.6,6.12,6320.0,1.4,259.1,9.17,0.5,0.8,2015
30,147.92,14536,21,70.0,24,0,38.2,4,0,14,3.5,5200,5,345,11.5,1,1,31.64,109.75,15857.45,21.36,73.65,13.64,0.73,20.77,7.27,0.0,38.18,5.88,6218.18,1.73,266.91,9.38,0.55,0.82,2015
27,145.99,14536,21,77.8,11,0,34.06,9,1,51,5.7,5600,3,274,10.1,0,1,31.25,112.77,15747.33,21.33,74.0,13.42,0.67,21.88,7.42,0.08,39.25,5.87,6166.67,1.83,267.5,9.44,0.5,0.83,2015
32,139.58,14536,23,71.9,19,0,32.28,1,0,6,6.0,5100,5,292,9.1,0,0,31.31,114.83,15654.15,21.46,73.84,13.85,0.62,22.68,6.92,0.08,36.69,5.88,6084.62,2.08,269.38,9.42,0.46,0.77,2015
30,128.33,14536,21,70.0,28,0,26.56,5,0,46,9.2,7000,3,249,8.3,1,1,31.21,115.79,15574.29,21.43,73.56,14.86,0.57,22.95,6.79,0.07,37.36,6.11,6150.0,2.14,267.93,9.34,0.5,0.79,2015
41,88.36,14536,25,61.0,10,1,21.36,6,0,38,6.3,5100,2,289,7.0,1,1,31.87,113.96,15505.07,21.67,72.73,14.53,0.6,22.85,6.73,0.07,37.4,6.13,6080.0,2.13,269.33,9.18,0.53,0.8,2015
28,123.66,14536,19,67.9,12,0,21.18,5,0,13,2.6,5000,3,197,7.0,0,0,31.62,114.57,15444.5,21.5,72.42,14.38,0.56,22.74,6.62,0.06,35.88,5.91,6012.5,2.19,264.81,9.04,0.5,0.75,2015
24,95.66,8283,15,62.5,28,1,14.06,2,0,-1,-0.5,5100,2,179,7.5,0,0,24.0,95.66,8283.0,15.0,62.5,28.0,1.0,14.06,2.0,0.0,-1.0,-0.5,5100.0,2.0,179.0,7.5,0.0,0.0,2015
34,93.26,8283,22,64.7,26,1,17.36,1,0,6,6.0,6800,2,244,7.2,0,1,29.0,94.46,8283.0,18.5,63.6,27.0,1.0,15.71,1.5,0.0,2.5,2.75,5950.0,2.0,211.5,7.35,0.0,0.5,2015
58,62.64,8283,35,60.3,30,3,17.62,4,0,13,3.2,5700,2,283,4.9,0,0,38.67,83.85,8283.0,24.0,62.5,28.0,1.67,16.35,2.33,0.0,6.0,2.9,5866.67,2.0,235.33,6.53,0.0,0.33,2015
29,76.51,8283,16,55.2,18,1,15.12,9,0,34,3.8,5700,1,218,7.5,0,0,36.25,82.02,8283.0,22.0,60.68,25.5,1.5,16.04,4.0,0.0,13.0,3.12,5825.0,1.75,231.0,6.78,0.0,0.25,2015
26,113.14,8283,19,73.1,21,1,26.22,4,1,31,7.8,5100,2,253,9.7,0,0,34.2,88.24,8283.0,21.4,63.16,24.6,1.4,18.08,4.0,0.2,16.6,4.06,5680.0,1.8,235.4,7.36,0.0,0.2,2015
39,97.7,8283,22,56.4,15,0,21.7,5,0,29,5.8,6500,2,295,7.6,0,1,35.0,89.82,8283.0,21.5,62.03,23.0,1.17,18.68,4.17,0.17,18.67,4.35,5816.67,1.83,245.33,7.4,0.0,0.33,2015
5,105.0,8283,4,80.0,20,0,3.04,1,0,12,12.0,5200,0,46,9.2,0,0,30.71,91.99,8283.0,19.0,64.6,22.57,1.0,16.45,3.71,0.14,17.71,5.44,5728.57,1.57,216.86,7.66,0.0,0.29,2015
34,106.5,8283,21,61.8,29,0,18.88,4,0,0,0.0,5200,2,272,8.0,0,0,31.12,93.8,8283.0,19.25,64.25,23.38,0.88,16.75,3.75,0.12,15.5,4.76,5662.5,1.62,223.75,7.7,0.0,0.25,2015
34,57.6,8283,15,44.1,17,2,16.72,3,0,30,10.0,7400,2,193,5.7,0,1,31.44,89.78,8283.0,18.78,62.01,22.67,1.0,16.75,3.67,0.11,17.11,5.34,5855.56,1.67,220.33,7.48,0.0,0.33,2015
39,52.94,8283,19,48.7,4,2,17.84,5,1,12,2.4,5000,1,216,5.5,0,1,32.2,86.1,8283.0,18.8,60.68,20.8,1.1,16.86,3.8,0.2,16.6,5.05,5770.0,1.6,219.9,7.28,0.0,0.4,2015
37,118.86,8283,22,59.5,18,0,29.18,5,0,21,4.2,5000,4,277,7.5,0,0,32.64,89.07,8283.0,19.09,60.57,20.55,1.0,17.98,3.91,0.18,17.0,4.97,5700.0,1.82,225.09,7.3,0.0,0.36,2015
50,107.92,8283,36,72.0,31,0,28.8,5,0,22,4.4,6600,2,390,7.8,0,1,34.08,90.64,8283.0,20.5,61.53,21.42,0.92,18.88,4.0,0.17,17.42,4.92,5775.0,1.83,238.83,7.34,0.0,0.42,2015
36,108.91,8283,21,58.3,27,0,24.82,3,0,23,7.7,6800,3,263,7.3,0,0,34.23,92.05,8283.0,20.54,61.28,21.85,0.85,19.34,3.92,0.15,17.85,5.14,5853.85,1.92,240.69,7.34,0.0,0.38,2015
39,87.45,8283,26,66.7,5,1,16.26,5,0,13,2.6,6600,1,299,7.7,0,1,34.57,91.72,8283.0,20.93,61.66,20.64,0.86,19.12,4.0,0.14,17.5,4.96,5907.14,1.86,244.86,7.36,0.0,0.43,2015
41,109.4,8283,26,63.4,15,0,24.14,2,0,13,6.5,5100,3,296,7.2,0,1,35.0,92.9,8283.0,21.27,61.78,20.27,0.8,19.45,3.87,0.13,17.2,5.06,5853.33,1.93,248.27,7.35,0.0,0.47,2015
37,42.74,8283,16,43.2,17,3,13.44,2,0,12,6.0,5400,2,181,4.9,0,1,35.12,89.76,8283.0,20.94,60.62,20.06,0.94,19.08,3.75,0.12,16.88,5.12,5825.0,1.94,244.06,7.2,0.0,0.5,2015
10,109.58,14482,6,60.0,27,0,6.32,0,0,0,0.0,5400,1,58,5.8,1,1,10.0,109.58,14482.0,6.0,60.0,27.0,0.0,6.32,0.0,0.0,0.0,0.0,5400.0,1.0,58.0,5.8,1.0,1.0,2015
13,110.42,12771,8,61.5,9,0,10.52,1,0,6,6.0,6100,1,98,7.5,1,1,13.0,110.42,12771.0,8.0,61.5,9.0,0.0,10.52,1.0,0.0,6.0,6.0,6100.0,1.0,98.0,7.5,1.0,1.0,2015
58,56.97,12771,27,46.6,6,1,19.36,1,1,6,6.0,5500,1,244,4.2,0,0,35.5,83.7,12771.0,17.5,54.05,7.5,0.5,14.94,1.0,0.5,6.0,6.0,5800.0,1.0,171.0,5.85,0.5,0.5,2015
39,75.59,12771,24,61.5,22,1,12.02,1,0,-1,-1.0,7900,1,228,5.8,1,1,36.67,80.99,12771.0,19.67,56.53,12.33,0.67,13.97,1.0,0.33,3.67,3.67,6500.0,1.0,190.0,5.83,0.67,0.67,2015
27,46.84,12771,12,44.4,8,1,5.0,0,0,0,0.0,5900,0,150,5.6,0,1,34.25,72.46,12771.0,17.75,53.5,11.25,0.75,11.72,0.75,0.25,2.75,2.75,6350.0,0.75,180.0,5.78,0.5,0.75,2015
20,83.34,25542,14,140.0,52,2,2.0,2,0,0,0.0,11400,0,100,10.0,2,2,31.4,74.63,15325.2,17.0,70.8,19.4,1.0,9.78,1.0,0.2,2.2,2.2,7360.0,0.6,164.0,6.62,0.8,1.0,2015
41,94.97,12771,28,68.3,24,0,14.96,0,0,0,0.0,5200,1,274,6.7,1,0,33.0,78.02,14899.5,18.83,70.38,20.17,0.83,10.64,0.83,0.17,1.83,1.83,7000.0,0.67,182.33,6.63,0.83,0.83,2015
56,59.52,12771,30,53.6,3,2,14.08,1,0,4,4.0,5300,1,292,5.2,0,1,36.29,75.38,14595.43,20.43,67.99,17.71,1.0,11.13,0.86,0.14,2.14,2.14,6757.14,0.71,198.0,6.43,0.71,0.86,2015
5,158.33,15093,5,100.0,11,0,6.72,0,0,0,0.0,5000,1,68,13.6,0,1,5.0,158.33,15093.0,5.0,100.0,11.0,0.0,6.72,0.0,0.0,0.0,0.0,5000.0,1.0,68.0,13.6,0.0,1.0,2015
34,93.5,13799,22,64.7,21,0,12.74,3,0,7,2.3,5000,1,226,6.6,0,0,34.0,93.5,13799.0,22.0,64.7,21.0,0.0,12.74,3.0,0.0,7.0,2.3,5000.0,1.0,226.0,6.6,0.0,0.0,2015
44,108.05,13799,30,68.2,29,0,27.06,3,0,17,5.7,5300,2,359,8.2,0,0,39.0,100.78,13799.0,26.0,66.45,25.0,0.0,19.9,3.0,0.0,12.0,4.0,5150.0,1.5,292.5,7.4,0.0,0.0,2015
49,59.65,13799,26,53.1,17,3,18.78,1,0,-1,-1.0,6200,2,297,6.1,1,0,42.33,87.07,13799.0,26.0,62.0,22.33,1.0,19.53,2.33,0.0,7.67,2.33,5500.0,1.67,294.0,6.97,0.33,0.0,2015
44,53.03,13799,19,43.2,14,2,14.32,1,0,4,4.0,5400,2,198,4.5,1,0,42.75,78.56,13799.0,24.25,57.3,20.25,1.25,18.23,2.0,0.0,6.75,2.75,5475.0,1.75,270.0,6.35,0.5,0.0,2015
29,97.77,13799,22,75.9,27,2,18.04,2,0,14,7.0,6700,2,266,9.2,0,0,40.0,82.4,13799.0,23.8,61.02,21.6,1.4,18.19,2.0,0.0,8.2,3.6,5720.0,1.8,269.2,6.92,0.4,0.0,2015
19,158.33,13799,18,94.7,4,0,27.58,1,0,3,3.0,5700,4,282,14.8,1,0,36.5,95.06,13799.0,22.83,66.63,18.67,1.17,19.75,1.83,0.0,7.33,3.5,5716.67,2.17,271.33,8.23,0.5,0.0,2015
44,64.58,13799,28,63.6,15,2,12.9,2,0,-1,-0.5,7400,0,300,6.8,0,1,37.57,90.7,13799.0,23.57,66.2,18.14,1.29,18.77,1.86,0.0,6.14,2.93,5957.14,1.86,275.43,8.03,0.43,0.14,2015
35,100.54,13799,26,74.3,17,0,16.48,2,0,3,1.5,5100,0,307,8.8,0,1,37.25,91.93,13799.0,23.88,67.21,18.0,1.12,18.49,1.88,0.0,5.75,2.75,5850.0,1.62,279.38,8.12,0.38,0.25,2015
36,94.33,13799,21,58.3,30,0,16.48,2,0,-2,-1.0,5000,2,217,6.0,0,0,37.11,92.2,13799.0,23.56,66.22,19.33,1.0,18.26,1.89,0.0,4.89,2.33,5755.56,1.67,272.44,7.89,0.33,0.22,2015
24,90.28,13799,13,54.2,5,1,15.82,3,0,13,4.3,5100,2,188,7.8,1,0,35.8,92.01,13799.0,22.5,65.02,17.9,1.0,18.02,2.0,0.0,5.7,2.53,5690.0,1.7,264.0,7.88,0.4,0.2,2015
58,84.77,13799,33,56.9,14,1,27.04,0,0,0,0.0,5300,3,351,6.1,0,1,37.82,91.35,13799.0,23.45,64.28,17.55,1.0,18.84,1.82,0.0,5.18,2.3,5654.55,1.82,271.91,7.72,0.36,0.27,2015
19,77.96,13799,9,47.4,19,0,8.54,1,0,11,11.0,5300,1,86,4.5,1,0,36.25,90.23,13799.0,22.25,62.88,17.67,0.92,17.98,1.75,0.0,5.67,3.02,5625.0,1.75,256.42,7.45,0.42,0.25,2015
41,85.01,13799,25,61.0,31,0,15.84,4,0,24,6.0,7500,1,236,5.8,1,0,36.62,89.83,13799.0,22.46,62.73,18.69,0.85,17.82,1.92,0.0,7.08,3.25,5769.23,1.69,254.85,7.32,0.46,0.23,2015
34,77.57,13799,20,58.8,13,0,15.04,3,1,4,1.3,7800,0,216,6.4,0,0,36.43,88.96,13799.0,22.29,62.45,18.29,0.79,17.62,2.0,0.07,6.86,3.11,5914.29,1.57,252.07,7.26,0.43,0.21,2015
38,84.21,13799,26,68.4,26,1,17.96,1,0,28,28.0,5000,0,329,8.7,1,0,36.53,88.64,13799.0,22.53,62.85,18.8,0.8,17.64,1.93,0.07,8.27,4.77,5853.33,1.47,257.2,7.35,0.47,0.2,2015
38,112.83,13799,25,65.8,15,0,26.7,3,0,17,5.7,7500,2,350,9.2,1,0,36.62,90.15,13799.0,22.69,63.03,18.56,0.75,18.21,2.0,0.06,8.81,4.83,5956.25,1.5,263.0,7.47,0.5,0.19,2015
52,77.08,11527,36,69.2,8,2,18.44,0,0,0,0.0,5000,1,336,6.5,0,1,52.0,77.08,11527.0,36.0,69.2,8.0,2.0,18.44,0.0,0.0,0.0,0.0,5000.0,1.0,336.0,6.5,0.0,1.0,2015
37,65.6,11527,23,62.2,5,2,10.86,2,0,9,4.5,6600,1,224,6.1,1,0,44.5,71.34,11527.0,29.5,65.7,6.5,2.0,14.65,1.0,0.0,4.5,2.25,5800.0,1.0,280.0,6.3,0.5,0.5,2015
28,73.21,11527,14,50.0,14,0,8.52,3,0,-2,-0.7,5200,1,118,4.2,0,1,39.0,71.96,11527.0,24.33,60.47,9.0,1.33,12.61,1.67,0.0,2.33,1.27,5600.0,1.0,226.0,5.6,0.33,0.67,2015
28,122.62,11527,15,53.6,21,0,24.2,1,0,14,14.0,5800,3,270,9.6,0,0,36.25,84.63,11527.0,22.0,58.75,12.0,1.0,15.5,1.5,0.0,5.25,4.45,5650.0,1.5,237.0,6.6,0.25,0.5,2015
90,176.94,23054,64,142.2,64,4,45.24,2,0,6,6.0,11600,4,666,14.8,2,0,47.0,103.09,13832.4,30.4,75.44,22.4,1.6,21.45,1.6,0.0,5.4,4.76,6840.0,2.0,322.8,8.24,0.6,0.4,2015
38,61.29,11527,24,63.2,31,3,12.4,5,0,2,0.4,5000,1,280,7.4,1,0,45.5,96.12,13448.17,29.33,73.4,23.83,1.83,19.94,2.17,0.0,4.83,4.03,6533.33,1.83,315.67,8.1,0.67,0.33,2015
46,58.7,11527,26,56.5,6,1,7.8,3,0,6,2.0,6100,0,205,4.5,0,0,45.57,90.78,13173.71,28.86,70.99,21.29,1.71,18.21,2.29,0.0,5.0,3.74,6471.43,1.57,299.86,7.59,0.57,0.29,2015
