PlayerID,Name,Team,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsDraftKings,salary,def_rk,h/a,surface,year
16886,Javorius Allen,BAL,17,CIN,15,38,2.5,0,10,6,32,0,0,0,13.0,3500,9,away,turf,2015
16887,Mike Davis,SF,17,LAR,10,34,3.4,0,3,2,15,0,0,0,6.9,3000,16,away,grass,2015
16898,David Cobb,TEN,17,IND,19,73,3.8,1,0,0,0,0,0,0,13.3,3000,28,away,turf,2015
16909,Jay Ajayi,MIA,17,NE,7,2,0.3,0,0,0,0,0,0,0,0.2,3000,13,away,turf,2015
16915,Karlos Williams,BUF,17,NYJ,6,24,4.0,1,3,3,3,0,0,0,11.7,null,6,away,turf,2015
16928,Michael Burton,DET,17,CHI,0,0,0.0,0,1,1,8,0,0,0,1.8,null,15,away,grass,2015
16934,Cameron Artis-Payne,CAR,17,TB,14,44,3.1,1,2,2,17,0,0,0,14.1,3000,21,away,grass,2015
16966,Aaron Ripkowski,GB,17,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,11,away,turf,2015
17016,Terrence Magee,BAL,17,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3500,9,away,turf,2015
17053,Malcolm Brown,LAR,17,SF,4,17,4.2,0,1,1,-2,0,0,0,2.5,3000,25,away,grass,2015
17061,Brandon Wegher,CAR,17,TB,0,0,0.0,0,0,0,0,0,0,0,0.0,null,21,away,grass,2015
17089,Terron Ward,ATL,17,NO,1,11,11.0,0,0,0,0,0,0,0,1.1,3000,32,away,turf,2015
17101,Trey Williams,IND,17,TEN,2,12,6.0,0,0,0,0,0,0,0,1.2,3000,19,away,grass,2015
17120,Dreamius Smith,LAC,17,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,2,away,grass,2015
17199,Akeem Hunt,HOU,17,JAX,3,28,9.3,0,3,1,27,0,0,0,6.5,4500,29,away,grass,2015
17217,Raheem Mostert,CLE,17,PIT,0,0,0.0,0,0,0,0,0,1,1,-1.0,3000,23,away,grass,2015
17254,Jarryd Hayne,SF,17,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,16,away,grass,2015
17360,Rod Smith,DAL,17,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,4600,27,away,grass,2015
1589,John Kuhn,NO,1,OAK,2,4,2.0,0,1,0,0,0,0,0,0.4,3000,21,away,grass,2016
2262,Tim Hightower,NO,1,OAK,4,9,2.2,0,1,1,1,0,0,0,2.0,null,21,away,grass,2016
2699,Matt Forte,NYJ,1,CIN,22,96,4.4,0,7,5,59,0,0,0,20.5,4300,11,away,turf,2016
4640,Reggie Bush,BUF,1,BAL,3,-4,-1.3,0,1,0,0,0,0,0,-0.4,6100,12,away,grass,2016
4738,Mike Tolbert,CAR,1,DEN,2,6,3.0,0,1,1,1,0,0,0,1.7,3000,1,away,grass,2016
4807,Adrian Peterson,MIN,1,TEN,19,31,1.6,0,2,0,0,0,0,0,3.1,3500,22,away,grass,2016
5451,Jonathan Stewart,CAR,1,DEN,15,64,4.3,0,1,0,0,0,0,0,6.4,3000,1,away,grass,2016
5820,Frank Gore,IND,1,DET,14,59,4.2,0,6,4,19,0,0,0,11.8,7600,25,away,turf,2016
6198,Darren Sproles,PHI,1,CLE,5,12,2.4,0,5,2,24,0,0,0,5.6,5100,32,away,grass,2016
6828,Chris Johnson,ARI,1,NE,1,2,2.0,0,0,0,0,0,0,0,0.2,5500,6,away,turf,2016
7580,DeAngelo Williams,PIT,1,WAS,26,143,5.5,2,9,6,28,0,0,0,38.1,4200,27,away,grass,2016
8649,Rashad Jennings,NYG,1,DAL,18,75,4.2,0,2,1,3,0,0,0,8.8,3700,18,away,turf,2016
9369,Justin Forsett,BAL,1,BUF,10,41,4.1,0,2,2,15,0,0,0,7.6,7000,10,away,turf,2016
11256,Ryan Mathews,PHI,1,CLE,22,77,3.5,1,0,0,0,0,0,0,13.7,7100,32,away,grass,2016
11792,Arian Foster,MIA,1,SEA,13,38,2.9,0,5,3,62,0,1,0,13.0,4200,4,away,turf,2016
11932,LeSean McCoy,BUF,1,BAL,16,58,3.6,1,4,4,12,0,0,0,17.0,3000,12,away,grass,2016
12296,LeGarrette Blount,NE,1,ARI,22,70,3.2,1,0,0,0,0,1,1,12.0,5400,7,away,grass,2016
12317,Danny Woodhead,LAC,1,KC,16,89,5.6,0,7,5,31,1,0,0,23.0,4600,13,away,grass,2016
12506,James Starks,GB,1,JAX,4,7,1.8,0,1,1,6,0,0,0,2.3,3600,8,away,grass,2016
12780,Shane Vereen,NYG,1,DAL,6,38,6.3,0,5,3,23,0,0,0,9.1,3000,18,away,turf,2016
12787,Nick Bellore,SF,1,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,5700,20,away,grass,2016
12800,Bilal Powell,NYJ,1,CIN,4,41,10.2,0,4,2,7,0,0,0,6.8,3000,11,away,turf,2016
13063,Taiwan Jones,OAK,1,NO,1,-8,-8.0,0,2,2,17,0,0,0,2.9,5800,29,away,turf,2016
13102,Jordan Todman,IND,1,DET,0,0,0.0,0,0,0,0,0,0,0,0.0,6400,25,away,turf,2016
13124,DeMarco Murray,TEN,1,MIN,13,42,3.2,0,7,5,35,2,1,1,23.7,4300,3,away,turf,2016
13158,Shaun Draughn,SF,1,LAR,7,18,2.6,1,2,2,18,0,1,1,10.6,3700,20,away,grass,2016
13255,Matt Asiata,MIN,1,TEN,4,13,3.2,0,0,0,0,0,0,0,1.3,5000,22,away,grass,2016
13337,Mark Ingram,NO,1,OAK,12,58,4.8,0,2,2,29,0,0,0,10.7,4800,21,away,grass,2016
13418,Anthony Sherman,KC,1,LAC,0,0,0.0,0,0,0,0,0,0,0,0.0,null,16,away,grass,2016
13741,Brandon Bolden,NE,1,ARI,1,4,4.0,0,0,0,0,0,0,0,0.4,3000,7,away,grass,2016
13791,Lamar Miller,HOU,1,CHI,28,106,3.8,0,4,4,11,0,1,0,18.7,3000,14,away,grass,2016
13852,Bobby Rainey,NYG,1,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3800,18,away,turf,2016
14269,Alfred Morris,DAL,1,NYG,7,35,5.0,0,1,0,0,0,0,0,3.5,4300,5,away,turf,2016
14352,Travaris Cadet,NO,1,OAK,1,1,1.0,0,7,3,14,1,0,0,10.5,3000,21,away,grass,2016
14385,Doug Martin,TB,1,ATL,18,62,3.4,0,5,5,34,0,0,0,14.6,3000,31,away,turf,2016
14533,Robert Turbin,IND,1,DET,1,4,4.0,0,2,2,15,0,0,0,3.9,3000,25,away,turf,2016
14696,Daryl Richardson,PIT,1,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,5300,27,away,grass,2016
14719,Jonathan Grimes,HOU,1,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,14,away,grass,2016
14731,Lance Dunbar,DAL,1,NYG,0,0,0.0,0,2,1,16,0,0,0,2.6,3300,5,away,turf,2016
14783,James Develin,NE,1,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,3100,7,away,grass,2016
14786,Patrick DiMarco,ATL,1,TB,0,0,0.0,0,1,1,8,0,0,0,1.8,6600,17,away,grass,2016
14789,Jamize Olawale,OAK,1,NO,1,2,2.0,1,0,0,0,0,0,0,6.2,3000,29,away,turf,2016
14872,Mike Gillislee,BUF,1,BAL,0,0,0.0,0,1,1,-4,0,0,0,0.6,3000,12,away,grass,2016
14901,Kyle Juszczyk,BAL,1,BUF,1,2,2.0,0,3,2,21,0,0,0,4.3,3000,10,away,turf,2016
14916,Giovani Bernard,CIN,1,NYJ,5,25,5.0,0,4,2,5,0,0,0,5.0,7000,19,away,turf,2016
14917,Rex Burkhead,CIN,1,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,19,away,turf,2016
15018,Denard Robinson,JAX,1,GB,3,7,2.3,0,0,0,0,0,0,0,0.7,3000,28,away,grass,2016
15020,CJ Anderson,DEN,1,CAR,20,92,4.6,1,5,4,47,1,0,0,29.9,3800,24,away,grass,2016
15045,Knile Davis,KC,1,LAC,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,16,away,grass,2016
15071,Latavius Murray,OAK,1,NO,14,59,4.2,1,2,1,13,0,0,0,14.2,6200,29,away,turf,2016
15102,Chris Thompson,WAS,1,PIT,4,23,5.8,1,2,2,16,0,0,0,11.9,3000,15,away,grass,2016
15126,Theo Riddick,DET,1,IND,7,45,6.4,1,5,5,63,1,0,0,27.8,3000,23,away,turf,2016
15138,Eddie Lacy,GB,1,JAX,14,61,4.4,0,2,1,17,0,0,0,8.8,3000,8,away,grass,2016
15185,Kenjon Barner,PHI,1,CLE,4,42,10.5,0,0,0,0,0,0,0,4.2,3000,32,away,grass,2016
15207,Benjamin Cunningham,LAR,1,SF,1,1,1.0,0,1,1,7,0,0,0,1.8,3000,30,away,grass,2016
15224,Andre Ellington,ARI,1,NE,0,0,0.0,0,2,2,8,0,0,0,2.8,3000,6,away,turf,2016
15256,Christine Michael,SEA,1,MIA,15,66,4.4,0,4,2,5,0,0,0,9.1,3000,26,away,grass,2016
15261,Spencer Ware,KC,1,LAC,11,70,6.4,1,8,7,129,0,0,0,35.9,3000,16,away,grass,2016
15555,Zach Line,MIN,1,TEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,22,away,grass,2016
15596,Chase Reynolds,LAR,1,SF,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,30,away,grass,2016
15616,Fozzy Whittaker,CAR,1,DEN,3,13,4.3,0,1,1,4,0,0,0,2.7,3000,1,away,grass,2016
16008,Orleans Darkwa,NYG,1,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,18,away,turf,2016
16031,Damien Williams,MIA,1,SEA,2,9,4.5,0,2,1,29,0,0,0,4.8,3800,4,away,turf,2016
16056,James White,NE,1,ARI,1,4,4.0,0,7,5,40,0,0,0,9.4,3000,7,away,grass,2016
16112,Jeremy Hill,CIN,1,NYJ,9,31,3.4,1,0,0,0,0,0,0,9.1,3100,19,away,turf,2016
16127,Isaiah Crowell,CLE,1,PHI,12,62,5.2,1,2,2,16,0,0,0,15.8,4800,9,away,grass,2016
16142,Terrance West,BAL,1,BUF,12,32,2.7,0,2,2,6,0,0,0,5.8,3000,10,away,turf,2016
16163,Antonio Andrews,TEN,1,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,3,away,turf,2016
16189,Alfred Blue,HOU,1,CHI,1,4,4.0,0,0,0,0,0,0,0,0.4,3100,14,away,grass,2016
16210,Jay Prosch,HOU,1,CHI,1,2,2.0,0,0,0,0,0,0,0,0.2,5900,14,away,grass,2016
16273,Kapri Bibbs,DEN,1,CAR,0,0,0.0,0,1,1,6,0,0,0,1.6,3100,24,away,grass,2016
16307,Charcandrick West,KC,1,LAC,3,-1,-0.3,0,6,6,24,0,0,0,8.3,5600,16,away,grass,2016
16309,George Atkinson,CLE,1,PHI,0,0,0.0,0,0,0,0,0,0,0,0.0,4000,9,away,grass,2016
16378,Keith Smith,DAL,1,NYG,1,3,3.0,0,0,0,0,0,0,0,0.3,4000,5,away,turf,2016
16427,Ka'Deem Carey,CHI,1,HOU,1,4,4.0,0,0,0,0,0,0,0,0.4,6700,2,away,turf,2016
16510,Jerick McKinnon,MIN,1,TEN,1,6,6.0,0,2,1,3,0,0,0,1.9,3000,22,away,grass,2016
16524,Devonta Freeman,ATL,1,TB,11,20,1.8,0,4,4,20,0,0,0,8.0,3000,17,away,grass,2016
16609,Charles Sims,TB,1,ATL,4,9,2.2,0,3,3,32,1,0,0,13.1,3000,31,away,turf,2016
16668,Carlos Hyde,SF,1,LAR,23,88,3.8,2,3,2,5,0,0,0,23.3,3700,20,away,grass,2016
16699,Fitzgerald Toussaint,PIT,1,WAS,3,6,2.0,0,0,0,0,0,0,0,0.6,4100,27,away,grass,2016
16771,Todd Gurley,LAR,1,SF,17,47,2.8,0,3,1,-5,0,0,0,5.2,3000,30,away,grass,2016
16776,Melvin Gordon,LAC,1,KC,14,57,4.1,2,0,0,0,0,0,0,17.7,3700,13,away,grass,2016
16797,TJ Yeldon,JAX,1,GB,21,39,1.9,1,6,4,30,0,0,0,16.9,4400,28,away,grass,2016
16815,Ameer Abdullah,DET,1,IND,12,63,5.2,0,5,5,57,1,0,0,23.0,null,23,away,turf,2016
16834,Tevin Coleman,ATL,1,TB,8,22,2.8,0,6,5,95,0,0,0,16.7,3000,17,away,grass,2016
16838,Duke Johnson,CLE,1,PHI,3,22,7.3,0,5,3,28,0,0,0,8.0,3000,9,away,grass,2016
16847,David Johnson,ARI,1,NE,16,89,5.6,1,6,4,43,0,0,0,23.2,3000,6,away,turf,2016
16855,Ty Montgomery,GB,1,JAX,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,8,away,grass,2016
16856,Matt Jones,WAS,1,PIT,7,24,3.4,0,1,1,9,0,0,0,4.3,3000,15,away,grass,2016
16867,Jeremy Langford,CHI,1,HOU,17,57,3.4,1,4,2,6,0,0,0,14.3,3000,2,away,turf,2016
16869,Jalston Fowler,TEN,1,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,3,away,turf,2016
16887,Mike Davis,SF,1,LAR,3,1,0.3,0,0,0,0,0,0,0,0.1,3000,20,away,grass,2016
16928,Michael Burton,DET,1,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,23,away,turf,2016
16955,Malcolm Johnson,CLE,1,PHI,0,0,0.0,0,2,2,9,0,0,0,2.9,4600,9,away,grass,2016
16966,Aaron Ripkowski,GB,1,JAX,0,0,0.0,0,0,0,0,0,0,0,0.0,4200,8,away,grass,2016
16989,Marcus Murphy,NO,1,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,4100,21,away,grass,2016
17050,Thomas Rawls,SEA,1,MIA,12,32,2.7,0,3,3,26,0,0,0,8.8,null,26,away,grass,2016
17053,Malcolm Brown,LAR,1,SF,1,5,5.0,0,1,1,8,0,0,0,2.3,3000,30,away,grass,2016
17197,Corey Grant,JAX,1,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,28,away,grass,2016
17303,Paul Lasike,CHI,1,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,2,away,turf,2016
17333,Julian Howsare,NYJ,1,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,11,away,turf,2016
17360,Rod Smith,DAL,1,NYG,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,5,away,turf,2016
17923,Ezekiel Elliott,DAL,1,NYG,20,51,2.6,1,2,1,1,0,0,0,12.2,3000,5,away,turf,2016
17959,Derrick Henry,TEN,1,MIN,5,3,0.6,0,2,2,41,0,0,0,6.4,3500,3,away,turf,2016
17965,CJ Prosise,SEA,1,MIA,1,-2,-2.0,0,1,1,13,0,0,0,2.1,3000,26,away,grass,2016
17970,Devontae Booker,DEN,1,CAR,3,8,2.7,0,0,0,0,0,1,1,-0.2,3000,24,away,grass,2016
18003,Kenyan Drake,MIA,1,SEA,0,0,0.0,0,0,0,0,0,0,0,0.0,3500,4,away,turf,2016
18041,Tyler Ervin,HOU,1,CHI,1,3,3.0,0,2,1,5,0,0,0,1.8,4600,14,away,grass,2016
18061,Deandre Washington,OAK,1,NO,5,14,2.8,0,1,1,10,0,0,0,3.4,6900,29,away,turf,2016
18070,Wendell Smallwood,PHI,1,CLE,1,1,1.0,0,0,0,0,0,0,0,0.1,3000,32,away,grass,2016
18093,Andy Janovich,DEN,1,CAR,1,28,28.0,1,0,0,0,0,0,0,8.8,3000,24,away,grass,2016
18115,Derek Watt,LAC,1,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,4400,13,away,grass,2016
18152,Dwayne Washington,DET,1,IND,2,1,0.5,1,0,0,0,0,0,0,6.1,null,23,away,turf,2016
18153,Daniel Lasco,NO,1,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,5600,21,away,grass,2016
18217,Josh Ferguson,IND,1,DET,1,-2,-2.0,0,2,2,26,0,0,0,4.4,3500,25,away,turf,2016
18275,Glenn Gronkowski,BUF,1,BAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,12,away,grass,2016
18375,Peyton Barber,TB,1,ATL,0,0,0.0,0,0,0,0,0,0,0,0.0,7800,31,away,turf,2016
18435,Lawrence Thomas,NYJ,1,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,4600,11,away,turf,2016
18636,Taniela Tupou,SEA,1,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,4100,26,away,grass,2016
18690,Jalen Richard,OAK,1,NO,3,84,28.0,1,2,2,11,0,0,0,17.5,4900,29,away,turf,2016
733,Jerome Felton,BUF,2,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,4200,19,away,turf,2016
1589,John Kuhn,NO,2,NYG,1,2,2.0,0,2,2,8,0,0,0,3.0,5100,5,away,turf,2016
2262,Tim Hightower,NO,2,NYG,3,9,3.0,0,0,0,0,0,0,0,0.9,7500,5,away,turf,2016
2699,Matt Forte,NYJ,2,BUF,30,100,3.3,3,3,2,9,0,0,0,33.9,3600,10,away,turf,2016
4640,Reggie Bush,BUF,2,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,4700,19,away,turf,2016
4738,Mike Tolbert,CAR,2,SF,9,25,2.8,0,1,0,0,0,0,0,2.5,4700,30,away,grass,2016
4807,Adrian Peterson,MIN,2,GB,12,19,1.6,0,3,2,7,0,0,0,4.6,3000,28,away,grass,2016
5451,Jonathan Stewart,CAR,2,SF,5,9,1.8,0,2,2,7,0,0,0,3.6,3600,30,away,grass,2016
5820,Frank Gore,IND,2,DEN,13,44,3.4,0,3,3,19,1,0,0,15.3,3000,1,away,grass,2016
6198,Darren Sproles,PHI,2,CHI,12,40,3.3,0,2,2,8,0,0,0,6.8,3000,14,away,grass,2016
6828,Chris Johnson,ARI,2,TB,16,54,3.4,1,0,0,0,0,0,0,11.4,4200,17,away,grass,2016
7580,DeAngelo Williams,PIT,2,CIN,32,94,2.9,0,5,4,38,1,0,0,23.2,3200,11,away,turf,2016
8649,Rashad Jennings,NYG,2,NO,13,27,2.1,0,2,2,13,0,0,0,6.0,3000,29,away,turf,2016
9369,Justin Forsett,BAL,2,CLE,14,37,2.6,0,5,3,9,0,0,0,7.6,3000,32,away,grass,2016
11256,Ryan Mathews,PHI,2,CHI,9,32,3.6,2,1,1,3,0,0,0,16.5,3000,14,away,grass,2016
11792,Arian Foster,MIA,2,NE,3,9,3.0,0,0,0,0,0,0,0,0.9,3000,6,away,turf,2016
11932,LeSean McCoy,BUF,2,NYJ,15,59,3.9,0,5,4,31,0,0,0,13.0,3000,19,away,turf,2016
12296,LeGarrette Blount,NE,2,MIA,29,123,4.2,1,0,0,0,0,1,0,21.3,3000,26,away,grass,2016
12317,Danny Woodhead,LAC,2,JAX,3,27,9.0,0,1,1,4,0,0,0,4.1,3000,8,away,grass,2016
12506,James Starks,GB,2,MIN,7,3,0.4,0,1,1,16,0,0,0,2.9,3000,3,away,turf,2016
12649,Will Tukuafu,SEA,2,LAR,0,0,0.0,0,1,0,0,0,0,0,0.0,6000,20,away,grass,2016
12780,Shane Vereen,NYG,2,NO,14,42,3.0,0,3,3,24,0,1,1,8.6,3000,29,away,turf,2016
12787,Nick Bellore,SF,2,CAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,24,away,grass,2016
12800,Bilal Powell,NYJ,2,BUF,1,2,2.0,0,2,1,1,0,0,0,1.3,3000,10,away,turf,2016
13063,Taiwan Jones,OAK,2,ATL,0,0,0.0,0,0,0,0,0,1,0,0.0,3000,31,away,turf,2016
13102,Jordan Todman,IND,2,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,1,away,grass,2016
13124,DeMarco Murray,TEN,2,DET,12,89,7.4,0,7,7,56,0,0,0,21.5,3000,25,away,turf,2016
13158,Shaun Draughn,SF,2,CAR,9,21,2.3,0,1,0,0,0,0,0,2.1,3000,24,away,grass,2016
13255,Matt Asiata,MIN,2,GB,6,14,2.3,0,1,1,11,0,0,0,3.5,3000,28,away,grass,2016
13299,Jacquizz Rodgers,TB,2,ARI,2,29,14.5,0,1,0,0,0,0,0,2.9,7300,7,away,grass,2016
13337,Mark Ingram,NO,2,NYG,9,30,3.3,0,4,4,17,0,0,0,8.7,4000,5,away,turf,2016
13418,Anthony Sherman,KC,2,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,3900,2,away,turf,2016
13741,Brandon Bolden,NE,2,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,26,away,grass,2016
13791,Lamar Miller,HOU,2,KC,25,83,3.3,0,2,2,14,0,0,0,11.7,3300,13,away,grass,2016
14269,Alfred Morris,DAL,2,WAS,5,7,1.4,1,0,0,0,0,0,0,6.7,3200,27,away,grass,2016
14352,Travaris Cadet,NO,2,NYG,0,0,0.0,0,3,2,17,0,0,0,3.7,3000,5,away,turf,2016
14385,Doug Martin,TB,2,ARI,7,23,3.3,0,0,0,0,0,0,0,2.3,3000,7,away,grass,2016
14533,Robert Turbin,IND,2,DEN,3,10,3.3,1,1,0,0,0,0,0,7.0,3700,1,away,grass,2016
14696,Daryl Richardson,PIT,2,CIN,1,6,6.0,0,0,0,0,0,0,0,0.6,3700,11,away,turf,2016
14719,Jonathan Grimes,HOU,2,KC,1,8,8.0,0,3,1,13,0,0,0,3.1,3000,13,away,grass,2016
14731,Lance Dunbar,DAL,2,WAS,3,6,2.0,0,2,2,26,0,0,0,5.2,3000,27,away,grass,2016
14783,James Develin,NE,2,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,3100,26,away,grass,2016
14786,Patrick DiMarco,ATL,2,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,21,away,grass,2016
14789,Jamize Olawale,OAK,2,ATL,1,11,11.0,0,2,2,28,0,0,0,5.9,3000,31,away,turf,2016
14872,Mike Gillislee,BUF,2,NYJ,0,0,0.0,0,1,1,18,1,0,0,8.8,3000,19,away,turf,2016
14901,Kyle Juszczyk,BAL,2,CLE,0,0,0.0,0,2,1,8,0,0,0,1.8,3000,32,away,grass,2016
14916,Giovani Bernard,CIN,2,PIT,5,17,3.4,0,11,9,100,1,1,1,28.7,3000,15,away,grass,2016
14917,Rex Burkhead,CIN,2,PIT,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,15,away,grass,2016
15018,Denard Robinson,JAX,2,LAC,1,7,7.0,0,2,1,7,0,0,0,2.4,5500,16,away,grass,2016
15020,CJ Anderson,DEN,2,IND,20,74,3.7,1,5,3,19,0,0,0,18.3,3500,23,away,turf,2016
15045,Knile Davis,KC,2,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,2,away,turf,2016
15071,Latavius Murray,OAK,2,ATL,8,57,7.1,1,6,6,44,0,0,0,22.1,3000,31,away,turf,2016
15102,Chris Thompson,WAS,2,DAL,2,1,0.5,0,4,3,57,0,0,0,8.8,3000,18,away,turf,2016
15126,Theo Riddick,DET,2,TEN,11,37,3.4,0,5,4,28,0,0,0,10.5,4300,22,away,grass,2016
15138,Eddie Lacy,GB,2,MIN,12,50,4.2,0,1,0,0,0,0,0,5.0,3000,3,away,turf,2016
15185,Kenjon Barner,PHI,2,CHI,2,2,1.0,0,0,0,0,0,0,0,0.2,null,14,away,grass,2016
15207,Benjamin Cunningham,LAR,2,SEA,1,2,2.0,0,2,1,7,0,0,0,1.9,3000,4,away,turf,2016
15224,Andre Ellington,ARI,2,TB,1,2,2.0,0,1,1,9,0,0,0,2.1,3800,17,away,grass,2016
15230,Stepfan Taylor,ARI,2,TB,0,0,0.0,0,0,0,0,0,0,0,0.0,6600,17,away,grass,2016
15256,Christine Michael,SEA,2,LAR,10,60,6.0,0,4,3,26,0,1,1,10.6,null,20,away,grass,2016
15261,Spencer Ware,KC,2,HOU,10,57,5.7,0,3,2,48,0,1,1,11.5,3200,2,away,turf,2016
15555,Zach Line,MIN,2,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,28,away,grass,2016
15596,Chase Reynolds,LAR,2,SEA,0,0,0.0,0,0,0,0,0,0,0,0.0,7000,4,away,turf,2016
15616,Fozzy Whittaker,CAR,2,SF,16,100,6.2,0,4,3,31,0,1,1,18.1,5400,30,away,grass,2016
16008,Orleans Darkwa,NYG,2,NO,1,-1,-1.0,0,1,1,3,0,0,0,1.2,5000,29,away,turf,2016
16056,James White,NE,2,MIA,4,19,4.8,0,4,2,10,0,0,0,4.9,3800,26,away,grass,2016
16112,Jeremy Hill,CIN,2,PIT,11,22,2.0,0,5,3,37,0,0,0,8.9,3700,15,away,grass,2016
16127,Isaiah Crowell,CLE,2,BAL,18,133,7.4,1,1,1,15,0,0,0,24.8,7100,12,away,grass,2016
16142,Terrance West,BAL,2,CLE,11,42,3.8,0,3,1,15,0,0,0,6.7,6300,32,away,grass,2016
16163,Antonio Andrews,TEN,2,DET,0,0,0.0,0,0,0,0,0,0,0,0.0,null,25,away,turf,2016
16189,Alfred Blue,HOU,2,KC,5,11,2.2,0,0,0,0,0,0,0,1.1,null,13,away,grass,2016
16210,Jay Prosch,HOU,2,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,5600,13,away,grass,2016
16273,Kapri Bibbs,DEN,2,IND,1,7,7.0,0,1,0,0,0,0,0,0.7,4400,23,away,turf,2016
16307,Charcandrick West,KC,2,HOU,6,61,10.2,0,2,1,2,0,0,0,7.3,3000,2,away,turf,2016
16309,George Atkinson,CLE,2,BAL,0,0,0.0,0,0,0,0,0,1,0,0.0,null,12,away,grass,2016
16378,Keith Smith,DAL,2,WAS,0,0,0.0,0,1,1,5,0,0,0,1.5,5800,27,away,grass,2016
16427,Ka'Deem Carey,CHI,2,PHI,2,3,1.5,0,1,1,3,0,0,0,1.6,null,9,away,grass,2016
16510,Jerick McKinnon,MIN,2,GB,2,2,1.0,0,1,1,-1,0,0,0,1.1,6000,28,away,grass,2016
16524,Devonta Freeman,ATL,2,OAK,17,93,5.5,0,0,0,0,0,0,0,9.3,6500,21,away,grass,2016
16609,Charles Sims,TB,2,ARI,9,24,2.7,0,5,3,4,0,0,0,5.8,4000,7,away,grass,2016
16668,Carlos Hyde,SF,2,CAR,14,34,2.4,0,3,3,18,0,1,1,7.2,5200,24,away,grass,2016
16699,Fitzgerald Toussaint,PIT,2,CIN,1,4,4.0,0,1,1,9,0,0,0,2.3,4000,11,away,turf,2016
16771,Todd Gurley,LAR,2,SEA,19,51,2.7,0,1,1,19,0,0,0,8.0,3800,4,away,turf,2016
16776,Melvin Gordon,LAC,2,JAX,24,102,4.2,1,3,3,18,0,0,0,24.0,4000,8,away,grass,2016
16797,TJ Yeldon,JAX,2,LAC,7,28,4.0,0,9,8,10,0,0,0,11.8,3000,16,away,grass,2016
16815,Ameer Abdullah,DET,2,TEN,6,38,6.3,0,0,0,0,0,0,0,3.8,3000,22,away,grass,2016
16834,Tevin Coleman,ATL,2,OAK,12,46,3.8,1,2,2,25,0,0,0,15.1,5700,21,away,grass,2016
16838,Duke Johnson,CLE,2,BAL,3,12,4.0,0,5,4,44,0,0,0,9.6,3700,12,away,grass,2016
16847,David Johnson,ARI,2,TB,12,45,3.8,0,5,3,98,0,0,0,17.3,3000,17,away,grass,2016
16855,Ty Montgomery,GB,2,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,null,3,away,turf,2016
16856,Matt Jones,WAS,2,DAL,13,61,4.7,1,1,1,4,0,0,0,13.5,6200,18,away,turf,2016
16867,Jeremy Langford,CHI,2,PHI,11,28,2.5,1,2,1,6,0,1,1,9.4,3000,9,away,grass,2016
