Name,Opponent,PlayerID,Team,Week,att,def_rk,fum,h/a_1,points,rec,rec_td,rec_yds,ru_att,ru_td,ru_yds,ru_yds/att,salary,surface_0,tar,td,yds,yds/att,year
Jordan Howard,SF,18067,CHI,13,,27,0,1.0,4.3,1,,,13.0,0.0,38.0,2.9,3900,1.0,2,0,-5,,2017
Alex Collins,DET,18088,BAL,13,,32,0,1.0,23.8,2,,,15.0,2.0,75.0,5.0,0,1.0,2,0,23,,2017
Andy Janovich,MIA,18093,DEN,13,,23,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3900,1.0,0,0,0,,2017
Dan Vitale,LAC,18114,CLE,13,,21,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,6000,1.0,0,0,0,,2017
Derek Watt,CLE,18115,LAC,13,,12,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0,1.0,0,0,0,,2017
Josh Ferguson,JAX,18217,IND,13,,28,0,0.0,4.6,3,,,0.0,0.0,0.0,0.0,3900,1.0,3,0,16,,2017
DJ Foster,LAR,18253,ARI,13,,15,0,1.0,4.5,2,,,2.0,0.0,5.0,2.5,4300,1.0,5,0,20,,2017
Byron Marshall,DAL,18256,WAS,13,,3,0,0.0,8.6,5,,,4.0,0.0,12.0,3.0,0,0.0,6,0,24,,2017
Peyton Barber,GB,18375,TB,13,,10,0,0.0,21.3,4,,,23.0,0.0,102.0,4.4,7800,1.0,4,0,41,,2017
Alan Cross,GB,18376,TB,13,,10,0,0.0,2.3,1,,,0.0,0.0,0.0,0.0,4500,1.0,1,0,13,,2017
Lawrence Thomas,KC,18435,NYJ,13,,5,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3800,0.0,0,0,0,,2017
Joe Kerridge,TB,18452,GB,13,,31,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,4400,1.0,0,0,0,,2017
JD McKissic,PHI,18464,SEA,13,,22,0,1.0,8.4,1,,,1.0,0.0,-1.0,-1.0,4600,0.0,3,1,15,,2017
Elijhaa Penny,LAR,18617,ARI,13,,15,0,1.0,6.4,0,,,2.0,1.0,4.0,2.0,4500,1.0,0,0,0,,2017
CJ Ham,ATL,18652,MIN,13,,8,0,0.0,2.3,1,,,1.0,0.0,1.0,1.0,3100,0.0,1,0,12,,2017
Jalen Richard,NYG,18690,OAK,13,,17,0,1.0,1.9,1,,,1.0,0.0,4.0,4.0,0,1.0,3,0,5,,2017
Leonard Fournette,IND,18803,JAX,13,,24,0,1.0,16.9,3,,,20.0,1.0,57.0,2.8,3000,1.0,4,0,22,,2017
Joe Mixon,PIT,18858,CIN,13,,1,0,1.0,5.2,1,,,7.0,0.0,34.0,4.9,4800,0.0,1,0,8,,2017
Christian McCaffrey,NO,18877,CAR,13,,13,0,0.0,15.9,5,,,6.0,0.0,16.0,2.7,4000,0.0,6,1,33,,2017
Alvin Kamara,CAR,18878,NO,13,,18,0,1.0,29.6,5,,,9.0,2.0,60.0,6.7,8100,0.0,6,0,66,,2017
Kareem Hunt,NYJ,18944,KC,13,,11,0,0.0,9.3,3,,,9.0,0.0,40.0,4.4,3000,0.0,5,0,23,,2017
James Conner,CIN,18983,PIT,13,,29,0,0.0,1.2,0,,,3.0,0.0,12.0,4.0,3000,0.0,0,0,0,,2017
Samaje Perine,DAL,18993,WAS,13,,3,0,0.0,9.9,3,,,12.0,0.0,38.0,3.2,5000,0.0,3,0,31,,2017
Jamaal Williams,TB,18995,GB,13,,31,0,1.0,23.3,2,,,21.0,1.0,113.0,5.4,4500,1.0,3,0,10,,2017
Wayne Gallman,OAK,18996,NYG,13,,19,0,0.0,2.9,1,,,3.0,0.0,11.0,3.7,3000,1.0,1,0,8,,2017
Marlon Mack,JAX,18998,IND,13,,28,0,0.0,6.4,1,,,6.0,0.0,46.0,7.7,4500,1.0,2,0,8,,2017
Tarik Cohen,SF,19003,CHI,13,,27,0,1.0,14.4,4,,,2.0,0.0,5.0,2.5,3000,1.0,4,0,39,,2017
Brian Hill,PIT,19033,CIN,13,,1,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2017
Aaron Jones,TB,19045,GB,13,,31,0,1.0,8.0,0,,,1.0,1.0,20.0,20.0,3000,1.0,0,0,0,,2017
Alex Armah,NO,19072,CAR,13,,13,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2017
Matt Dayes,LAC,19078,CLE,13,,21,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3900,1.0,0,0,0,,2017
Devante Mays,TB,19090,GB,13,,31,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2017
Elijah McGuire,KC,19109,NYJ,13,,5,0,1.0,4.0,0,,,5.0,0.0,20.0,4.0,3100,0.0,0,0,0,,2017
Patrick Ricard,DET,19209,BAL,13,,32,0,1.0,7.3,1,,,0.0,0.0,0.0,0.0,4400,1.0,1,1,3,,2017
De'Veon Smith,DEN,19257,MIA,13,,4,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,9400,1.0,0,0,0,,2017
Leshun Daniels Jr.,DAL,19278,WAS,13,,3,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3600,0.0,0,0,0,,2017
Matt Breida,CHI,19319,SF,13,,2,0,0.0,5.9,1,,,12.0,0.0,45.0,3.8,4200,1.0,1,0,4,,2017
Tion Green,BAL,19483,DET,13,,26,0,0.0,11.1,0,,,11.0,1.0,51.0,4.6,4000,1.0,0,0,0,,2017
Shane Smith,OAK,19541,NYG,13,,19,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,5400,1.0,0,0,0,,2017
Corey Clement,SEA,19548,PHI,13,,25,0,0.0,6.7,3,,,3.0,0.0,7.0,2.3,4100,0.0,3,0,30,,2017
Austin Ekeler,CLE,19562,LAC,13,,12,0,0.0,6.0,2,,,4.0,0.0,19.0,4.8,3500,1.0,3,0,21,,2017
Trey Edmunds,CAR,19599,NO,13,,18,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2017
Matt Forte,DEN,2699,NYJ,14,,4,0,0.0,5.4,2,,,6.0,0.0,13.0,2.2,0,1.0,3,0,21,,2017
Mike Tolbert,IND,4738,BUF,14,,24,1,1.0,2.2,0,,,6.0,0.0,32.0,5.3,3000,0.0,0,0,0,,2017
Jonathan Stewart,MIN,5451,CAR,14,,7,0,1.0,31.3,0,,,16.0,3.0,103.0,6.4,3800,1.0,1,0,0,,2017
Frank Gore,BUF,5820,IND,14,,30,0,0.0,18.0,1,,,36.0,0.0,130.0,3.6,0,0.0,1,0,10,,2017
Jamaal Charles,NYJ,7969,DEN,14,,11,0,1.0,4.2,3,,,0.0,0.0,0.0,0.0,3000,1.0,3,0,12,,2017
LeSean McCoy,IND,11932,BUF,14,,24,0,1.0,24.6,0,,,32.0,1.0,156.0,4.9,3000,0.0,0,0,0,,2017
Chris Ivory,SEA,12239,JAX,14,,25,0,1.0,4.8,0,,,6.0,0.0,48.0,8.0,3000,1.0,0,0,0,,2017
LeGarrette Blount,LAR,12296,PHI,14,,15,0,0.0,4.3,2,,,7.0,0.0,12.0,1.7,4800,1.0,2,0,11,,2017
Danny Woodhead,PIT,12317,BAL,14,,1,0,0.0,7.6,4,,,2.0,0.0,7.0,3.5,4500,1.0,5,0,29,,2017
Marshawn Lynch,KC,12386,OAK,14,,5,0,0.0,13.4,1,,,7.0,1.0,61.0,8.7,5000,1.0,2,0,3,,2017
Dion Lewis,MIA,12708,NE,14,,23,0,0.0,11.7,5,,,5.0,0.0,17.0,3.4,0,1.0,6,0,50,,2017
Shane Vereen,DAL,12780,NYG,14,,3,0,1.0,7.7,3,,,6.0,0.0,23.0,3.8,4100,0.0,4,0,24,,2017
Bilal Powell,DEN,12800,NYJ,14,,4,0,0.0,3.5,0,,,13.0,0.0,35.0,2.7,3200,1.0,0,0,0,,2017
Jordan Todman,SF,13102,HOU,14,,27,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3700,0.0,0,0,0,,2017
DeMarco Murray,ARI,13124,TEN,14,,14,0,0.0,6.7,2,,,11.0,0.0,34.0,3.1,3000,1.0,3,0,13,,2017
Jacquizz Rodgers,DET,13299,TB,14,,32,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,4400,1.0,0,0,0,,2017
Mark Ingram,ATL,13337,NO,14,,8,0,0.0,13.2,4,,,12.0,0.0,49.0,4.1,3500,0.0,5,0,43,,2017
Anthony Sherman,OAK,13418,KC,14,,19,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2017
Brandon Bolden,MIA,13741,NE,14,,23,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2017
Lamar Miller,SF,13791,HOU,14,,27,0,1.0,8.0,2,,,17.0,0.0,53.0,3.1,3000,0.0,2,0,7,,2017
Alfred Morris,NYG,14269,DAL,14,,17,0,0.0,11.5,3,,,19.0,0.0,62.0,3.3,5700,0.0,3,0,23,,2017
Travaris Cadet,IND,14352,BUF,14,,24,0,1.0,0.2,0,,,4.0,0.0,2.0,0.5,5500,0.0,0,0,0,,2017
Doug Martin,DET,14385,TB,14,,32,1,1.0,12.0,2,,,10.0,1.0,26.0,2.6,3000,1.0,3,0,24,,2017
James Develin,MIA,14783,NE,14,,23,0,0.0,1.2,1,,,0.0,0.0,0.0,0.0,0,1.0,1,0,2,,2017
Patrick DiMarco,IND,14786,BUF,14,,24,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3500,0.0,0,0,0,,2017
Jamize Olawale,KC,14789,OAK,14,,5,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,8400,1.0,0,0,0,,2017
Tommy Bohanon,SEA,14891,JAX,14,,25,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,7600,1.0,0,0,0,,2017
Kyle Juszczyk,HOU,14901,SF,14,,6,0,0.0,9.4,3,,,0.0,0.0,0.0,0.0,4000,0.0,4,0,64,,2017
Giovani Bernard,CHI,14916,CIN,14,,2,0,1.0,19.0,6,,,11.0,0.0,62.0,5.6,4200,0.0,8,0,68,,2017
Rex Burkhead,MIA,14917,NE,14,,23,0,0.0,16.3,5,,,5.0,1.0,8.0,1.6,5800,1.0,5,0,45,,2017
Le'Veon Bell,BAL,14967,PIT,14,,26,0,1.0,39.5,9,,,13.0,2.0,48.0,3.7,4400,1.0,10,1,77,,2017
Kerwynn Williams,TEN,15010,ARI,14,,9,0,1.0,9.8,1,,,20.0,0.0,73.0,3.6,6800,1.0,1,0,15,,2017
CJ Anderson,NYJ,15020,DEN,14,,11,0,1.0,9.3,2,,,22.0,0.0,48.0,2.2,5200,1.0,2,0,25,,2017
Latavius Murray,CAR,15071,MIN,14,,18,0,0.0,4.0,2,,,9.0,0.0,14.0,1.6,3000,1.0,2,0,6,,2017
Theo Riddick,TB,15126,DET,14,,31,0,0.0,27.3,6,,,10.0,2.0,29.0,2.9,4400,1.0,10,0,64,,2017
Kenjon Barner,LAR,15185,PHI,14,,15,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2017
Benjamin Cunningham,CIN,15207,CHI,14,,29,0,0.0,3.4,2,,,0.0,0.0,0.0,0.0,5300,0.0,2,0,14,,2017
Andre Ellington,SF,15224,HOU,14,,27,0,1.0,3.2,1,,,3.0,0.0,6.0,2.0,3000,0.0,2,0,16,,2017
Zach Line,ATL,15555,NO,14,,8,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2017
Fozzy Whittaker,MIN,15616,CAR,14,,7,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3600,1.0,1,0,0,,2017
Derrick Coleman,NO,15631,ATL,14,,13,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3500,0.0,0,0,0,,2017
David Fluellen,ARI,15966,TEN,14,,14,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3900,1.0,0,0,0,,2017
Orleans Darkwa,DAL,16008,NYG,14,,3,0,1.0,6.4,2,,,10.0,0.0,29.0,2.9,3000,0.0,3,0,15,,2017
James White,MIA,16056,NE,14,,23,0,0.0,10.1,3,,,0.0,0.0,0.0,0.0,3500,1.0,4,1,11,,2017
Isaiah Crowell,GB,16127,CLE,14,,10,0,1.0,19.1,3,,,19.0,0.0,121.0,6.4,3000,1.0,3,0,10,,2017
Jay Prosch,SF,16210,HOU,14,,27,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2017
Charcandrick West,OAK,16307,KC,14,,19,0,1.0,8.5,0,,,3.0,1.0,25.0,8.3,3000,1.0,2,0,0,,2017
Keith Smith,NYG,16378,DAL,14,,17,0,0.0,1.3,1,,,0.0,0.0,0.0,0.0,3400,0.0,1,0,3,,2017
Andre Williams,WAS,16402,LAC,14,,16,0,0.0,2.3,0,,,7.0,0.0,23.0,3.3,7700,1.0,0,0,0,,2017
Senorise Perry,NE,16441,MIA,14,,20,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,4900,1.0,0,0,0,,2017
Jerick McKinnon,CAR,16510,MIN,14,,18,0,0.0,7.5,2,,,7.0,0.0,46.0,6.6,3800,1.0,3,0,9,,2017
Devonta Freeman,NO,16524,ATL,14,,13,0,1.0,15.1,0,,,24.0,1.0,91.0,3.8,3700,0.0,0,0,0,,2017
Roosevelt Nix,BAL,16534,PIT,14,,26,0,1.0,7.1,1,,,0.0,0.0,0.0,0.0,3000,1.0,1,1,1,,2017
Charles Sims,DET,16609,TB,14,,32,0,1.0,4.7,2,,,3.0,0.0,16.0,5.3,4800,1.0,3,0,11,,2017
Carlos Hyde,HOU,16668,SF,14,,6,0,0.0,13.8,0,,,14.0,1.0,78.0,5.6,0,0.0,1,0,0,,2017
Fitzgerald Toussaint,BAL,16699,PIT,14,,26,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,4000,1.0,0,0,0,,2017
Todd Gurley,PHI,16771,LAR,14,,22,0,1.0,28.5,3,,,13.0,2.0,96.0,7.4,6200,1.0,5,0,39,,2017
Melvin Gordon,WAS,16776,LAC,14,,16,0,0.0,15.3,1,,,22.0,1.0,78.0,3.5,3200,1.0,3,0,5,,2017
TJ Yeldon,SEA,16797,JAX,14,,25,0,1.0,0.9,0,,,2.0,0.0,9.0,4.5,3900,1.0,0,0,0,,2017
Tevin Coleman,NO,16834,ATL,14,,13,0,1.0,3.2,0,,,9.0,0.0,32.0,3.6,3000,0.0,0,0,0,,2017
Duke Johnson,GB,16838,CLE,14,,10,0,1.0,14.9,4,,,6.0,0.0,8.0,1.3,3000,1.0,4,1,41,,2017
Javorius Allen,PIT,16886,BAL,14,,1,0,0.0,19.7,2,,,6.0,2.0,25.0,4.2,3000,1.0,2,0,32,,2017
Mike Davis,JAX,16887,SEA,14,,28,0,0.0,7.5,1,,,15.0,0.0,66.0,4.4,0,1.0,2,0,-1,,2017
Jay Ajayi,LAR,16909,PHI,14,,15,0,0.0,9.0,1,,,15.0,0.0,78.0,5.2,3600,1.0,2,0,2,,2017
Michael Burton,CIN,16928,CHI,14,,29,0,0.0,0.0,0,,,1.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2017
Cameron Artis-Payne,MIN,16934,CAR,14,,7,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,0,1.0,0,0,0,,2017
Aaron Ripkowski,CLE,16966,GB,14,,12,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,1,0,0,,2017
Zach Zenner,TB,17023,DET,14,,31,0,0.0,0.0,0,,,2.0,0.0,0.0,0.0,0,1.0,0,0,0,,2017
Thomas Rawls,JAX,17050,SEA,14,,28,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0,1.0,0,0,0,,2017
Malcolm Brown,PHI,17053,LAR,14,,22,0,1.0,0.5,0,,,1.0,0.0,5.0,5.0,0,1.0,0,0,0,,2017
Terron Ward,NO,17089,ATL,14,,13,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,0,0.0,0,0,0,,2017
Mack Brown,CAR,17102,MIN,14,,18,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3300,1.0,0,0,0,,2017
Corey Grant,SEA,17197,JAX,14,,25,1,1.0,-1.0,0,,,0.0,0.0,0.0,0.0,3400,1.0,0,0,0,,2017
Akeem Hunt,OAK,17199,KC,14,,19,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,0,1.0,0,0,0,,2017
Rod Smith,NYG,17360,DAL,14,,17,0,0.0,36.0,5,,,6.0,1.0,47.0,7.8,3600,0.0,5,1,113,,2017
Derrick Henry,ARI,17959,TEN,14,,14,0,0.0,8.0,0,,,8.0,1.0,20.0,2.5,3000,1.0,0,0,0,,2017
Devontae Booker,NYJ,17970,DEN,14,,11,0,1.0,5.4,2,,,9.0,0.0,22.0,2.4,3000,1.0,2,0,12,,2017
Paul Perkins,DAL,17972,NYG,14,,3,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2017
Kenyan Drake,NE,18003,MIA,14,,20,0,1.0,27.3,5,,,25.0,0.0,114.0,4.6,3800,1.0,6,0,79,,2017
Deandre Washington,KC,18061,OAK,14,,5,0,0.0,2.9,1,,,4.0,0.0,9.0,2.2,8200,1.0,2,0,10,,2017
Jordan Howard,CIN,18067,CHI,14,,29,0,0.0,31.5,1,,,23.0,2.0,147.0,6.4,4300,0.0,2,0,8,,2017
Alex Collins,PIT,18088,BAL,14,,1,0,0.0,27.6,2,,,18.0,1.0,120.0,6.7,0,1.0,2,0,46,,2017
Andy Janovich,NYJ,18093,DEN,14,,11,0,1.0,6.1,0,,,1.0,1.0,1.0,1.0,7500,1.0,0,0,0,,2017
Dan Vitale,GB,18114,CLE,14,,10,0,1.0,1.1,1,,,0.0,0.0,0.0,0.0,8000,1.0,1,0,1,,2017
Derek Watt,WAS,18115,LAC,14,,16,0,0.0,0.2,0,,,1.0,0.0,2.0,2.0,4000,1.0,0,0,0,,2017
Josh Ferguson,BUF,18217,IND,14,,30,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,4500,0.0,0,0,0,,2017
DJ Foster,TEN,18253,ARI,14,,9,0,1.0,3.3,2,,,2.0,0.0,7.0,3.5,3800,1.0,2,0,6,,2017
Byron Marshall,LAC,18256,WAS,14,,21,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,4900,1.0,0,0,0,,2017
Peyton Barber,DET,18375,TB,14,,32,0,1.0,7.3,1,,,12.0,0.0,58.0,4.8,3500,1.0,1,0,5,,2017
Alan Cross,DET,18376,TB,14,,32,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3600,1.0,0,0,0,,2017
Lawrence Thomas,DEN,18435,NYJ,14,,4,0,0.0,1.7,1,,,0.0,0.0,0.0,0.0,0,1.0,1,0,7,,2017
Joe Kerridge,CLE,18452,GB,14,,12,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2017
JD McKissic,JAX,18464,SEA,14,,28,0,0.0,8.5,5,,,3.0,0.0,15.0,5.0,3000,1.0,5,0,20,,2017
Elijhaa Penny,TEN,18617,ARI,14,,9,0,1.0,3.9,1,,,2.0,0.0,11.0,5.5,4600,1.0,1,0,18,,2017
CJ Ham,CAR,18652,MIN,14,,18,0,0.0,1.9,1,,,0.0,0.0,0.0,0.0,3000,1.0,1,0,9,,2017
Jalen Richard,KC,18690,OAK,14,,5,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3500,1.0,0,0,0,,2017
Leonard Fournette,SEA,18803,JAX,14,,25,0,1.0,24.9,4,,,24.0,1.0,101.0,4.2,3000,1.0,6,0,18,,2017
Christian McCaffrey,MIN,18877,CAR,14,,7,0,1.0,8.3,3,,,8.0,0.0,35.0,4.4,0,1.0,4,0,18,,2017
Alvin Kamara,ATL,18878,NO,14,,8,0,0.0,5.7,3,,,1.0,0.0,2.0,2.0,3000,0.0,3,0,25,,2017
Kareem Hunt,OAK,18944,KC,14,,19,0,1.0,25.8,3,,,25.0,1.0,116.0,4.6,0,1.0,3,0,22,,2017
James Conner,BAL,18983,PIT,14,,26,0,1.0,0.6,0,,,2.0,0.0,6.0,3.0,3000,1.0,0,0,0,,2017
Samaje Perine,LAC,18993,WAS,14,,21,0,0.0,9.2,4,,,17.0,0.0,45.0,2.6,3000,1.0,4,0,7,,2017
Jamaal Williams,CLE,18995,GB,14,,12,0,0.0,30.8,7,,,15.0,1.0,49.0,3.3,3800,1.0,7,1,69,,2017
Wayne Gallman,DAL,18996,NYG,14,,3,0,1.0,16.9,7,,,12.0,0.0,59.0,4.9,4500,0.0,9,0,40,,2017
Marlon Mack,BUF,18998,IND,14,,30,0,0.0,6.4,2,,,7.0,0.0,23.0,3.3,4500,0.0,3,0,21,,2017
Tarik Cohen,CIN,19003,CHI,14,,29,0,0.0,10.5,2,,,12.0,0.0,80.0,6.7,3900,0.0,2,0,5,,2017
Brian Hill,CHI,19033,CIN,14,,2,0,1.0,2.0,1,,,2.0,0.0,8.0,4.0,5000,0.0,1,0,2,,2017
Aaron Jones,CLE,19045,GB,14,,12,0,0.0,-0.2,0,,,4.0,0.0,-2.0,-0.5,3600,1.0,0,0,0,,2017
Matt Dayes,GB,19078,CLE,14,,10,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3600,1.0,0,0,0,,2017
Elijah McGuire,DEN,19109,NYJ,14,,4,0,0.0,-0.3,0,,,1.0,0.0,-3.0,-3.0,0,1.0,0,0,0,,2017
Patrick Ricard,PIT,19209,BAL,14,,1,0,0.0,7.6,1,,,0.0,0.0,0.0,0.0,3800,1.0,1,1,6,,2017
De'Veon Smith,NE,19257,MIA,14,,20,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3800,1.0,0,0,0,,2017
Leshun Daniels Jr.,LAC,19278,WAS,14,,21,0,0.0,1.2,0,,,2.0,0.0,12.0,6.0,0,1.0,0,0,0,,2017
Matt Breida,HOU,19319,SF,14,,6,0,0.0,2.7,0,,,12.0,0.0,27.0,2.2,8500,0.0,0,0,0,,2017
Tion Green,TB,19483,DET,14,,31,0,0.0,1.5,0,,,5.0,0.0,15.0,3.0,4500,1.0,0,0,0,,2017
Shane Smith,DAL,19541,NYG,14,,3,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3800,0.0,0,0,0,,2017
Corey Clement,LAR,19548,PHI,14,,15,0,0.0,6.2,1,,,6.0,0.0,24.0,4.0,4400,1.0,3,0,28,,2017
Austin Ekeler,WAS,19562,LAC,14,,16,0,0.0,4.9,0,,,4.0,0.0,49.0,12.2,4000,1.0,3,0,0,,2017
Trey Edmunds,ATL,19599,NO,14,,8,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,4800,0.0,0,0,0,,2017
Matt Forte,NO,2699,NYJ,15,,13,0,0.0,5.4,2,,,7.0,0.0,24.0,3.4,3000,0.0,5,0,10,,2017
Jonathan Stewart,GB,5451,CAR,15,,10,0,1.0,4.6,1,,,11.0,0.0,27.0,2.5,4900,1.0,1,0,9,,2017
Frank Gore,DEN,5820,IND,15,,4,0,1.0,9.8,3,,,10.0,0.0,31.0,3.1,0,0.0,4,0,37,,2017
Jamaal Charles,IND,7969,DEN,15,,24,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2017
LeSean McCoy,MIA,11932,BUF,15,,23,0,1.0,25.6,4,,,20.0,1.0,50.0,2.5,5200,0.0,5,1,46,,2017
Chris Ivory,HOU,12239,JAX,15,,6,0,1.0,4.2,0,,,17.0,0.0,42.0,2.5,4000,1.0,0,0,0,,2017
LeGarrette Blount,NYG,12296,PHI,15,,17,0,0.0,2.1,0,,,7.0,0.0,21.0,3.0,8300,0.0,0,0,0,,2017
Danny Woodhead,CLE,12317,BAL,15,,12,0,0.0,9.2,6,,,1.0,0.0,1.0,1.0,3000,1.0,7,0,31,,2017
Marshawn Lynch,DAL,12386,OAK,15,,3,0,1.0,12.2,3,,,16.0,0.0,76.0,4.8,3000,1.0,4,0,16,,2017
Dion Lewis,PIT,12708,NE,15,,1,0,0.0,15.0,1,,,13.0,1.0,67.0,5.2,6000,1.0,2,0,13,,2017
Shane Vereen,PHI,12780,NYG,15,,22,0,1.0,8.0,5,,,5.0,0.0,15.0,3.0,4800,0.0,5,0,15,,2017
Nick Bellore,CHI,12787,DET,15,,2,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2017
Bilal Powell,NO,12800,NYJ,15,,13,0,0.0,10.4,0,,,13.0,1.0,44.0,3.4,4400,0.0,1,0,0,,2017
Jordan Todman,JAX,13102,HOU,15,,28,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0,1.0,0,0,0,,2017
DeMarco Murray,SF,13124,TEN,15,,27,0,0.0,7.3,1,,,18.0,0.0,59.0,3.3,3000,1.0,1,0,4,,2017
Jacquizz Rodgers,ATL,13299,TB,15,,8,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2017
Mark Ingram,NYJ,13337,NO,15,,11,0,1.0,32.1,5,,,12.0,2.0,74.0,6.2,3000,0.0,6,0,77,,2017
Anthony Sherman,LAC,13418,KC,15,,21,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2017
Brandon Bolden,PIT,13741,NE,15,,1,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3400,1.0,0,0,0,,2017
Lamar Miller,JAX,13791,HOU,15,,28,0,0.0,5.3,2,,,9.0,0.0,32.0,3.6,3000,1.0,4,0,1,,2017
Alfred Morris,OAK,14269,DAL,15,,19,0,0.0,8.1,2,,,16.0,0.0,61.0,3.8,3000,1.0,2,0,0,,2017
Travaris Cadet,MIA,14352,BUF,15,,23,0,1.0,4.8,1,,,4.0,0.0,24.0,6.0,3200,0.0,1,0,14,,2017
James Develin,PIT,14783,NE,15,,1,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,4300,1.0,1,0,0,,2017
Patrick DiMarco,MIA,14786,BUF,15,,23,0,1.0,1.6,1,,,0.0,0.0,0.0,0.0,9500,0.0,2,0,6,,2017
Jamize Olawale,DAL,14789,OAK,15,,3,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3600,1.0,0,0,0,,2017
Tommy Bohanon,HOU,14891,JAX,15,,6,0,1.0,12.2,0,,,2.0,2.0,2.0,1.0,3900,1.0,0,0,0,,2017
Kyle Juszczyk,TEN,14901,SF,15,,9,0,1.0,3.6,2,,,0.0,0.0,0.0,0.0,4900,1.0,4,0,16,,2017
Giovani Bernard,MIN,14916,CIN,15,,7,0,0.0,13.3,3,,,14.0,1.0,30.0,2.1,5900,0.0,5,0,13,,2017
Rex Burkhead,PIT,14917,NE,15,,1,0,0.0,8.7,1,,,4.0,1.0,12.0,3.0,3600,1.0,1,0,5,,2017
Le'Veon Bell,NE,14967,PIT,15,,20,0,1.0,30.5,5,,,24.0,1.0,117.0,4.9,3600,1.0,6,0,48,,2017
Kerwynn Williams,WAS,15010,ARI,15,,16,0,0.0,6.1,0,,,17.0,0.0,61.0,3.6,3000,1.0,1,0,0,,2017
CJ Anderson,IND,15020,DEN,15,,24,0,0.0,18.8,0,,,30.0,0.0,158.0,5.3,0,0.0,1,0,0,,2017
Latavius Murray,CIN,15071,MIN,15,,29,0,1.0,17.4,1,,,20.0,1.0,76.0,3.8,3000,0.0,1,0,28,,2017
Theo Riddick,CHI,15126,DET,15,,2,1,1.0,8.1,3,,,8.0,0.0,49.0,6.1,0,0.0,3,0,12,,2017
Kenjon Barner,NYG,15185,PHI,15,,17,0,0.0,2.1,0,,,2.0,0.0,21.0,10.5,0,0.0,0,0,0,,2017
