year,Name,Week,Opponent,games,att_ma,yds_ma,td_ma,tar_ma,rec_yds_ma,att_car,yds_car,td_car,tar_car,rec_yds_car,surface_0,h/a_1,def_rk,points
2016,Mike Davis,9,NO,14,2.4285714285714284,5.571428571428571,0.14285714285714285,0.5714285714285714,2.2857142857142856,3.38,9.12,0.12,0.88,3.88,1.0,1.0,30,2.0
2017,Mike Davis,11,ATL,15,0.0,0.0,0.0,0.0,0.0,3.22,9.33,0.11,0.89,4.44,0.0,1.0,14,7.9
2017,Mike Davis,13,PHI,16,0.0,0.0,0.0,0.0,0.0,4.0,14.5,0.0,1.5,25.0,0.0,1.0,2,14.1
2017,Mike Davis,14,JAX,17,0.0,0.0,0.0,0.0,0.0,8.0,31.0,0.0,2.33,29.0,1.0,0.0,10,7.5
2017,Mike Davis,15,LAR,18,0.0,0.0,0.0,0.0,0.0,9.75,39.75,0.0,2.25,21.5,0.0,1.0,27,5.9
2017,Mike Davis,16,DAL,19,10.75,41.75,0.0,2.5,24.25,9.0,35.6,0.0,2.2,21.2,0.0,0.0,8,8.3
2017,Mike Davis,17,ARI,20,11.6,38.4,0.0,3.0,23.0,10.0,33.83,0.0,2.67,20.67,0.0,1.0,5,8.4
2018,Mike Davis,2,CHI,21,0.0,0.0,0.0,0.0,0.0,10.0,35.86,0.0,2.71,20.0,1.0,0.0,1,1.2
2018,Mike Davis,3,DAL,22,0.0,0.0,0.0,0.0,0.0,6.5,25.5,0.0,2.0,7.5,0.0,1.0,16,1.7
2018,Mike Davis,3,DAL,23,0.0,0.0,0.0,0.0,0.0,4.33,17.0,0.0,1.67,7.33,0.0,1.0,10,1.7
2018,Mike Davis,4,ARI,24,0.0,0.0,0.0,0.0,0.0,3.25,12.75,0.0,1.5,7.25,1.0,0.0,31,31.4
2018,Mike Davis,4,ARI,25,6.0,26.0,0.5,1.75,9.0,6.8,30.4,0.4,2.0,10.4,1.0,0.0,31,31.4
2018,Mike Davis,5,LAR,26,9.0,41.0,0.8,2.2,11.8,9.17,42.17,0.67,2.33,12.5,0.0,1.0,14,15.5
2018,Mike Davis,6,OAK,27,9.5,45.5,0.8333333333333334,2.1666666666666665,11.0,9.57,45.86,0.71,2.29,11.71,1.0,0.0,23,3.6
2018,Mike Davis,8,DET,28,9.0,42.0,0.7142857142857143,2.2857142857142856,10.142857142857142,9.12,42.75,0.62,2.38,10.88,0.0,0.0,19,4.5
2015,Mike Gillislee,13,HOU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,5.6
2015,Mike Gillislee,14,PHI,2,0.0,0.0,0.0,0.0,0.0,7.0,41.0,0.0,1.0,5.0,1.0,0.0,28,10.0
2015,Mike Gillislee,15,WAS,3,0.0,0.0,0.0,0.0,0.0,5.0,32.5,0.5,1.0,5.5,1.0,0.0,20,16.3
2015,Mike Gillislee,16,DAL,4,0.0,0.0,0.0,0.0,0.0,4.67,48.67,0.67,1.33,4.33,0.0,1.0,25,18.9
2015,Mike Gillislee,17,NYJ,5,5.75,59.75,0.75,1.5,7.25,5.75,59.75,0.75,1.5,7.25,0.0,1.0,5,1.8
2016,Mike Gillislee,1,BAL,6,0.0,0.0,0.0,0.0,0.0,9.4,53.4,0.6,1.4,5.8,1.0,0.0,13,0.6
2016,Mike Gillislee,2,NYJ,7,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,1.0,-2.0,0.0,1.0,19,8.8
2016,Mike Gillislee,3,ARI,8,0.0,0.0,0.0,0.0,0.0,8.0,9.33,0.0,1.0,4.67,0.0,1.0,1,2.0
2016,Mike Gillislee,4,NE,9,0.0,0.0,0.0,0.0,0.0,6.75,12.0,0.0,0.75,3.5,0.0,0.0,7,5.3
2016,Mike Gillislee,5,LAR,10,2.25,12.5,0.0,1.0,6.75,6.6,15.6,0.0,1.0,5.4,1.0,0.0,16,6.6
2016,Mike Gillislee,6,SF,11,2.2,11.2,0.2,0.8,5.4,5.83,14.0,0.17,0.83,4.5,0.0,1.0,32,12.0
2016,Mike Gillislee,7,MIA,12,2.8333333333333335,19.333333333333332,0.3333333333333333,0.6666666666666666,4.5,5.86,20.57,0.29,0.71,3.86,1.0,0.0,20,2.0
2016,Mike Gillislee,8,NE,13,3.142857142857143,19.428571428571427,0.2857142857142857,0.5714285714285714,3.857142857142857,5.75,20.5,0.25,0.62,3.38,0.0,1.0,7,18.4
2016,Mike Gillislee,9,SEA,14,4.25,27.625,0.375,0.875,4.5,6.44,27.67,0.33,0.89,4.0,0.0,0.0,4,11.6
2016,Mike Gillislee,11,CIN,15,4.666666666666667,28.11111111111111,0.4444444444444444,1.0,4.444444444444445,6.6,28.1,0.4,1.0,4.0,0.0,0.0,21,7.2
2016,Mike Gillislee,13,OAK,16,5.6,32.5,0.4,1.0,4.0,7.27,32.09,0.36,1.0,3.64,1.0,0.0,23,16.9
2016,Mike Gillislee,14,PIT,17,5.818181818181818,34.0,0.5454545454545454,0.9090909090909091,3.6363636363636362,7.33,33.5,0.5,0.92,3.33,0.0,1.0,27,3.4
2016,Mike Gillislee,15,CLE,18,5.5,34.0,0.5,0.8333333333333334,3.3333333333333335,6.92,33.54,0.46,0.85,3.08,0.0,1.0,31,9.7
2016,Mike Gillislee,16,MIA,19,5.769230769230769,34.23076923076923,0.5384615384615384,0.7692307692307693,3.076923076923077,7.07,33.79,0.5,0.79,2.86,0.0,1.0,20,9.1
2016,Mike Gillislee,17,NYJ,20,6.142857142857143,38.285714285714285,0.5,0.7142857142857143,2.857142857142857,7.33,37.6,0.47,0.73,2.67,0.0,0.0,19,12.0
2017,Mike Gillislee,1,KC,21,0.0,0.0,0.0,0.0,0.0,7.81,37.75,0.5,0.75,3.12,0.0,1.0,6,22.5
2017,Mike Gillislee,2,NO,22,0.0,0.0,0.0,0.0,0.0,15.0,42.5,2.0,0.5,5.0,0.0,0.0,17,12.9
2017,Mike Gillislee,3,HOU,23,0.0,0.0,0.0,0.0,0.0,16.0,51.33,1.67,0.33,3.33,0.0,1.0,7,3.1
2017,Mike Gillislee,4,CAR,24,0.0,0.0,0.0,0.0,0.0,15.0,46.25,1.25,0.25,2.5,0.0,1.0,3,4.9
2017,Mike Gillislee,5,TB,25,14.25,48.5,1.0,0.0,0.0,14.4,46.8,1.0,0.2,2.0,1.0,0.0,29,5.2
2017,Mike Gillislee,6,NYJ,26,13.8,49.2,0.8,0.0,0.0,14.0,47.67,0.83,0.17,1.67,0.0,0.0,21,3.4
2017,Mike Gillislee,7,ATL,27,13.166666666666666,48.333333333333336,0.6666666666666666,0.0,0.0,13.43,47.14,0.71,0.14,1.43,0.0,1.0,14,3.1
2017,Mike Gillislee,8,LAC,28,12.428571428571429,45.857142857142854,0.5714285714285714,0.0,0.0,12.75,45.12,0.62,0.12,1.25,0.0,1.0,23,3.4
2017,Mike Gillislee,16,BUF,29,12.25,44.375,0.5,0.0,0.0,12.56,43.89,0.56,0.11,1.11,0.0,1.0,32,11.3
2018,Mike Gillislee,1,TB,30,0.0,0.0,0.0,0.0,0.0,11.9,42.3,0.6,0.2,2.5,0.0,1.0,27,-0.1
2018,Mike Gillislee,2,CLE,31,0.0,0.0,0.0,0.0,0.0,4.5,18.5,0.5,0.5,7.5,0.0,1.0,23,1.8
2018,Mike Gillislee,3,ATL,32,0.0,0.0,0.0,0.0,0.0,5.67,18.33,0.33,0.33,5.0,0.0,0.0,30,1.0
2018,Mike Gillislee,3,ATL,33,0.0,0.0,0.0,0.0,0.0,5.0,16.25,0.25,0.25,3.75,0.0,0.0,30,1.0
2018,Mike Gillislee,4,NYG,34,4.25,11.75,0.0,0.0,0.0,4.6,15.0,0.2,0.2,3.0,0.0,0.0,22,2.5
2018,Mike Gillislee,4,NYG,35,3.8,10.6,0.0,0.2,1.8,4.17,13.5,0.17,0.33,4.0,0.0,0.0,19,2.5
2016,Mike James,9,ATL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29,5.0
2016,Mike James,10,CHI,2,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,17.0,1.0,1.0,5,2.2
2016,Mike James,11,KC,3,0.0,0.0,0.0,0.0,0.0,1.5,5.0,0.0,2.0,11.0,1.0,0.0,17,0.9
2016,Mike James,12,SEA,4,0.0,0.0,0.0,0.0,0.0,1.33,6.33,0.0,1.33,7.33,1.0,1.0,4,0.0
2015,Mike Tolbert,1,JAX,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,2.8
2015,Mike Tolbert,2,HOU,2,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,6.0,1.0,1.0,7,5.5
2015,Mike Tolbert,3,NO,3,0.0,0.0,0.0,0.0,0.0,3.0,21.5,0.0,2.5,5.0,1.0,1.0,29,7.4
2015,Mike Tolbert,4,TB,4,0.0,0.0,0.0,0.0,0.0,3.67,19.67,0.0,2.67,12.67,1.0,0.0,11,0.7
2015,Mike Tolbert,6,SEA,5,3.5,16.5,0.0,2.0,9.5,3.5,16.5,0.0,2.0,9.5,0.0,0.0,1,1.0
2015,Mike Tolbert,7,PHI,6,3.4,15.2,0.0,1.6,7.6,3.4,15.2,0.0,1.6,7.6,1.0,1.0,28,14.8
2015,Mike Tolbert,8,IND,7,3.3333333333333335,15.333333333333334,0.16666666666666666,1.5,6.666666666666667,3.33,15.33,0.17,1.5,6.67,1.0,1.0,18,5.0
2015,Mike Tolbert,9,GB,8,2.857142857142857,13.142857142857142,0.14285714285714285,1.4285714285714286,11.428571428571429,2.86,13.14,0.14,1.43,11.43,1.0,1.0,13,0.7
2015,Mike Tolbert,10,TEN,9,2.875,12.375,0.125,1.25,10.0,2.88,12.38,0.12,1.25,10.0,1.0,0.0,4,3.1
2015,Mike Tolbert,11,WAS,10,2.888888888888889,11.555555555555555,0.1111111111111111,1.2222222222222223,10.666666666666666,2.89,11.56,0.11,1.22,10.67,1.0,1.0,20,9.0
2015,Mike Tolbert,12,DAL,11,3.3,10.9,0.1,1.3,10.1,3.3,10.9,0.1,1.3,10.1,0.0,0.0,25,1.6
2015,Mike Tolbert,13,NO,12,3.3636363636363638,11.363636363636363,0.09090909090909091,1.2727272727272727,9.181818181818182,3.36,11.36,0.09,1.27,9.18,0.0,0.0,29,13.1
2015,Mike Tolbert,14,ATL,13,3.25,13.166666666666666,0.08333333333333333,1.4166666666666667,9.916666666666666,3.25,13.17,0.08,1.42,9.92,1.0,1.0,30,5.0
2015,Mike Tolbert,15,NYG,14,3.4615384615384617,13.461538461538462,0.07692307692307693,1.4615384615384615,10.153846153846153,3.46,13.46,0.08,1.46,10.15,0.0,0.0,24,1.0
2015,Mike Tolbert,16,ATL,15,3.5714285714285716,13.214285714285714,0.07142857142857142,1.3571428571428572,9.428571428571429,3.57,13.21,0.07,1.36,9.43,0.0,0.0,30,4.9
2015,Mike Tolbert,17,TB,16,3.466666666666667,13.133333333333333,0.06666666666666667,1.4666666666666666,9.933333333333334,3.47,13.13,0.07,1.47,9.93,1.0,1.0,11,7.4
2016,Mike Tolbert,1,DEN,17,0.0,0.0,0.0,0.0,0.0,3.88,16.0,0.06,1.44,9.62,1.0,0.0,18,1.7
2016,Mike Tolbert,2,SF,18,0.0,0.0,0.0,0.0,0.0,6.0,32.5,0.0,1.0,3.0,1.0,1.0,32,2.5
2016,Mike Tolbert,3,MIN,19,0.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,1.0,2.0,1.0,1.0,8,3.9
2016,Mike Tolbert,4,ATL,20,0.0,0.0,0.0,0.0,0.0,5.75,23.75,0.0,1.5,5.0,0.0,0.0,29,0.9
2016,Mike Tolbert,5,TB,21,3.5,9.25,0.0,1.5,3.25,4.8,19.2,0.0,1.4,3.6,1.0,1.0,22,0.2
2016,Mike Tolbert,6,NO,22,3.0,7.8,0.0,1.2,2.6,4.17,16.33,0.0,1.17,3.0,0.0,0.0,30,1.2
2016,Mike Tolbert,8,ARI,23,3.0,8.5,0.0,1.0,2.1666666666666665,4.0,15.71,0.0,1.0,2.57,1.0,1.0,1,0.2
2016,Mike Tolbert,9,LAR,24,2.857142857142857,7.571428571428571,0.0,0.8571428571428571,1.8571428571428572,3.75,14.0,0.0,0.88,2.25,1.0,0.0,16,0.1
2016,Mike Tolbert,10,KC,25,2.75,6.75,0.0,0.75,1.625,3.56,12.56,0.0,0.78,2.0,1.0,1.0,17,0.0
2016,Mike Tolbert,11,NO,26,2.5555555555555554,6.0,0.0,0.6666666666666666,1.4444444444444444,3.3,11.3,0.0,0.7,1.8,1.0,1.0,30,2.6
2016,Mike Tolbert,12,OAK,27,2.5,5.3,0.0,0.8,3.0,3.18,10.18,0.0,0.82,3.18,1.0,0.0,23,3.4
2016,Mike Tolbert,13,SEA,28,2.272727272727273,4.818181818181818,0.0,0.9090909090909091,4.0,2.92,9.33,0.0,0.92,4.08,0.0,0.0,4,2.1
2016,Mike Tolbert,14,LAC,29,2.4166666666666665,6.166666666666667,0.0,0.9166666666666666,3.6666666666666665,3.0,10.23,0.0,0.92,3.77,1.0,1.0,28,0.0
2016,Mike Tolbert,15,WAS,30,2.230769230769231,5.6923076923076925,0.0,0.8461538461538461,3.3846153846153846,2.79,9.5,0.0,0.86,3.5,1.0,0.0,26,13.1
2016,Mike Tolbert,16,ATL,31,2.2142857142857144,6.214285714285714,0.0,1.0,5.142857142857143,2.73,9.73,0.0,1.0,5.13,1.0,1.0,29,0.3
2016,Mike Tolbert,17,TB,32,2.1333333333333333,6.0,0.0,0.9333333333333333,4.8,2.62,9.31,0.0,0.94,4.81,1.0,0.0,22,2.4
2017,Mike Tolbert,1,NYJ,33,0.0,0.0,0.0,0.0,0.0,2.65,10.18,0.0,0.94,4.53,0.0,1.0,21,12.4
2017,Mike Tolbert,2,CAR,34,0.0,0.0,0.0,0.0,0.0,7.5,33.0,0.5,1.0,6.0,1.0,0.0,3,1.7
2017,Mike Tolbert,3,DEN,35,0.0,0.0,0.0,0.0,0.0,6.0,23.67,0.33,1.0,4.67,0.0,1.0,4,4.1
2017,Mike Tolbert,4,ATL,36,0.0,0.0,0.0,0.0,0.0,7.25,28.0,0.25,1.0,3.5,0.0,0.0,14,3.1
2017,Mike Tolbert,5,CIN,37,8.5,29.75,0.25,0.75,3.5,7.4,28.6,0.2,0.8,2.8,0.0,0.0,30,6.4
2017,Mike Tolbert,7,TB,38,7.4,27.0,0.2,1.2,6.4,6.67,26.5,0.17,1.17,5.33,0.0,1.0,29,4.0
2017,Mike Tolbert,8,OAK,39,6.666666666666667,27.333333333333332,0.16666666666666666,1.1666666666666667,5.5,6.14,26.86,0.14,1.14,4.71,0.0,1.0,19,2.2
2017,Mike Tolbert,9,NYJ,40,6.285714285714286,25.428571428571427,0.14285714285714285,1.1428571428571428,4.428571428571429,5.88,25.25,0.12,1.12,3.88,0.0,0.0,21,4.6
2017,Mike Tolbert,10,NO,41,6.0,22.625,0.125,1.375,5.5,5.67,22.78,0.11,1.33,4.89,0.0,1.0,17,3.5
2017,Mike Tolbert,14,IND,42,5.555555555555555,19.88888888888889,0.1111111111111111,1.4444444444444444,6.777777777777778,5.3,20.3,0.1,1.4,6.1,0.0,1.0,15,2.2
2017,Mike Tolbert,16,NE,43,5.6,21.1,0.1,1.3,6.1,5.36,21.36,0.09,1.27,5.55,0.0,0.0,16,1.8
2017,Mike Tolbert,17,MIA,44,5.363636363636363,18.90909090909091,0.09090909090909091,1.3636363636363635,6.545454545454546,5.17,19.33,0.08,1.33,6.0,1.0,0.0,25,5.5
2015,Nick Bellore,1,MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9,0.0
2015,Nick Bellore,2,PIT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0
2015,Nick Bellore,3,ARI,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,0.0
2015,Nick Bellore,4,GB,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13,0.0
2015,Nick Bellore,5,NYG,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0
2015,Nick Bellore,6,BAL,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6,0.0
2015,Nick Bellore,7,SEA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0
2015,Nick Bellore,8,LAR,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,0.0
2015,Nick Bellore,9,ATL,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30,0.0
2015,Nick Bellore,11,SEA,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
2015,Nick Bellore,12,ARI,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0.0
2015,Nick Bellore,13,CHI,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,0.0
2015,Nick Bellore,14,CLE,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,0.0
2015,Nick Bellore,15,CIN,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15,0.0
2015,Nick Bellore,16,DET,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0
2015,Nick Bellore,17,LAR,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23,0.0
2016,Nick Bellore,1,LAR,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16,0.0
2016,Nick Bellore,2,CAR,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,0.0
2016,Nick Bellore,3,SEA,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0
2016,Nick Bellore,4,DAL,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0.0
2016,Nick Bellore,5,ARI,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0
2016,Nick Bellore,6,BUF,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0
2016,Nick Bellore,7,TB,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22,0.0
2016,Nick Bellore,9,NO,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30,0.0
2016,Nick Bellore,10,ARI,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
2016,Nick Bellore,11,NE,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7,0.0
2016,Nick Bellore,12,MIA,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,0.0
2016,Nick Bellore,13,CHI,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0
2016,Nick Bellore,14,NYJ,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19,0.0
2016,Nick Bellore,15,ATL,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0
2017,Nick Bellore,3,ATL,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,0.0
2017,Nick Bellore,4,MIN,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
2017,Nick Bellore,5,CAR,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0
2017,Nick Bellore,6,NO,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0
2017,Nick Bellore,8,PIT,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0
2017,Nick Bellore,9,GB,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24,0.0
2017,Nick Bellore,10,CLE,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13,0.0
2017,Nick Bellore,11,CHI,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,0.0
2017,Nick Bellore,12,MIN,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
2017,Nick Bellore,13,BAL,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,7.1
2017,Nick Bellore,15,CHI,41,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.09,0.09,0.0,1.0,11,0.0
2017,Nick Bellore,16,CIN,42,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.08,0.08,0.0,0.0,30,0.0
2017,Nick Bellore,17,GB,43,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08,0.08,0.0,1.0,24,0.0
2018,Nick Bellore,1,NYJ,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,1.0,18,0.0
2018,Nick Bellore,2,SF,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,0.0
2018,Nick Bellore,3,NE,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13,0.5
2018,Nick Bellore,3,NE,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-1.25,0.0,1.0,21,0.5
2018,Nick Bellore,4,DAL,48,0.0,0.0,0.0,0.5,-2.5,0.0,0.0,0.0,0.4,-2.0,0.0,0.0,16,0.0
2018,Nick Bellore,4,DAL,49,0.0,0.0,0.0,0.4,-2.0,0.0,0.0,0.0,0.33,-1.67,0.0,0.0,10,0.0
2018,Nick Bellore,5,GB,50,0.0,0.0,0.0,0.3333333333333333,-1.6666666666666667,0.0,0.0,0.0,0.29,-1.43,0.0,1.0,11,0.0
2018,Nick Bellore,7,MIA,51,0.0,0.0,0.0,0.2857142857142857,-1.4285714285714286,0.0,0.0,0.0,0.25,-1.25,1.0,0.0,29,0.0
2018,Nick Bellore,8,SEA,52,0.0,0.0,0.0,0.25,-1.25,0.0,0.0,0.0,0.22,-1.11,0.0,1.0,6,0.0
2018,Nick Chubb,1,PIT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,2.1
2018,Nick Chubb,2,NO,2,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,6,1.4
2018,Nick Chubb,3,NYJ,3,0.0,0.0,0.0,0.0,0.0,2.5,17.5,0.0,0.0,0.0,1.0,1.0,18,0.6
2018,Nick Chubb,3,NYJ,4,0.0,0.0,0.0,0.0,0.0,2.33,13.67,0.0,0.0,0.0,1.0,1.0,17,0.6
2018,Nick Chubb,4,OAK,5,2.25,11.75,0.0,0.0,0.0,2.25,11.75,0.0,0.0,0.0,1.0,0.0,24,25.5
2018,Nick Chubb,4,OAK,6,2.4,30.4,0.4,0.0,0.0,2.4,30.4,0.4,0.0,0.0,1.0,0.0,23,25.5
2018,Nick Chubb,5,BAL,7,2.5,42.833333333333336,0.6666666666666666,0.0,0.0,2.5,42.83,0.67,0.0,0.0,1.0,1.0,1,0.2
2018,Nick Chubb,6,LAC,8,2.5714285714285716,37.0,0.5714285714285714,0.14285714285714285,0.0,2.57,37.0,0.57,0.14,0.0,1.0,1.0,13,2.5
2018,Nick Chubb,7,TB,9,2.625,35.5,0.5,0.125,0.0,2.62,35.5,0.5,0.12,0.0,1.0,0.0,23,14.0
2018,Nick Chubb,8,PIT,10,4.333333333333333,40.44444444444444,0.5555555555555556,0.3333333333333333,0.0,4.33,40.44,0.56,0.33,0.0,1.0,0.0,3,9.5
2015,Nikita Whitlock,1,DAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0
2015,Nikita Whitlock,2,ATL,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30,0.0
2015,Nikita Whitlock,3,WAS,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0
2015,Nikita Whitlock,4,BUF,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0
2015,Nikita Whitlock,5,SF,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32,0.0
2015,Nikita Whitlock,6,PHI,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,0.0
2015,Nikita Whitlock,7,DAL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
2015,Nikita Whitlock,8,NO,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0
2015,Nikita Whitlock,9,TB,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,0.0
2015,Nikita Whitlock,10,NE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,0.0
2015,Nikita Whitlock,12,WAS,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,0.0
2015,Nikita Whitlock,13,NYJ,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0
2015,Nikita Whitlock,14,MIA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31,0.0
2015,Nikita Whitlock,15,CAR,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0
2018,Nyheim Hines,1,CIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,12.2
2018,Nyheim Hines,2,WAS,2,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,9.0,33.0,1.0,0.0,14,7.5
2018,Nyheim Hines,3,PHI,3,0.0,0.0,0.0,0.0,0.0,4.5,13.0,0.5,5.0,15.5,1.0,0.0,3,9.3
2018,Nyheim Hines,3,PHI,4,0.0,0.0,0.0,0.0,0.0,4.67,14.67,0.33,5.0,18.67,1.0,0.0,8,9.3
2018,Nyheim Hines,4,HOU,5,4.75,15.5,0.25,5.0,20.25,4.75,15.5,0.25,5.0,20.25,0.0,1.0,19,28.3
2018,Nyheim Hines,4,HOU,6,4.6,14.4,0.2,6.2,28.8,4.6,14.4,0.2,6.2,28.8,0.0,1.0,12,28.3
